index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou
0;379.0;1.0;1951.0;15.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
1;410.0;2.0;1951.0;15.0;3.02543973923;6.86256885529;4.56837511063;24.9066028595;10.9377841949;11.710562706;18.0690631866;3.46142339706;25.2633476257;1.18994808197;0.406675219536;10.7949008942;11.5524225235
2;438.0;3.0;1951.0;15.0;3.35217022896;10.4042673111;5.06933832169;13.8585357666;14.6721038818;16.2524318695;13.0419425964;5.36286067963;15.3502874374;1.09118497372;0.568608164787;9.63738918304;15.0566320419
3;469.0;4.0;1951.0;15.0;24.4125595093;38.7434387207;23.5562343597;28.5043563843;19.5514965057;23.5660305023;24.672586441;30.7699337006;34.1803779602;16.1843166351;14.2544775009;21.2821578979;32.2839889526
4;499.0;5.0;1951.0;15.0;31.5729217529;39.9698219299;36.0030021667;64.06665802;48.0028381348;47.7166862488;60.7175559998;33.2508201599;64.6877593994;27.3630428314;32.3841362;56.838344574;56.8367462158
5;530.0;6.0;1951.0;15.0;54.7738380432;47.2225761414;50.1463165283;57.074848175;40.4205970764;40.7744064331;52.9265022278;56.3898010254;53.5987854004;44.2571792603;49.4966278076;53.6287155151;51.1640472412
6;560.0;7.0;1951.0;15.0;51.1425704956;48.1766815186;50.1308631897;45.0873947144;37.1135139465;46.8562202454;42.7515487671;53.8262939453;45.1171760559;47.8917503357;52.3285140991;30.9934158325;56.5167503357
7;591.0;8.0;1951.0;15.0;73.0196914673;54.9126472473;74.4574127197;38.4249572754;23.336605072;32.3564720154;33.6287918091;78.0723876953;43.2148361206;83.4364929199;102.202476501;23.0095615387;43.4214019775
8;622.0;9.0;1951.0;15.0;89.9507675171;72.4128341675;86.4590530396;52.2706069946;40.1830558777;52.134727478;48.5750846863;104.913223267;61.7052688599;105.753219604;88.4474639893;34.8594284058;62.4851799011
9;652.0;10.0;1951.0;15.0;25.6499595642;36.2237472534;27.2071533203;36.7336959839;24.7840843201;28.6856136322;33.4951019287;30.2018318176;37.2288169861;28.4771404266;18.2274875641;23.3372325897;32.4984931946
10;683.0;11.0;1951.0;15.0;5.10732698441;6.71290683746;5.97219324112;17.4049930573;13.3439292908;12.2275190353;16.4796066284;5.9939827919;13.4550256729;5.45089149475;2.12148690224;13.9796800613;10.2676973343
11;713.0;12.0;1951.0;15.0;0.971746325493;1.35514843464;1.72008061409;5.57424211502;4.76674747467;4.66223144531;5.01525974274;3.5616414547;4.50415420532;1.71203386784;0.0537101663649;3.82083272934;3.42728447914
12;744.0;1.0;1952.0;15.0;0.167043879628;0.654142439365;0.436962902546;2.8292453289;1.62387132645;1.60968005657;2.48128056526;0.263154536486;2.18795394897;0.0193444304168;8.67122764703e-07;1.75033712387;1.54321169853
13;775.0;2.0;1952.0;15.0;1.86899769306;6.96214389801;2.71537327766;5.56696128845;5.20457839966;5.1868019104;6.00024366379;3.74119877815;5.43161964417;1.23986899853;0.113897539675;5.85363054276;5.62048387527
14;804.0;3.0;1952.0;15.0;26.847984314;41.567653656;22.1200561523;35.6122016907;33.4700012207;42.0361213684;32.9894981384;25.167591095;41.3800582886;7.89294099808;6.17915487289;24.6968383789;42.1146774292
15;835.0;4.0;1952.0;15.0;23.0221157074;31.429523468;28.1027984619;36.2317276001;30.9441547394;32.7807846069;32.0685806274;30.4709815979;39.6726570129;27.3481082916;26.6692771912;29.2212524414;34.0041046143
16;865.0;5.0;1952.0;15.0;72.9033737183;57.4438819885;59.9121856689;55.1930160522;50.6266860962;58.5965270996;53.504486084;58.8181838989;51.5149993896;46.0279006958;62.3135910034;48.6060523987;63.366973877
17;896.0;6.0;1952.0;15.0;78.1121826172;45.6735115051;63.8876457214;61.8277053833;45.9476013184;43.7022705078;59.7200012207;76.6421203613;45.9343261719;59.390247345;67.2844848633;71.4036636353;46.1190910339
18;926.0;7.0;1952.0;15.0;65.7353897095;44.4388084412;54.9971466064;38.0918312073;26.341758728;36.988609314;33.3314208984;58.5559310913;37.4614639282;59.0059013367;56.285369873;28.9895820618;47.8458900452
19;957.0;8.0;1952.0;15.0;71.9139175415;43.9797706604;71.8327713013;27.0197677612;21.3770866394;29.9435482025;25.2697257996;62.8228569031;33.2951850891;68.073348999;120.874755859;15.9056043625;37.0218238831
20;988.0;9.0;1952.0;15.0;62.9481048584;60.8009757996;58.5461997986;48.3054275513;34.5391693115;43.6203689575;43.0613098145;68.1481781006;61.7834358215;64.5980453491;49.8188285828;35.0588264465;55.9713821411
