index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou;Oueme;Borgou+Donga;Borgou+Collines+Donga+Donga;Collines+Donga+Plateau;Atlantique+Kouffo+Littoral+Mono+Oueme+Plateau+Zou
1665;51057.0;10.0;2089.0;15.0;302.554534912;302.037231445;302.938781738;301.982666016;301.977996826;301.822723389;302.011627197;302.005859375;302.014892578;303.395019531;304.475189209;302.030090332;301.97454834;301.982666016;29.241394043;29.2210941315;28.8724060059;28.8187599182
1666;51088.0;11.0;2089.0;15.0;302.16796875;302.656097412;302.584899902;303.273925781;303.149047852;303.086364746;303.236419678;301.81161499;303.338562012;302.518310547;302.919769287;303.051239014;303.220825195;303.273925781;28.9120445251;29.1905250549;29.2569732666;30.0754013062
1667;51118.0;12.0;2089.0;15.0;300.937896729;301.97366333;301.282012939;302.736846924;302.501037598;302.25958252;302.700836182;300.961883545;302.469177246;301.056243896;300.765228271;302.900512695;302.412139893;302.736846924;27.7946643829;28.1545448303;28.489566803;29.339099884
1668;51149.0;1.0;2090.0;15.0;301.624847412;303.156646729;301.939300537;303.315185547;303.283538818;303.462005615;303.328186035;301.786376953;303.534606934;301.576904297;300.930267334;302.963287354;303.68157959;303.315185547;28.5224208832;29.0172233582;29.5202846527;30.3408412933
1669;51180.0;2.0;2090.0;15.0;304.717041016;305.530639648;304.812835693;304.399505615;304.486938477;304.905609131;304.42477417;304.897918701;305.138763428;304.798461914;304.421112061;304.037811279;305.394622803;304.399505615;31.6205291748;31.8551921844;32.0919113159;31.7813339233
1670;51208.0;3.0;2090.0;15.0;306.346038818;304.962432861;306.141845703;303.755981445;303.675689697;303.737915039;303.730010986;305.865966797;304.088928223;307.040802002;307.447296143;303.649505615;304.1043396;303.755981445;33.0536880493;32.7062072754;32.0626716614;30.7606601715
1671;51239.0;4.0;2090.0;15.0;305.882965088;304.392669678;306.219573975;303.87789917;303.956390381;303.916809082;303.89352417;304.911895752;304.05960083;307.09664917;308.869598389;303.758300781;304.072174072;303.87789917;32.4445648193;32.2049598694;31.4049491882;30.8382472992
1672;51269.0;5.0;2090.0;15.0;303.434326172;302.704956055;303.780426025;302.821990967;302.857543945;302.658325195;302.843811035;302.66696167;302.781402588;304.132141113;305.559997559;302.847320557;302.736785889;302.821990967;30.0565261841;30.0257778168;29.5488147736;29.6225452423
1673;51300.0;6.0;2090.0;15.0;302.450042725;301.897003174;302.710540771;301.753753662;301.803283691;301.730743408;301.806060791;301.829040527;301.791809082;302.897674561;304.228637695;301.640716553;301.879882812;301.753753662;29.1157245636;29.1039466858;28.7087688446;28.6605987549
1674;51330.0;7.0;2090.0;15.0;300.966522217;300.70916748;301.217590332;300.713562012;301.013183594;300.838043213;300.820922852;300.48236084;300.698638916;301.267578125;302.272247314;300.729003906;300.86517334;300.713562012;27.672832489;27.7252101898;27.4701442719;27.673538208
1675;51361.0;8.0;2090.0;15.0;300.928588867;300.587799072;301.14755249;300.676269531;300.863128662;300.671539307;300.746795654;300.492218018;300.602478027;301.318145752;302.102752686;300.776702881;300.683105469;300.676269531;27.64894104;27.6578884125;27.4025535583;27.544719696
1676;51392.0;9.0;2090.0;15.0;301.055847168;301.084320068;301.38293457;301.41506958;301.488952637;301.268981934;301.473876953;300.762359619;301.248504639;301.412658691;302.124359131;301.590057373;301.303710938;301.41506958;27.8185176849;27.9158840179;27.8288421631;28.1965122223
1677;51422.0;10.0;2090.0;15.0;302.891387939;302.299987793;303.17199707;302.320648193;302.293243408;302.121307373;302.341491699;302.328826904;302.331848145;303.667877197;304.469787598;302.343505859;302.268310547;302.320648193;29.5742225647;29.5316982269;29.1645832062;29.1300315857
1678;51453.0;11.0;2090.0;15.0;302.7918396;303.195800781;303.18145752;303.463867188;303.398254395;303.351867676;303.438598633;302.402130127;303.563476562;303.30355835;303.590942383;303.391662598;303.569122314;303.463867188;29.5260505676;29.7849502563;29.7809410095;30.3385257721
1679;51483.0;12.0;2090.0;15.0;302.497253418;303.044128418;302.64743042;303.54486084;303.163269043;303.090606689;303.472015381;302.463592529;303.418762207;302.649353027;302.197418213;303.370025635;303.356750488;303.54486084;29.337020874;29.5410308838;29.713224411;30.1984939575
1680;51514.0;1.0;2091.0;15.0;303.210510254;303.73815918;303.32925415;303.946716309;303.937408447;304.137969971;303.973052979;303.245239258;303.984680176;303.257324219;302.822662354;303.562103271;304.274108887;303.946716309;30.0707206726;30.2477207184;30.4265651703;30.9363670349
1681;51545.0;2.0;2091.0;15.0;304.788299561;305.344116211;304.782531738;303.902740479;303.904785156;304.19354248;303.873260498;304.670074463;304.385620117;304.909332275;304.749176025;303.957183838;304.708312988;303.902740479;31.6031455994;31.8356704712;31.825925827;31.1270027161
1682;51573.0;3.0;2091.0;15.0;305.951934814;304.773284912;305.992950439;303.840667725;303.760803223;303.769470215;303.804748535;305.274200439;304.132537842;306.692718506;307.786193848;303.728240967;304.085083008;303.840667725;32.6009788513;32.3842353821;31.7443828583;30.7968082428
1683;51604.0;4.0;2091.0;15.0;304.333618164;303.365478516;304.535827637;303.103637695;303.130645752;303.013305664;303.104003906;303.717041016;303.157287598;305.114654541;306.182800293;303.120056152;303.155883789;303.103637695;31.000617981;30.8407211304;30.3276004791;29.9697437286
1684;51634.0;5.0;2091.0;15.0;303.047058105;302.428741455;303.41809082;302.432098389;302.548065186;302.36807251;302.481933594;302.423553467;302.422729492;303.815155029;305.061004639;302.511108398;302.457824707;302.432098389;29.7118091583;29.6779232025;29.2759590149;29.2994823456
1685;51665.0;6.0;2091.0;15.0;302.251159668;301.792053223;302.53604126;301.86807251;301.931335449;301.749206543;301.91192627;301.648651123;301.835510254;302.685394287;303.924804688;301.905822754;301.868621826;301.86807251;28.922334671;28.9382457733;28.5913105011;28.7092761993
1686;51695.0;7.0;2091.0;15.0;301.497192383;301.06842041;301.774078369;300.872283936;301.127075195;300.958007812;300.964660645;301.006835938;300.889282227;302.025848389;303.075531006;300.905700684;301.04296875;300.872283936;28.2015552521;28.1950798035;27.8739471436;27.8315029144
1687;51726.0;8.0;2091.0;15.0;301.397399902;301.07711792;301.643798828;301.251708984;301.403564453;301.112731934;301.313995361;300.9949646;301.082275391;301.858551025;302.593444824;301.484313965;301.122802734;301.251708984;28.127784729;28.133939743;27.8959503174;28.0362682343
1688;51757.0;9.0;2091.0;15.0;300.894989014;300.8878479;301.204559326;301.235717773;301.298217773;301.042602539;301.276367188;300.588165283;301.018493652;301.214660645;301.98034668;301.441497803;301.052093506;301.235717773;27.6537380219;27.7423744202;27.6372203827;27.9742126465
1689;51787.0;10.0;2091.0;15.0;301.872924805;301.639129639;302.141418457;301.875213623;301.798858643;301.598846436;301.878753662;301.425476074;301.798950195;302.334869385;303.069213867;301.908813477;301.725830078;301.875213623;28.5899887085;28.6398601532;28.424741745;28.6192722321
1690;51818.0;11.0;2091.0;15.0;302.641937256;303.229919434;302.814819336;303.166656494;303.108978271;303.109100342;303.147399902;302.344329834;303.367797852;302.73727417;302.738433838;303.071044922;303.357421875;303.166656494;29.4034805298;29.6998996735;29.7534732819;30.0965442657
1691;51848.0;12.0;2091.0;15.0;301.165344238;302.871520996;301.552154541;302.67276001;302.682250977;302.854370117;302.726348877;301.401489258;303.049682617;301.255523682;300.585449219;302.668762207;303.299865723;302.67276001;28.0847988129;28.6194324493;29.17345047;29.8233966827
1692;51879.0;1.0;2092.0;15.0;301.52947998;303.274169922;301.742950439;302.824890137;302.841491699;303.156890869;302.860473633;301.884918213;303.417694092;301.27557373;300.451293945;302.641448975;303.660888672;302.824890137;28.4845542908;28.9972515106;29.6035499573;30.1004619598
1693;51910.0;2.0;2092.0;15.0;305.076782227;305.038543701;304.983276367;304.126586914;304.034240723;304.263702393;304.103759766;304.760620117;304.610168457;305.206695557;305.167236328;303.822387695;304.691040039;304.126586914;31.8330993652;31.9133796692;31.732831955;31.2488250732
1694;51939.0;3.0;2092.0;15.0;304.798706055;303.727142334;304.909912109;303.378631592;303.205871582;303.094970703;303.315917969;304.152496338;303.447509766;305.716888428;306.391815186;303.33883667;303.312652588;303.378631592;31.456905365;31.2692146301;30.7099514008;30.1530590057
1695;51970.0;4.0;2092.0;15.0;304.475158691;303.504058838;304.679382324;303.238037109;303.282012939;303.1612854;303.231384277;303.798522949;303.291168213;305.333709717;306.301086426;303.269104004;303.293609619;303.238037109;31.1242923737;30.9812068939;30.443572998;30.1073303223
1696;52000.0;5.0;2092.0;15.0;302.788238525;302.289581299;303.186553955;302.214019775;302.265808105;302.163024902;302.246948242;302.17678833;302.297058105;303.580169678;304.788482666;302.154602051;302.309661865;302.214019775;29.4565563202;29.4613857269;29.0965766907;29.1131954193
1697;52031.0;6.0;2092.0;15.0;302.00177002;301.557006836;302.28918457;301.606536865;301.744598389;301.544372559;301.689666748;301.389801025;301.524780273;302.426452637;303.690307617;301.681884766;301.597869873;301.606536865;28.6701583862;28.6939964294;28.3386631012;28.4578971863
1698;52061.0;7.0;2092.0;15.0;301.038208008;300.682281494;301.291503906;300.659240723;300.838012695;300.685424805;300.728668213;300.583435059;300.65637207;301.44909668;302.416534424;300.61920166;300.78237915;300.659240723;27.7531929016;27.7620105743;27.4909496307;27.5802021027
1699;52092.0;8.0;2092.0;15.0;300.628082275;300.291259766;300.898834229;300.18057251;300.332946777;300.406829834;300.191101074;300.197479248;300.31338501;301.166778564;301.951934814;299.771453857;300.443481445;300.18057251;27.3500232697;27.3588962555;27.1074104309;27.1854743958
1700;52123.0;9.0;2092.0;15.0;301.1434021;300.93536377;301.425415039;301.027160645;301.086517334;300.915283203;301.060028076;300.743774414;300.974609375;301.579193115;302.408843994;301.113952637;300.998779297;301.027160645;27.8746051788;27.919588089;27.7158546448;27.8545570374
1701;52153.0;10.0;2092.0;15.0;302.299072266;301.940734863;302.704467773;302.131500244;302.15133667;301.956512451;302.180267334;301.816864014;302.083251953;303.095672607;303.986053467;302.198608398;302.053192139;302.131500244;29.005695343;29.0219802856;28.7588634491;28.9346599579
1702;52184.0;11.0;2092.0;15.0;303.39553833;303.083587646;303.520568848;302.672821045;302.668792725;302.664916992;302.672088623;302.909515381;302.882568359;304.037078857;304.209533691;302.641448975;302.932830811;302.672821045;30.1011123657;30.1351070404;29.8434734344;29.6408596039
1703;52214.0;12.0;2092.0;15.0;301.568359375;302.443939209;301.907958984;303.347198486;303.113952637;302.965240479;303.283447266;301.711547852;303.126983643;301.845153809;301.271881104;303.292266846;303.102508545;303.347198486;28.4603748322;28.7284851074;29.0887012482;29.9920024872
1704;52245.0;1.0;2093.0;15.0;303.110565186;304.19934082;303.085845947;303.453430176;303.415985107;303.541046143;303.437408447;303.259155273;303.710876465;302.803894043;302.23147583;303.469055176;303.965942383;303.453430176;30.0045700073;30.3460998535;30.6314582825;30.5156936646
1705;52276.0;2.0;2093.0;15.0;305.638427734;306.145751953;305.44442749;303.984558105;303.969268799;304.226989746;303.993865967;305.957000732;304.586425781;305.581756592;305.224822998;304.056030273;304.885070801;303.984558105;32.5826148987;32.6678237915;32.7469558716;31.2591571808
1706;52304.0;3.0;2093.0;15.0;307.087677002;306.018676758;306.903137207;304.317108154;304.429840088;304.623657227;304.373046875;306.737304688;304.744445801;307.772674561;308.033050537;304.277191162;305.041687012;304.317108154;33.833694458;33.559677124;33.0024909973;31.5343723297
1707;52335.0;4.0;2093.0;15.0;306.530792236;304.969451904;306.647888184;304.182830811;304.276947021;304.281158447;304.207702637;305.620941162;304.394073486;307.554626465;308.905303955;304.036865234;304.482757568;304.182830811;33.1107597351;32.8278808594;32.0057678223;31.1925354004
1708;52365.0;5.0;2093.0;15.0;304.123199463;303.377929688;304.464385986;303.273590088;303.338165283;303.212982178;303.297943115;303.355102539;303.358917236;304.82824707;306.328063965;303.221801758;303.352325439;303.273590088;30.7451915741;30.7090759277;30.2166862488;30.1662368774
1709;52396.0;6.0;2093.0;15.0;302.848937988;302.313201904;303.075286865;301.937164307;302.037109375;302.001495361;301.985015869;302.226593018;302.081878662;303.266296387;304.586303711;301.829437256;302.181884766;301.937164307;29.5142688751;29.5089931488;29.1034393311;28.9170379639
1710;52426.0;7.0;2093.0;15.0;301.157043457;300.863006592;301.328643799;300.861907959;301.072906494;300.897949219;300.938476562;300.67590332;300.786590576;301.338623047;302.2918396;300.878051758;300.949798584;300.861907959;27.8643264771;27.9028778076;27.6322746277;27.7638816833
1711;52457.0;8.0;2093.0;15.0;300.887298584;300.477142334;301.081237793;300.502532959;300.634002686;300.422363281;300.554016113;300.436798096;300.433868408;301.293884277;302.090087891;300.631256104;300.462219238;300.502532959;27.6035137177;27.5920562744;27.3066825867;27.3379421234
