index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou;Oueme;Borgou+Donga;Borgou+Collines+Donga+Donga;Collines+Donga+Plateau;Atlantique+Kouffo+Littoral+Mono+Oueme+Plateau+Zou
41;11853.0;6.0;1982.0;15.0;300.587341309;300.271942139;300.808532715;299.551452637;299.847351074;299.985687256;299.698822021;299.916809082;299.715148926;300.805084229;302.312530518;299.350097656;300.149658203;299.551452637;27.2385673523;27.3253555298;26.9217910767;26.7324104309
42;11883.0;7.0;1982.0;15.0;299.40222168;298.883178711;299.552612305;297.928985596;298.508117676;298.726257324;298.138946533;298.846405029;298.198822021;299.770629883;300.910339355;297.650115967;298.828765869;297.928985596;26.0872783661;26.0685749054;25.6411495209;25.3137950897
43;11914.0;8.0;1982.0;15.0;298.815734863;298.391906738;298.922119141;298.253417969;298.578582764;298.50769043;298.294158936;298.52532959;298.290649414;299.148254395;299.645172119;298.149932861;298.451049805;298.253417969;25.5792999268;25.5156764984;25.2819671631;25.2465362549
44;11945.0;9.0;1982.0;15.0;299.675506592;299.525939941;299.977294922;299.387237549;299.78112793;299.844116211;299.600952148;299.448272705;299.32043457;300.020477295;300.916503906;299.250030518;299.840332031;299.387237549;26.4578037262;26.4725780487;26.322763443;26.5044670105
45;11975.0;10.0;1982.0;15.0;300.463226318;300.209289551;300.727142334;299.963653564;300.278320312;300.31362915;300.097137451;299.893066406;300.067993164;300.637786865;302.042755127;299.75;300.315155029;299.963653564;27.144077301;27.222990036;26.9214458466;27.0466175079
46;12006.0;11.0;1982.0;15.0;299.77166748;300.967437744;300.176239014;300.451385498;300.614715576;300.957489014;300.594268799;299.790649414;300.662384033;299.997894287;300.011993408;300.25;301.241882324;300.451385498;26.6268234253;27.045091629;27.328294754;27.6965389252
47;12036.0;12.0;1982.0;15.0;299.520355225;301.688781738;299.973876953;300.987579346;301.343078613;301.762756348;301.200256348;299.85055542;301.292114258;299.740753174;298.710418701;300.649932861;302.011199951;300.987579346;26.4674472809;27.1382217407;27.7827987671;28.3923206329
48;12067.0;1.0;1983.0;15.0;297.078338623;300.265289307;297.886230469;299.78616333;299.684783936;300.010925293;299.852508545;298.384277344;300.060882568;297.411407471;296.092559814;299.650054932;300.56652832;299.78616333;24.3145465851;25.0567359924;26.3652420044;26.9616069794
49;12098.0;2.0;1983.0;15.0;302.758544922;303.625396729;302.93347168;302.099151611;302.633850098;303.316009521;302.170593262;302.852630615;302.850097656;303.053527832;302.691711426;301.549957275;303.507141113;302.099151611;29.6358566284;29.9156494141;30.0884685516;29.7618637085
50;12126.0;3.0;1983.0;15.0;303.949157715;304.713256836;304.104980469;302.947509766;303.862518311;304.432342529;303.085449219;303.98815918;303.796081543;304.33480835;303.948394775;302.250030518;304.421173096;302.947509766;30.810295105;31.0698127747;31.1784591675;30.7362289429
51;12157.0;4.0;1983.0;15.0;305.282501221;303.891967773;305.219970703;302.578338623;302.973144531;303.178894043;302.598205566;304.334350586;303.141998291;305.958404541;307.117462158;302.250030518;303.286102295;302.578338623;31.8512248993;31.6399860382;30.82746315;29.881061554
52;12187.0;5.0;1983.0;15.0;303.230133057;302.361755371;303.389099121;301.233520508;301.705657959;301.831451416;301.232299805;302.210021973;301.787902832;303.761901855;305.446228027;300.949981689;301.896148682;301.233520508;29.7774410248;29.7723312378;29.0877399445;28.523935318
53;12218.0;6.0;1983.0;15.0;300.479736328;300.111297607;300.64163208;299.351501465;299.61340332;299.785614014;299.496704102;299.990875244;299.562683105;300.702575684;301.948150635;299.150024414;299.962585449;299.351501465;27.1846237183;27.1991481781;26.8525409698;26.5420665741
54;12248.0;7.0;1983.0;15.0;299.562744141;299.347503662;299.710968018;298.328979492;298.843261719;299.073669434;298.538574219;299.082427979;298.660644531;299.753936768;300.849578857;298.050048828;299.24130249;298.328979492;26.2702083588;26.3365192413;26.0171871185;25.715467453
55;12279.0;8.0;1983.0;15.0;298.721496582;298.700317383;299.160675049;298.65133667;298.814697266;298.949981689;298.794158936;298.457000732;298.653686523;299.549682617;300.044311523;298.449951172;298.978210449;298.65133667;25.4923114777;25.5643196106;25.4502773285;25.6858348846
56;12310.0;9.0;1983.0;15.0;299.693756104;299.490020752;299.857116699;299.554504395;299.847320557;299.902618408;299.728240967;299.30291748;299.490447998;299.770111084;300.596252441;299.449859619;299.851715088;299.554504395;26.4276638031;26.4715633392;26.267999649;26.5926570892
57;12340.0;10.0;1983.0;15.0;301.115631104;301.205291748;301.34286499;300.967224121;300.952209473;301.150787354;301.130004883;300.990234375;301.075958252;301.520233154;301.764923096;300.649932861;301.390197754;300.967224121;27.9280586243;27.9971351624;27.9573669434;28.0213794708
58;12371.0;11.0;1983.0;15.0;301.322723389;301.882019043;301.405151367;301.418823242;301.41583252;301.680419922;301.521331787;301.180755615;301.632507324;301.402648926;301.143005371;301.249938965;301.996734619;301.418823242;28.1304206848;28.3706359863;28.4327850342;28.5420951843
59;12401.0;12.0;1983.0;15.0;300.692382812;301.256469727;300.742614746;300.856994629;300.883422852;300.997314453;300.925415039;300.790100098;301.083404541;300.915161133;300.133087158;300.650054932;301.372924805;300.856994629;27.5708179474;27.7416915894;27.9059200287;27.9435691833
60;12432.0;1.0;1984.0;15.0;300.047241211;301.986419678;300.204284668;301.430999756;301.709411621;301.973724365;301.524902344;300.41897583;301.84475708;299.784240723;298.536193848;301.250030518;302.283691406;301.430999756;27.0068454742;27.5836086273;28.2139320374;28.7439479828
61;12463.0;2.0;1984.0;15.0;301.893585205;303.45010376;301.945892334;302.563690186;302.646911621;303.0574646;302.690185547;302.091918945;303.009613037;301.436035156;300.819488525;302.350006104;303.497802734;302.563690186;28.8022212982;29.2946720123;29.7254924774;29.8864746094
62;12492.0;3.0;1984.0;15.0;304.037658691;303.429779053;304.055175781;302.695281982;302.81338501;302.985565186;302.726318359;303.284729004;302.978881836;304.398590088;305.199493408;302.45010376;303.16986084;302.695281982;30.6644554138;30.6724510193;30.1726341248;29.8030929565
63;12523.0;4.0;1984.0;15.0;303.424102783;302.20111084;303.540039062;301.757019043;301.783569336;301.938964844;301.825408936;302.418670654;301.836486816;303.931091309;305.610961914;301.549957275;302.131072998;301.757019043;29.9761791229;29.8409385681;29.0938262939;28.777141571
64;12553.0;5.0;1984.0;15.0;301.396911621;300.967987061;301.964294434;301.009643555;301.281097412;301.261108398;301.159759521;300.894378662;300.906341553;302.626037598;303.530395508;300.949920654;301.231964111;301.009643555;28.0972042084;28.0948829651;27.7817668915;27.9971580505
65;12584.0;6.0;1984.0;15.0;300.415130615;300.029327393;300.760192871;299.783691406;300.08114624;300.102600098;299.959899902;299.95904541;299.791778564;301.142822266;302.032470703;299.749969482;300.138519287;299.783691406;27.1294994354;27.1284599304;26.8246364594;26.8500041962
66;12614.0;7.0;1984.0;15.0;299.596710205;299.370788574;299.941223145;298.993225098;299.508239746;299.684814453;299.138885498;299.053710938;299.188323975;300.202819824;301.103637695;298.649963379;299.696655273;298.993225098;26.2854614258;26.3667221069;26.0770587921;26.2710132599
67;12645.0;8.0;1984.0;15.0;299.730743408;299.437927246;299.949615479;299.192871094;299.808563232;299.795959473;299.336151123;299.199462891;299.275848389;300.15411377;300.877044678;299.049987793;299.662841797;299.192871094;26.4230995178;26.4773616791;26.1772289276;26.3743400574
68;12676.0;9.0;1984.0;15.0;299.330444336;299.42300415;299.541900635;299.192840576;299.545959473;299.596588135;299.330780029;299.115112305;299.268096924;299.416534424;300.157318115;299.049987793;299.582244873;299.192840576;26.1165370941;26.2132301331;26.1369762421;26.293176651
69;12706.0;10.0;1984.0;15.0;300.613586426;300.496826172;300.810241699;300.130981445;300.217346191;300.255889893;300.227539062;300.22644043;300.325042725;300.960662842;301.636138916;299.950042725;300.435394287;300.130981445;27.3486919403;27.4220046997;27.2229633331;27.1548461914
70;12737.0;11.0;1984.0;15.0;301.000030518;301.632904053;301.256500244;301.122314453;301.444458008;301.721130371;301.265563965;300.888153076;301.346496582;301.399841309;301.159118652;300.850158691;301.894897461;301.122314453;27.8165779114;28.0741100311;28.1625347137;28.3939151764
71;12767.0;12.0;1984.0;15.0;298.906280518;300.777069092;299.268768311;300.753448486;300.457672119;300.545593262;300.784973145;299.532897949;300.81427002;299.120758057;297.813568115;300.649963379;301.008209229;300.753448486;25.9414844513;26.4186725616;27.1507816315;27.6397323608
72;12798.0;1.0;1985.0;15.0;301.253814697;302.275360107;301.145599365;301.327911377;301.575561523;301.956817627;301.393371582;301.27557373;301.809631348;300.906066895;300.115814209;301.049987793;302.291351318;301.327911377;28.1101131439;28.4655227661;28.6863365173;28.6909790039
73;12829.0;2.0;1985.0;15.0;301.159881592;302.949859619;301.452026367;301.960540771;302.340576172;302.750854492;302.064239502;301.614746094;302.471435547;301.060638428;300.459991455;301.649963379;302.967834473;301.960540771;28.1444244385;28.6436672211;29.2299232483;29.3850383759
74;12857.0;3.0;1985.0;15.0;304.160705566;303.526489258;304.279907227;302.269287109;302.543273926;302.773712158;302.326965332;303.707519531;302.791046143;305.029510498;305.505218506;302.04989624;302.931335449;302.269287109;30.8759632111;30.7861366272;30.3625507355;29.5307197571
75;12888.0;4.0;1985.0;15.0;303.576507568;302.516357422;303.690979004;301.6953125;301.847229004;301.985595703;301.72833252;302.541259766;302.04699707;304.234954834;305.620910645;301.449890137;302.226043701;301.6953125;30.1195354462;30.0508861542;29.3224163055;28.8371276855
76;12918.0;5.0;1985.0;15.0;302.126342773;301.182373047;302.60848999;300.56262207;300.483581543;300.597412109;300.554931641;301.129516602;300.91708374;303.303863525;305.168060303;300.349945068;300.924865723;300.56262207;28.6802711487;28.6417236328;27.9810905457;27.5876331329
77;12949.0;6.0;1985.0;15.0;300.351745605;299.899719238;300.715698242;299.777069092;299.851318359;299.855957031;299.888580322;299.748413086;299.782470703;300.937225342;302.294494629;299.749908447;300.014373779;299.777069092;27.0225982666;27.0414390564;26.6775016785;26.7393436432
78;12979.0;7.0;1985.0;15.0;298.957641602;298.65032959;299.086547852;298.386566162;298.777038574;298.849182129;298.470123291;298.471740723;298.504486084;298.965423584;300.090667725;298.050018311;298.828826904;298.386566162;25.6636352539;25.6986236572;25.4148731232;25.513338089
79;13010.0;8.0;1985.0;15.0;299.049102783;299.04385376;299.221618652;299.218780518;299.577087402;299.566253662;299.32901001;298.636199951;299.182647705;299.093811035;299.736755371;299.050018311;299.420776367;299.218780518;25.7765903473;25.8971652985;25.7520370483;26.2286128998
80;13041.0;9.0;1985.0;15.0;299.19644165;299.109222412;299.351928711;299.127532959;299.314880371;299.261047363;299.191436768;298.835510254;299.127258301;299.141082764;300.100189209;299.04989624;299.311950684;299.127532959;25.9393310547;26.0152683258;25.8559646606;26.0833301544
81;13071.0;10.0;1985.0;15.0;300.79397583;300.651153564;300.948364258;300.066101074;300.148498535;300.250030518;300.096313477;300.419464111;300.4090271;301.221862793;301.695404053;299.749969482;300.509124756;300.066101074;27.5326251984;27.5932388306;27.3838939667;27.1572589874
82;13102.0;11.0;1985.0;15.0;301.199523926;301.768249512;301.345275879;301.230010986;301.182281494;301.333007812;301.186950684;301.143127441;301.602752686;301.427154541;301.226257324;301.050079346;301.640808105;301.230010986;28.0325393677;28.2507266998;28.358045578;28.279548645
83;13132.0;12.0;1985.0;15.0;298.578094482;300.379699707;298.972869873;300.186065674;299.827819824;299.940460205;300.254730225;299.501434326;300.290161133;298.799591064;297.66998291;300.04977417;300.529418945;300.186065674;25.7012481689;26.0656318665;26.8800144196;27.1025447845
84;13163.0;1.0;1986.0;15.0;299.919708252;301.66116333;299.912567139;301.086120605;301.244537354;301.56262207;301.154022217;300.255340576;301.424224854;299.353485107;298.227874756;300.950012207;301.884460449;301.086120605;26.869020462;27.3864002228;27.9413661957;28.3412513733
85;13194.0;2.0;1986.0;15.0;303.143341064;303.30770874;302.950439453;302.362640381;302.509490967;302.732299805;302.354370117;302.931274414;302.864105225;302.85256958;302.811676025;302.150054932;302.991271973;302.362640381;29.9306278229;30.0511188507;29.9622936249;29.5678710938
86;13222.0;3.0;1986.0;15.0;303.644439697;302.498779297;303.691192627;301.665679932;301.845977783;302.021179199;301.689666748;302.763671875;301.97265625;304.431060791;305.336120605;301.549835205;302.153167725;301.665679932;30.2330989838;30.0890579224;29.3913383484;28.795753479
87;13253.0;4.0;1986.0;15.0;304.126922607;302.809509277;304.26751709;301.962646484;302.016204834;302.132995605;301.959381104;302.862243652;302.271118164;304.740661621;306.789428711;301.749938965;302.404083252;301.962646484;30.6022167206;30.5104656219;29.6192626953;29.0351009369
88;13283.0;5.0;1986.0;15.0;302.337799072;301.846801758;302.799255371;301.034118652;301.413665771;301.521148682;301.164398193;301.64074707;301.402282715;303.334106445;304.729644775;300.95010376;301.704040527;301.034118652;28.9807033539;29.0139102936;28.5665798187;28.2889480591
89;13314.0;6.0;1986.0;15.0;300.451629639;299.886993408;300.789825439;299.580505371;299.816192627;299.891571045;299.729919434;299.700164795;299.606048584;301.036376953;302.528808594;299.450012207;299.982666016;299.580505371;27.0786533356;27.1016139984;26.6330928802;26.6518058777
90;13344.0;7.0;1986.0;15.0;298.598022461;298.434570312;298.749969482;297.658081055;298.177062988;298.373687744;297.870056152;298.214874268;297.875152588;298.751495361;299.696777344;297.449951172;298.479125977;297.658081055;25.3343715668;25.3902988434;25.1366252899;24.9912757874
91;13375.0;8.0;1986.0;15.0;298.525817871;298.359222412;298.82421875;297.91317749;298.54083252;298.59588623;298.102386475;298.395355225;297.946990967;299.110168457;299.68347168;297.749908447;298.417327881;297.91317749;25.3366508484;25.3170833588;25.1763782501;25.1161842346
92;13406.0;9.0;1986.0;15.0;298.704345703;299.012908936;299.058013916;298.931030273;299.34475708;299.349121094;299.033233643;298.490661621;298.998474121;298.904327393;299.71762085;298.75;299.271759033;298.931030273;25.4907245636;25.6634960175;25.659734726;26.016462326
93;13436.0;10.0;1986.0;15.0;300.322174072;300.020477295;300.595672607;299.566741943;299.977081299;300.007781982;299.729034424;299.8203125;299.753479004;300.886199951;301.744903564;299.450042725;300.032714844;299.566741943;27.0230922699;27.0652389526;26.7628898621;26.7282772064
94;13467.0;11.0;1986.0;15.0;299.818756104;300.724029541;300.213745117;300.329956055;300.674682617;300.737457275;300.292938232;299.459381104;300.702758789;299.933654785;300.606506348;300.149993896;300.764801025;300.329956055;26.5621337891;26.989030838;27.0833587646;27.4699764252
95;13497.0;12.0;1986.0;15.0;298.26449585;300.54019165;298.763702393;300.418762207;300.452484131;300.62789917;300.52722168;298.702026367;300.56918335;298.327575684;297.411102295;300.250061035;301.002197266;300.418762207;25.2436656952;25.9204101562;26.6832733154;27.5278568268
96;13528.0;1.0;1987.0;15.0;300.657226562;302.364562988;300.920043945;301.624389648;302.03805542;302.31451416;301.657592773;300.96762085;302.03225708;300.620697021;299.842132568;301.449951172;302.445800781;301.624389648;27.5987453461;28.1117744446;28.6372356415;28.9494380951
97;13559.0;2.0;1987.0;15.0;302.82409668;303.445281982;302.824005127;302.662597656;302.744567871;302.979644775;302.654022217;302.822509766;303.094451904;302.758453369;302.447235107;302.449981689;303.231811523;302.662597656;29.6734676361;29.8937721252;30.0151767731;29.8219738007
98;13587.0;3.0;1987.0;15.0;303.650024414;303.103515625;303.703430176;302.462249756;302.41885376;302.39743042;302.451721191;303.025909424;302.757080078;304.19720459;304.726104736;302.449829102;302.67401123;302.462249756;30.3147964478;30.3063831329;29.8838653564;29.4179878235
99;13618.0;4.0;1987.0;15.0;304.915710449;304.04473877;305.037109375;303.136627197;303.37991333;303.396697998;303.162322998;304.325195312;303.555053711;305.747192383;306.493988037;302.949951172;303.597808838;303.136627197;31.5901908875;31.4568195343;30.9466190338;30.2736492157
100;13648.0;5.0;1987.0;15.0;303.718414307;302.222381592;304.08480835;302.015289307;302.150024414;302.108581543;302.091003418;302.615081787;302.060333252;304.853515625;306.751403809;301.949920654;302.22756958;302.015289307;30.2407836914;30.0384941101;29.205373764;28.9790267944
101;13679.0;6.0;1987.0;15.0;301.149993896;300.753540039;301.255340576;300.383636475;300.74609375;300.796691895;300.560150146;300.489013672;300.413848877;301.141784668;302.443084717;300.349914551;300.840362549;300.383636475;27.8041706085;27.8595104218;27.4632892609;27.5053348541
102;13709.0;7.0;1987.0;15.0;300.244689941;300.038452148;300.486755371;299.825469971;300.344787598;300.30770874;300.003692627;299.877868652;299.890167236;300.494750977;301.468017578;299.649963379;300.235931396;299.825469971;26.9858169556;27.0215320587;26.8093986511;26.964887619
103;13740.0;8.0;1987.0;15.0;299.713134766;299.882781982;299.917480469;299.856567383;300.181396484;300.013641357;299.927368164;299.311462402;299.931762695;299.820831299;300.432159424;299.850036621;299.986785889;299.856567383;26.4438362122;26.623374939;26.5176582336;26.8275909424
