index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou;Oueme;Borgou+Donga;Borgou+Collines+Donga+Donga;Collines+Donga+Plateau;Atlantique+Kouffo+Littoral+Mono+Oueme+Plateau+Zou
26;1169.0;3.0;1953.0;15.0;302.849304199;301.665008545;302.695526123;301.813964844;301.71661377;301.34576416;301.781738281;301.954956055;301.670166016;303.073455811;303.859466553;301.942230225;301.366149902;301.813964844;29.4344406128;29.2794818878;28.6280040741;28.4181938171
27;1200.0;4.0;1953.0;15.0;303.019561768;301.234588623;303.091583252;301.464904785;301.31640625;300.999908447;301.406311035;301.565093994;301.387115479;303.854278564;305.424987793;301.502532959;301.086669922;301.464904785;29.4384593964;29.2374343872;28.2295036316;28.0935745239
28;1230.0;5.0;1953.0;15.0;301.54699707;300.496734619;301.998291016;300.610778809;300.738311768;300.517822266;300.676177979;300.537658691;300.437164307;302.316925049;304.56539917;300.756896973;300.519378662;300.610778809;28.0974655151;28.025094986;27.355922699;27.4104804993
29;1261.0;6.0;1953.0;15.0;299.783203125;299.193206787;300.178619385;299.341217041;299.342773438;299.095428467;299.412445068;299.057220459;299.178649902;300.309143066;302.089141846;299.531677246;299.197387695;299.341217041;26.4176292419;26.4239120483;25.988822937;26.0940761566
30;1291.0;7.0;1953.0;15.0;299.306335449;298.597595215;299.43637085;298.420654297;298.610809326;298.491271973;298.500701904;298.469024658;298.447265625;299.479095459;300.999237061;298.36618042;298.601867676;298.420654297;25.9081630707;25.9050922394;25.3806152344;25.3744602203
31;1322.0;8.0;1953.0;15.0;297.804412842;297.68963623;298.019622803;297.766723633;297.93057251;297.843688965;297.812683105;297.436767578;297.739379883;298.106262207;298.716400146;297.661529541;297.859191895;297.766723633;24.5451202393;24.6138210297;24.4475421906;24.6751098633
32;1353.0;9.0;1953.0;15.0;298.458953857;298.525817871;298.879730225;298.859069824;298.910003662;298.725372314;298.893707275;298.120178223;298.740600586;298.896087646;299.841796875;298.912628174;298.758453369;298.859069824;25.2082614899;25.3323669434;25.243642807;25.6481189728
33;1383.0;10.0;1953.0;15.0;299.141235352;299.512176514;299.680999756;299.788238525;299.81137085;299.597351074;299.828643799;298.784759521;299.672698975;299.801116943;300.557281494;299.880065918;299.685058594;299.788238525;25.8853435516;26.1224899292;26.1001434326;26.5672588348
34;1414.0;11.0;1953.0;15.0;300.34375;302.203857422;300.724090576;300.921356201;300.798553467;300.901153564;300.864624023;300.59576416;301.250030518;300.224853516;300.491577148;300.930358887;301.425018311;300.921356201;27.268119812;27.8518867493;28.3265323639;27.9623069763
35;1444.0;12.0;1953.0;15.0;299.869689941;302.336151123;300.680786133;302.075897217;301.772583008;301.850006104;302.007659912;300.078521729;302.512512207;300.372528076;300.072967529;302.016174316;302.531402588;302.075897217;26.7808094025;27.5931453705;28.3337078094;29.0751018524
36;1475.0;1.0;1954.0;15.0;299.207641602;300.217773438;299.200256348;300.292633057;300.119476318;300.109161377;300.25;299.323913574;300.406219482;298.873901367;298.119049072;300.333404541;300.452178955;300.292633057;26.092092514;26.4153633118;26.7441997528;27.1634235382
37;1506.0;2.0;1954.0;15.0;302.094970703;303.125427246;302.269744873;301.889831543;301.842834473;302.100585938;301.879577637;302.201934814;302.334564209;302.191619873;302.1144104;301.816955566;302.559082031;301.889831543;28.9763755798;29.3097286224;29.5297088623;29.0531520844
38;1534.0;3.0;1954.0;15.0;302.199920654;302.645721436;302.642730713;301.882507324;301.935821533;302.202392578;301.885772705;302.17868042;302.487243652;302.889434814;303.329376221;301.623718262;302.585601807;301.882507324;29.0430603027;29.2074451447;29.2968330383;29.1148014069
39;1565.0;4.0;1954.0;15.0;302.942169189;301.480621338;303.432250977;301.101928711;301.180023193;301.156524658;301.127929688;301.531555176;301.42199707;304.628631592;306.243591309;300.990600586;301.438659668;301.101928711;29.3735542297;29.2746696472;28.3418579102;28.1365566254
40;1595.0;5.0;1954.0;15.0;301.349334717;300.476287842;302.040039062;300.743408203;300.893554688;300.639190674;300.799163818;300.656616211;300.609527588;302.675994873;304.532531738;300.804779053;300.602203369;300.743408203;27.9932231903;27.8899230957;27.4107494354;27.5348339081
41;1626.0;6.0;1954.0;15.0;299.74130249;299.115997314;300.135009766;299.382751465;299.527770996;299.257537842;299.467681885;299.090637207;299.20300293;300.228729248;301.972686768;299.641601562;299.279602051;299.382751465;26.3979358673;26.3695163727;25.9660873413;26.1785354614
42;1656.0;7.0;1954.0;15.0;299.105010986;298.447662354;299.356506348;298.346038818;298.550323486;298.477752686;298.426849365;298.321228027;298.368560791;299.489471436;301.020019531;298.26385498;298.532928467;298.346038818;25.7224655151;25.7220401764;25.2396717072;25.3108406067
43;1687.0;8.0;1954.0;15.0;297.937805176;297.724456787;298.223449707;298.017822266;298.153625488;297.992340088;298.060333252;297.51473999;297.892913818;298.284790039;299.175994873;297.971343994;297.951049805;298.017822266;24.6621074677;24.7122440338;24.5124969482;24.8410301208
44;1718.0;9.0;1954.0;15.0;299.063873291;298.915222168;299.537017822;299.243438721;299.324768066;299.123565674;299.296203613;298.615600586;299.072540283;299.528045654;300.9637146;299.355834961;299.130767822;299.243438721;25.7805538177;25.8609390259;25.6674766541;26.0269622803
45;1748.0;10.0;1954.0;15.0;299.577606201;299.525268555;300.276275635;300.015197754;299.953308105;299.648834229;300.021942139;299.074249268;299.809387207;300.627441406;301.889465332;300.169647217;299.699249268;300.015197754;26.2777748108;26.4081401825;26.2338027954;26.6725177765
46;1779.0;11.0;1954.0;15.0;300.201751709;300.966217041;300.524688721;301.040161133;300.86050415;300.626251221;300.994171143;299.83303833;301.028320312;300.336242676;300.792388916;301.231414795;300.880584717;301.040161133;26.9424266815;27.321937561;27.3870372772;27.7543582916
47;1809.0;12.0;1954.0;15.0;298.671386719;299.885955811;298.974487305;300.036376953;299.882507324;299.559173584;300.02545166;298.932159424;299.902404785;298.933502197;298.251220703;300.403900146;299.773284912;300.036376953;25.5980587006;25.9508953094;26.3694210052;26.6949386597
48;1840.0;1.0;1955.0;15.0;299.829040527;301.081756592;299.870117188;300.370056152;300.271850586;300.410400391;300.35647583;299.944580078;300.748260498;299.578826904;298.984802246;300.343963623;300.879180908;300.370056152;26.7131137848;27.1224632263;27.4547805786;27.4423618317
49;1871.0;2.0;1955.0;15.0;301.221160889;302.240722656;301.634490967;302.990783691;302.967956543;303.161224365;302.990783691;300.996368408;303.371795654;301.233276367;301.259124756;302.78894043;303.468170166;302.990783691;28.0045700073;28.4325199127;28.7371406555;30.0835151672
50;1899.0;3.0;1955.0;15.0;302.341094971;301.717346191;302.680786133;302.161010742;302.24017334;302.201812744;302.178070068;301.495697021;302.17074585;303.312133789;303.855194092;302.174743652;302.21987915;302.161010742;28.9400863647;28.9707069397;28.5322399139;29.047668457
51;1930.0;4.0;1955.0;15.0;302.411010742;301.283966064;302.718383789;301.461883545;301.514099121;301.072998047;301.474517822;301.431854248;301.249023438;303.399505615;304.771514893;301.66015625;301.045074463;301.461883545;28.9705104828;28.8614501953;28.1866092682;28.0958175659
52;1960.0;5.0;1955.0;15.0;299.773651123;299.234527588;300.357574463;300.019195557;300.078521729;299.584289551;300.080444336;299.182373047;299.605621338;300.691223145;302.17565918;300.490997314;299.5262146;300.019195557;26.4479141235;26.4325218201;26.1062221527;26.5942707062
53;1991.0;6.0;1955.0;15.0;299.013092041;298.786743164;299.511871338;299.312072754;299.349700928;299.039367676;299.35256958;298.56552124;299.061981201;299.763214111;300.827514648;299.5703125;299.070587158;299.312072754;25.7300643921;25.7827777863;25.5820007324;26.0124969482
54;2021.0;7.0;1955.0;15.0;298.568878174;298.293426514;298.973175049;298.490570068;298.721405029;298.531463623;298.594512939;298.049560547;298.39453125;299.083557129;300.333068848;298.525604248;298.522705078;298.490570068;25.2645797729;25.3210601807;25.0604038239;25.3795051575
55;2052.0;8.0;1955.0;15.0;298.153289795;298.04083252;298.488098145;298.252868652;298.465667725;298.324859619;298.328460693;297.67868042;298.175872803;298.591033936;299.446746826;298.250244141;298.290802002;298.252868652;24.8622398376;24.9634857178;24.7660923004;25.1446208954
56;2083.0;9.0;1955.0;15.0;298.385284424;298.388366699;298.809265137;298.565643311;298.676330566;298.552185059;298.610168457;298.053741455;298.512054443;298.67276001;300.033966064;298.608032227;298.569213867;298.565643311;25.1365203857;25.2360363007;25.1232452393;25.4238147736
57;2113.0;10.0;1955.0;15.0;299.261871338;299.313568115;299.933349609;299.505737305;299.386505127;299.22756958;299.522583008;298.831878662;299.414703369;300.237304688;301.499664307;299.524688721;299.381958008;299.505737305;25.983423233;26.1293029785;25.9889698029;26.2528533936
58;2144.0;11.0;1955.0;15.0;298.611785889;298.4402771;298.91607666;299.584075928;299.515441895;298.971679688;299.574371338;298.070526123;298.947662354;299.183258057;299.474090576;300.009918213;298.790344238;299.584075928;25.3008117676;25.400592804;25.2053260803;25.9741210938
59;2174.0;12.0;1955.0;15.0;298.742950439;299.339569092;298.757598877;299.771392822;299.641845703;299.370300293;299.793823242;298.944244385;299.478912354;298.660400391;297.938598633;299.907958984;299.411956787;299.771392822;25.652299881;25.8035182953;26.0531864166;26.3901023865
60;2205.0;1.0;1956.0;15.0;298.613555908;300.042907715;298.549682617;298.904296875;298.799255371;298.744628906;298.891906738;299.042510986;299.101715088;298.211242676;297.454864502;299.092224121;299.148712158;298.904296875;25.5903816223;25.9688606262;26.4004840851;25.8313713074
61;2236.0;2.0;1956.0;15.0;300.943481445;301.114990234;301.043060303;301.619049072;301.626251221;301.623718262;301.604919434;300.851257324;301.62701416;301.04888916;300.781646729;301.519165039;301.699615479;301.619049072;27.7660236359;27.854101181;27.9213371277;28.4951953888
62;2265.0;3.0;1956.0;15.0;301.851531982;302.024536133;302.385131836;301.766113281;301.75769043;301.905273438;301.747772217;301.473419189;302.202606201;302.837371826;303.376922607;301.617797852;302.260131836;301.766113281;28.5889911652;28.7628669739;28.6808586121;28.8666305542
63;2296.0;4.0;1956.0;15.0;302.066741943;300.147705078;302.317230225;300.559906006;300.498474121;299.985473633;300.550872803;301.038696289;300.051177979;303.158477783;305.012786865;301.061004639;299.922241211;300.559906006;28.6115989685;28.2370700836;27.330991745;27.0277919769
64;2326.0;5.0;1956.0;15.0;299.863891602;299.273956299;300.577087402;300.116333008;300.139923096;299.615753174;300.156921387;299.326599121;299.610626221;300.996856689;302.698486328;300.67590332;299.536987305;300.116333008;26.5540027618;26.5047473907;26.1822509766;26.6308479309
65;2357.0;6.0;1956.0;15.0;299.662384033;299.295562744;300.163848877;299.727508545;299.839050293;299.518035889;299.787780762;299.112823486;299.401947021;300.374359131;301.787719727;299.928741455;299.475952148;299.727508545;26.3490695953;26.3821563721;26.0872650146;26.4300785065
66;2387.0;7.0;1956.0;15.0;298.792755127;298.531707764;299.155792236;298.449035645;298.763641357;298.60446167;298.549194336;298.258239746;298.418212891;299.370025635;300.449432373;298.477264404;298.638153076;298.449035645;25.4838466644;25.5502357483;25.263010025;25.4218139648
67;2418.0;8.0;1956.0;15.0;298.22869873;298.120574951;298.563903809;298.367218018;298.555877686;298.383453369;298.446990967;297.795837402;298.249725342;298.705993652;299.464996338;298.372070312;298.372436523;298.367218018;24.9499588013;25.0404472351;24.859664917;25.2317028046
68;2449.0;9.0;1956.0;15.0;298.470581055;298.460754395;298.951416016;298.844604492;298.890533447;298.711975098;298.892120361;298.196990967;298.662597656;298.971710205;300.112670898;298.953491211;298.721862793;298.844604492;25.239025116;25.3170719147;25.2318706512;25.6169013977
69;2479.0;10.0;1956.0;15.0;299.154541016;299.491455078;299.313812256;299.882263184;299.70904541;299.544616699;299.827728271;298.929534912;299.865020752;298.840942383;299.633544922;299.785369873;299.691314697;299.882263184;25.9379310608;26.1234493256;26.1673355103;26.5964221954
70;2510.0;11.0;1956.0;15.0;299.161132812;299.941040039;299.886108398;301.451446533;301.244628906;301.060455322;301.370788574;298.828338623;301.284912109;299.941192627;300.09866333;301.399108887;301.089447021;301.451446533;25.9119434357;26.2873382568;26.5128803253;28.069688797
71;2540.0;12.0;1956.0;15.0;300.370880127;301.615692139;300.777435303;302.362548828;302.149719238;302.193695068;302.345031738;300.368133545;302.381011963;300.570861816;300.028411865;302.273651123;302.474609375;302.362548828;27.2197055817;27.6617603302;28.0702648163;29.2032794952
72;2571.0;1.0;1957.0;15.0;299.921813965;300.704589844;300.003173828;301.935913086;301.614562988;301.467285156;301.854309082;299.850769043;301.636138916;299.661224365;298.940612793;302.170440674;301.628509521;301.935913086;26.7508640289;27.0495033264;27.3307209015;28.5229129791
73;2602.0;2.0;1957.0;15.0;302.771331787;302.760375977;302.507843018;302.501342773;302.35723877;302.130218506;302.448852539;302.782745361;302.410705566;302.390655518;302.19934082;302.6690979;302.247833252;302.501342773;29.6248569489;29.6168842316;29.5811023712;29.1809387207
74;2630.0;3.0;1957.0;15.0;303.065063477;303.49887085;303.578613281;302.469146729;302.472900391;302.577026367;302.483673096;302.840148926;302.888977051;303.932495117;304.719696045;302.395355225;302.998657227;302.469146729;29.8477249146;30.0683460236;30.0252113342;29.5795783997
75;2661.0;4.0;1957.0;15.0;302.684875488;300.548278809;303.021697998;301.115783691;301.218902588;300.797210693;301.146759033;301.2315979;300.797119141;304.268554688;305.840820312;301.546966553;300.757873535;301.115783691;29.1038532257;28.7786903381;27.6893482208;27.765953064
76;2691.0;5.0;1957.0;15.0;299.529876709;299.143737793;300.179595947;299.674377441;299.610748291;299.189178467;299.671966553;299.037506104;299.352172852;300.633117676;301.999176025;300.190734863;299.283935547;299.674377441;26.2334117889;26.2429161072;25.9760818481;26.2675189972
77;2722.0;6.0;1957.0;15.0;299.823822021;299.237976074;300.220947266;299.55682373;299.603729248;299.340881348;299.641113281;299.198974609;299.299743652;300.326812744;301.997589111;299.815155029;299.41027832;299.55682373;26.4881000519;26.4660587311;26.0800094604;26.3017807007
78;2752.0;7.0;1957.0;15.0;298.884429932;298.53427124;299.184356689;298.584991455;298.775634766;298.610748291;298.649871826;298.333618164;298.559143066;299.267303467;300.480712891;298.560821533;298.693145752;298.584991455;25.5708236694;25.6102428436;25.3095226288;25.4972324371
79;2783.0;8.0;1957.0;15.0;297.70501709;297.625457764;297.888427734;297.975097656;298.172485352;298.012451172;298.038604736;297.275817871;297.844146729;297.8722229;298.423522949;297.90536499;297.947631836;297.975097656;24.4276485443;24.5269031525;24.3652553558;24.8277130127
80;2814.0;9.0;1957.0;15.0;298.060943604;298.261047363;298.298431396;298.439880371;298.549407959;298.434875488;298.488769531;297.848236084;298.387054443;298.218109131;298.704223633;298.39956665;298.46484375;298.439880371;24.8476390839;24.9816455841;24.9660263062;25.3066387177
81;2844.0;10.0;1957.0;15.0;297.78302002;298.46685791;298.556884766;299.58581543;299.533477783;299.230072021;299.593231201;297.714752197;299.283172607;298.514099121;299.236572266;299.665313721;299.189056396;299.58581543;24.612154007;24.8748378754;25.118844986;26.2028179169
82;2875.0;11.0;1957.0;15.0;299.369384766;299.212524414;299.781585693;300.359649658;300.135467529;299.662811279;300.267974854;299.279083252;299.807098389;300.188995361;300.29864502;300.653869629;299.612426758;300.359649658;26.1922512054;26.1642742157;26.1562824249;26.7377033234
83;2905.0;12.0;1957.0;15.0;298.684234619;298.985534668;298.741760254;299.89440918;299.791381836;299.477111816;299.892059326;298.709228516;299.471557617;298.83682251;298.031280518;300.042419434;299.44052124;299.89440918;25.5413856506;25.6410236359;25.784324646;26.4547386169
84;2936.0;1.0;1958.0;15.0;298.584533691;300.486816406;298.660644531;298.862976074;298.801483154;298.833984375;298.861663818;299.164154053;299.332092285;298.310852051;297.523834229;298.980529785;299.379455566;298.862976074;25.6057891846;26.1072540283;26.6953525543;25.9499435425
85;2967.0;2.0;1958.0;15.0;300.274230957;300.176544189;300.069152832;300.675598145;300.636199951;300.448760986;300.628417969;300.398773193;300.519042969;300.009124756;299.425262451;300.561920166;300.380187988;300.675598145;27.1611671448;27.0889263153;27.1518135071;27.3616409302
86;2995.0;3.0;1958.0;15.0;302.363677979;301.017822266;302.302520752;301.228210449;301.222930908;301.169586182;301.210449219;301.377655029;301.40802002;303.160644531;303.319732666;301.149108887;301.343658447;301.228210449;28.9213447571;28.737487793;28.0496864319;28.136428833
87;3026.0;4.0;1958.0;15.0;301.740570068;300.478271484;302.258453369;300.976074219;301.04510498;300.659790039;301.034423828;300.545806885;300.806854248;302.800048828;304.984527588;301.105560303;300.635040283;300.976074219;28.2360343933;28.1431007385;27.3910179138;27.6623649597
88;3056.0;5.0;1958.0;15.0;299.619812012;299.110534668;300.287139893;299.75869751;299.787414551;299.34664917;299.738433838;299.1590271;299.365447998;300.782073975;302.181152344;300.197387695;299.327667236;299.75869751;26.3327178955;26.2893886566;26.0080127716;26.3414440155
89;3087.0;6.0;1958.0;15.0;298.711547852;298.733764648;299.191802979;299.241394043;299.324371338;298.981445312;299.297576904;298.463470459;298.938873291;299.274871826;300.222381592;299.506713867;298.988006592;299.241394043;25.4876461029;25.5693531036;25.5024394989;25.9368495941
90;3117.0;7.0;1958.0;15.0;298.632232666;298.489807129;299.008453369;298.656829834;298.878936768;298.695983887;298.730895996;298.216522217;298.581085205;299.089385986;300.134521484;298.697509766;298.718017578;298.656829834;25.3586769104;25.431684494;25.244562149;25.5518608093
91;3148.0;8.0;1958.0;15.0;298.496826172;298.497894287;298.803527832;298.916412354;299.111297607;298.855072021;298.978424072;298.127075195;298.733947754;298.849945068;299.475280762;299.023895264;298.796112061;298.916412354;25.2368621826;25.3471412659;25.2314376831;25.7163066864
92;3179.0;9.0;1958.0;15.0;298.596466064;298.609619141;298.873046875;298.94909668;299.163330078;298.889251709;299.056243896;298.295288086;298.804168701;298.842498779;299.51852417;299.157897949;298.856842041;298.94909668;25.3569526672;25.4510803223;25.3604793549;25.7753448486
93;3209.0;10.0;1958.0;15.0;299.54675293;299.315338135;299.972625732;299.659454346;299.761260986;299.416412354;299.767242432;299.02947998;299.609863281;300.522399902;300.957244873;299.898956299;299.502044678;299.659454346;26.2428665161;26.3145389557;26.0878238678;26.4476013184
94;3240.0;11.0;1958.0;15.0;301.519683838;301.931274414;301.429046631;301.469665527;301.413909912;301.339294434;301.448364258;301.365661621;301.907073975;301.497039795;300.932861328;301.396057129;301.710144043;301.469665527;28.3240184784;28.515127182;28.5597019196;28.4500370026
95;3270.0;12.0;1958.0;15.0;299.803771973;300.588989258;299.899353027;300.220306396;300.090270996;299.950714111;300.218200684;299.965637207;300.451568604;300.023223877;299.274200439;300.219390869;300.29510498;300.220306396;26.7012424469;26.9312171936;27.1821804047;27.0862693787
96;3301.0;1.0;1959.0;15.0;299.074676514;300.532531738;298.956268311;299.673187256;299.575866699;299.620544434;299.653442383;299.433319092;299.96786499;298.523193359;297.563751221;299.692840576;300.041656494;299.673187256;26.0308074951;26.4404144287;26.8943881989;26.6718997955
97;3332.0;2.0;1959.0;15.0;299.99911499;300.155273438;300.014007568;300.551177979;300.54574585;300.35635376;300.520141602;300.09777832;300.397064209;300.033843994;299.630432129;300.60168457;300.328216553;300.551177979;26.8780727386;26.9038333893;27.0105819702;27.2702045441
98;3360.0;3.0;1959.0;15.0;302.162200928;301.999084473;302.581848145;302.108947754;302.139892578;302.337890625;302.11416626;301.736541748;302.514709473;303.125244141;303.372619629;301.867980957;302.61328125;302.108947754;28.8855705261;28.9548168182;28.8049564362;29.2279701233
99;3391.0;4.0;1959.0;15.0;304.549804688;302.393096924;304.372680664;301.963348389;302.04776001;301.96697998;301.970153809;303.691345215;302.026306152;305.410919189;306.281219482;301.921081543;302.062988281;301.963348389;31.1453895569;30.6362552643;29.7031173706;28.8657951355
100;3421.0;5.0;1959.0;15.0;301.02255249;300.269287109;301.643676758;300.548675537;300.495239258;300.144714355;300.547973633;300.260742188;300.365386963;302.175384521;304.000244141;300.837890625;300.277648926;300.548675537;27.6460094452;27.6052913666;27.1266651154;27.2178878784
101;3452.0;6.0;1959.0;15.0;299.712280273;299.225341797;300.192077637;299.615234375;299.730804443;299.422180176;299.684173584;299.043395996;299.406890869;300.227264404;302.091339111;299.86730957;299.441131592;299.615234375;26.3636302948;26.3894538879;26.0255718231;26.368396759
102;3482.0;7.0;1959.0;15.0;298.805053711;298.624694824;299.056915283;298.75894165;298.932861328;298.744354248;298.799438477;298.334594727;298.696777344;299.1590271;299.94519043;298.734954834;298.808166504;298.75894165;25.5154953003;25.5910129547;25.370677948;25.6341934204
103;3513.0;8.0;1959.0;15.0;298.331390381;298.275726318;298.513824463;298.4324646;298.58984375;298.453460693;298.4715271;297.989044189;298.420501709;298.586853027;299.018768311;298.360534668;298.461914062;298.4324646;25.079656601;25.1616535187;25.0311813354;25.3148651123
