index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou;Oueme;Borgou+Donga
14;804.0;3.0;1952.0;15.0;314.855316162;313.610717773;314.484222412;308.826690674;310.328979492;311.4637146;309.144195557;314.132568359;311.373474121;315.386352539;316.387695312;307.594116211;312.193817139;308.826690674;41.4912910461
15;835.0;4.0;1952.0;15.0;315.06060791;310.80078125;314.120941162;307.637420654;308.5703125;308.936798096;307.648864746;312.729522705;309.043579102;316.2684021;317.47479248;306.361175537;309.249298096;307.637420654;41.2199211121
16;865.0;5.0;1952.0;15.0;310.547058105;309.738952637;310.544891357;308.045623779;309.344482422;309.829528809;308.380523682;309.890808105;309.297698975;310.956970215;311.760009766;306.760559082;309.935241699;308.045623779;37.2025527954
17;896.0;6.0;1952.0;15.0;307.807739258;307.848114014;307.847442627;305.702880859;306.6378479;307.077270508;306.077209473;306.720825195;307.271026611;307.688690186;309.10848999;304.970062256;307.634277344;305.702880859;34.3354072571
18;926.0;7.0;1952.0;15.0;305.265167236;305.587432861;305.428741455;304.2862854;304.894439697;305.222106934;304.427734375;304.619049072;305.261871338;305.055419922;306.389862061;303.607086182;305.579559326;304.2862854;31.9235458374
19;957.0;8.0;1952.0;15.0;305.646820068;305.496154785;305.879241943;304.214294434;305.1144104;305.268676758;304.404174805;305.538208008;305.08102417;306.104797363;306.859771729;304.068603516;305.352416992;304.214294434;32.4640579224
20;988.0;9.0;1952.0;15.0;306.693206787;306.965332031;306.984619141;304.627655029;305.333282471;305.532623291;304.690246582;306.481781006;305.876800537;307.076446533;308.348236084;304.250213623;306.263000488;304.627655029;33.4805107117
21;1018.0;10.0;1952.0;15.0;308.818756104;307.266052246;308.552978516;305.192382812;305.560852051;305.877227783;305.319366455;308.697723389;306.179595947;309.281677246;310.100402832;304.637207031;306.372894287;305.192382812;35.6322021484
22;1049.0;11.0;1952.0;15.0;310.668029785;310.084960938;310.146850586;307.999603271;308.394989014;308.770385742;308.027282715;309.790039062;309.147338867;310.085174561;310.791290283;307.297790527;309.320587158;307.999603271;37.2583694458
23;1079.0;12.0;1952.0;15.0;310.264068604;309.21295166;309.595367432;307.292907715;307.266845703;307.66696167;307.150787354;309.486419678;308.091522217;309.962615967;310.105529785;306.871765137;308.292572021;307.292907715;36.8842468262
24;1110.0;1.0;1953.0;15.0;310.547637939;310.217468262;310.134368896;308.679504395;308.305297852;308.414428711;308.418579102;310.110626221;309.138305664;310.370422363;310.373382568;309.46472168;309.230072021;308.679504395;37.2682723999
25;1141.0;2.0;1953.0;15.0;312.360992432;311.048950195;311.870758057;308.678100586;308.491119385;309.112854004;308.463775635;311.692443848;309.81640625;312.475708008;313.132110596;308.435302734;309.976409912;308.678100586;39.013168335
26;1169.0;3.0;1953.0;15.0;313.75012207;311.918273926;313.419799805;307.535064697;308.146820068;308.671508789;307.542266846;313.051971436;308.894226074;314.856842041;316.122619629;306.751098633;309.295227051;307.535064697;40.3931617737
27;1200.0;4.0;1953.0;15.0;313.528778076;311.399963379;313.460510254;308.010070801;308.609039307;309.262939453;307.861633301;312.259216309;309.71762085;315.16796875;316.538330078;306.49798584;309.870849609;308.010070801;40.0019683838
