index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou
0;379.0;1.0;1951.0;15.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
1;410.0;2.0;1951.0;15.0;0.0;1.60336410999;0.403610825539;0.882173240185;0.549254477024;0.00643560802564;0.279449611902;0.002471155487;2.55200004578;0.0;0.0;0.613421499729;2.53133034706
2;438.0;3.0;1951.0;15.0;2.95674037933;3.03616023064;2.17338562012;3.86379766464;2.71769785881;3.4593026638;3.29683065414;6.01888608932;4.04657173157;1.68216445218e-07;0.0;3.59440398216;3.81968641281
3;469.0;4.0;1951.0;15.0;4.94358062744;7.26990032196;4.57581472397;13.565993309;4.00084877014;4.4535908699;11.1368083954;8.3362493515;14.0559635162;1.95936954021;0.26092338562;7.81521606445;7.85728311539
4;499.0;5.0;1951.0;15.0;10.4954910278;17.9893569946;15.8243694305;19.9380588531;12.6147937775;14.4141321182;18.6263179779;5.89759397507;39.5711212158;9.78229999542;22.3188381195;16.3409061432;34.8225135803
5;530.0;6.0;1951.0;15.0;42.9147644043;23.0091781616;30.287607193;15.0678348541;10.2098970413;8.05760383606;11.8869180679;45.9701652527;16.1119480133;30.4389801025;27.4687099457;16.864074707;8.9159040451
6;560.0;7.0;1951.0;15.0;15.1675367355;14.3464241028;27.958814621;39.8402023315;44.8670196533;53.6531257629;46.0345344543;13.4941806793;35.2379226685;37.5977554321;34.5585136414;14.513879776;52.4705123901
7;591.0;8.0;1951.0;15.0;27.0503368378;37.4847640991;30.2862091064;13.6170034409;5.19339799881;15.098156929;9.95702838898;26.9449062347;29.6118068695;43.5393371582;27.0862998962;3.58758687973;30.1451015472
8;622.0;9.0;1951.0;15.0;96.7969436646;66.5983123779;66.8564147949;22.9090328217;14.3835077286;28.0422439575;19.501625061;139.570663452;26.2785301208;73.1760787964;28.0668983459;8.96007061005;34.5546150208
9;652.0;10.0;1951.0;15.0;14.9258184433;33.2954063416;20.1108703613;13.1183948517;6.16562891006;6.62504482269;9.96396541595;22.8404750824;13.2979478836;29.4263896942;16.62591362;10.374174118;8.20103740692
10;683.0;11.0;1951.0;15.0;0.4082685709;0.356619089842;0.233301237226;0.756213665009;0.598573088646;0.583793878555;0.657390415668;0.16699680686;0.491405069828;0.00544307753444;0.0;0.417214304209;0.410481244326
11;713.0;12.0;1951.0;15.0;9.19710174685e-08;0.189813360572;0.133610829711;0.962500810623;0.288775265217;0.240102797747;0.653622031212;4.91016081128e-08;1.69259250164;0.0;0.0;0.284914582968;0.599708855152
12;744.0;1.0;1952.0;15.0;0.0;0.0;0.000314522214467;0.0261339247227;0.0;0.0;0.0;0.0;1.91957842617e-05;0.0;0.0;0.0;0.0
13;775.0;2.0;1952.0;15.0;0.0;0.0;0.00610568653792;0.358601599932;0.0;0.0;0.0581411421299;0.0;0.000258857937297;0.0;0.0;0.197236612439;0.0
14;804.0;3.0;1952.0;15.0;16.5035247803;27.1149864197;13.9102582932;23.04662323;26.1196422577;40.8004989624;21.4806804657;11.5500497818;32.0413970947;2.26448917389;2.19581985474;9.4096736908;41.597530365
15;835.0;4.0;1952.0;15.0;25.0241603851;9.10490989685;34.6028022766;9.6293964386;6.99744367599;5.85595321655;7.76303958893;22.6299190521;7.88290262222;53.8562316895;65.6871566772;7.69178962708;4.68533229828
