index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou;Oueme;Borgou+Donga
0;379.0;1.0;1951.0;15.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
1;410.0;2.0;1951.0;15.0;0.0;2.41800284386;0.643403172493;1.76969730854;1.10606908798;0.00676890462637;0.615201354027;0.002471155487;4.75762844086;0.0;0.0;1.63620066643;3.67096614838;1.76969730854;0.000676694558933
2;438.0;3.0;1951.0;15.0;4.30811882019;6.13257455826;4.10943460464;11.8594064713;12.5941858292;12.9459066391;11.7775716782;7.51713562012;10.1947612762;1.68216445218e-07;0.0;10.1770534515;9.4336681366;11.8594064713;5.26067495346
3;469.0;4.0;1951.0;15.0;18.0107040405;45.675327301;23.3194942474;74.8802871704;37.7206802368;40.0012626648;59.5270423889;34.020401001;79.8177185059;6.95424556732;0.52350372076;59.2402801514;62.4924049377;74.8802871704;22.7576618195
4;499.0;5.0;1951.0;15.0;79.0415115356;124.448623657;92.6501083374;162.735534668;109.08972168;117.153709412;166.336120605;70.317741394;180.998275757;51.7428703308;87.57396698;154.246002197;178.842102051;162.735534668;76.4923629761
5;530.0;6.0;1951.0;15.0;171.021347046;147.0131073;170.921859741;228.176025391;157.928848267;152.422805786;201.959991455;174.289581299;173.084335327;214.463943481;144.862426758;260.538452148;158.537536621;228.176025391;172.027053833
6;560.0;7.0;1951.0;15.0;85.7639694214;179.313537598;142.8828125;161.837265015;133.764785767;181.669250488;154.389846802;109.546020508;156.484710693;161.576278687;155.798553467;100.912078857;223.126113892;161.837265015;92.7344665527
7;591.0;8.0;1951.0;15.0;237.393463135;201.460479736;216.313964844;64.3876724243;34.6241607666;79.0397033691;52.4243507385;265.189788818;114.463012695;297.390380859;199.701156616;25.122341156;137.274688721;64.3876724243;245.619659424
8;622.0;9.0;1951.0;15.0;280.823120117;267.968841553;254.019866943;193.078018188;142.089599609;194.717727661;173.625915527;449.707244873;204.003219604;284.407043457;149.543838501;131.218353271;230.125686646;193.078018188;330.771972656
9;652.0;10.0;1951.0;15.0;39.1573028564;113.335456848;62.2230911255;152.242523193;100.49987793;106.27721405;134.954193115;70.3320007324;127.273918152;55.2131843567;23.017786026;116.880279541;103.327056885;152.242523193;48.3643455505
10;683.0;11.0;1951.0;15.0;0.450237452984;1.00485646725;1.1663185358;11.4964942932;6.32257127762;5.4924120903;8.38021945953;0.277494579554;6.51606416702;0.00712716160342;0.0;6.68666124344;3.44269180298;11.4964942932;0.399318873882
11;713.0;12.0;1951.0;15.0;9.19710174685e-08;0.191614449024;0.248317465186;2.42704153061;0.74123364687;0.508956372738;2.1185760498;4.91016081128e-08;2.71408367157;0.0;0.0;1.20237660408;0.977179288864;2.42704153061;7.89156544556e-08
12;744.0;1.0;1952.0;15.0;0.0;0.0;0.000314522214467;0.0261339247227;0.0;0.0;0.0;0.0;1.91957842617e-05;0.0;0.0;0.0;0.0;0.0261339247227;0.0
13;775.0;2.0;1952.0;15.0;0.0;0.0;0.00610568653792;0.358601599932;0.0;0.0;0.0581411421299;0.0;0.000258857937297;0.0;0.0;0.197236612439;0.0;0.358601599932;0.0
14;804.0;3.0;1952.0;15.0;68.3090591431;171.209228516;77.1388473511;194.013519287;204.463272095;261.105102539;183.856826782;53.1444320679;248.900619507;6.43383216858;5.22505378723;94.9037094116;236.88104248;194.013519287;63.8223304749
15;835.0;4.0;1952.0;15.0;95.5758285522;84.3955535889;120.516853333;97.5801620483;88.2768173218;77.0630340576;84.7364349365;115.416145325;77.0110473633;158.520950317;162.710418701;118.225357056;69.2919235229;97.5801620483;101.290283203
16;865.0;5.0;1952.0;15.0;259.65612793;264.272583008;205.798858643;194.550842285;251.105957031;332.272491455;221.895477295;323.086273193;199.015945435;114.778053284;104.067703247;189.347564697;325.250274658;194.550842285;278.529052734
17;896.0;6.0;1952.0;15.0;174.362564087;124.175933838;158.336166382;178.843170166;120.924888611;100.638999939;171.447219849;233.420944214;130.283325195;138.082962036;163.304244995;210.74407959;107.216003418;178.843170166;191.90461731
18;926.0;7.0;1952.0;15.0;106.544952393;190.237487793;109.30027771;152.050430298;96.1108703613;145.120834351;128.44934082;155.745681763;139.670822144;45.6183700562;72.1168212891;101.963012695;190.255752563;152.050430298;121.153549194
19;957.0;8.0;1952.0;15.0;274.601165771;198.723114014;195.694412231;85.4633865356;70.4253616333;113.890563965;78.9266891479;268.600708008;124.160346985;137.039382935;186.294540405;43.1872367859;152.537200928;85.4633865356;272.905639648
20;988.0;9.0;1952.0;15.0;274.905548096;280.808441162;233.525665283;218.270614624;162.621047974;203.001205444;203.194839478;295.043273926;263.069885254;250.477005005;130.432907104;170.053512573;267.676483154;218.270614624;280.899505615
21;1018.0;10.0;1952.0;15.0;48.5679016113;86.1219177246;54.1247787476;167.51272583;150.032592773;127.851341248;182.782577515;67.4410629272;117.346702576;18.6271381378;11.5984334946;211.119049072;106.435501099;167.51272583;54.1810455322
22;1049.0;11.0;1952.0;15.0;0.121862381697;0.455462157726;1.48539793491;15.7366247177;11.1544504166;7.49263143539;14.2558555603;0.156984299421;8.42962169647;0.0626122802496;0.00459400704131;16.1085147858;4.89301919937;15.7366247177;0.132276445627
23;1079.0;12.0;1952.0;15.0;0.00100353173912;2.10980176926;1.91321980953;13.521396637;8.64448547363;9.15409946442;8.30776023865;0.000867162540089;18.6467227936;0.0;0.0;5.28298282623;9.78869342804;13.521396637;0.000947511114646
24;1110.0;1.0;1953.0;15.0;0.0;3.01495218277;0.542838871479;1.6511464119;1.25768506527;1.01678109169;1.42296767235;0.00681074801832;2.24615955353;0.0;0.0;3.05797767639;0.340577811003;1.6511464119;0.00186503690202
25;1141.0;2.0;1953.0;15.0;0.00035244130413;8.94107913971;3.60982298851;29.0857753754;5.4191904068;6.49027395248;20.5683345795;0.0271349325776;22.8022098541;0.0;0.0;31.0942935944;16.7005367279;29.0857753754;0.00792158208787
26;1169.0;3.0;1953.0;15.0;7.86088180542;40.1649665833;14.1595001221;34.8207702637;51.9752311707;57.4970970154;29.2109851837;8.32065868378;59.8861885071;0.197433874011;0.0122343879193;17.9725036621;40.126914978;34.8207702637;8.00041103363
27;1200.0;4.0;1953.0;15.0;37.7361946106;123.385513306;48.9280853271;29.2354393005;18.7011756897;46.4189109802;20.1206054688;93.2282333374;100.098007202;24.7958965302;9.7828130722;13.8646087646;101.626693726;29.2354393005;54.1861190796
28;1230.0;5.0;1953.0;15.0;91.4171218872;393.737457275;172.421539307;308.833587646;285.927032471;442.793487549;326.833435059;194.521774292;368.442718506;27.7097415924;91.8048553467;187.98475647;496.943664551;308.833587646;121.898971558
29;1261.0;6.0;1953.0;15.0;280.133178711;269.051391602;228.837097168;196.655456543;150.84677124;185.505905151;192.555831909;383.785461426;204.02645874;196.007705688;134.617401123;199.451934814;230.070877075;196.655456543;310.924468994
30;1291.0;7.0;1953.0;15.0;170.200057983;317.476867676;214.309005737;159.003128052;135.298019409;253.66255188;148.897674561;225.00944519;244.818511963;172.470687866;209.755844116;79.9476394653;366.647521973;159.003128052;186.450653076
31;1322.0;8.0;1953.0;15.0;320.145996094;173.096054077;286.925689697;58.7687911987;51.5503387451;85.5040054321;52.2699394226;396.564544678;74.3926696777;402.526611328;312.939971924;37.4315490723;107.033226013;58.7687911987;342.814910889
32;1353.0;9.0;1953.0;15.0;260.897247314;235.921279907;228.555923462;234.591705322;167.969024658;225.521057129;221.653427124;237.136764526;293.757171631;238.148986816;166.745773315;141.264419556;298.405517578;234.591705322;253.871398926
33;1383.0;10.0;1953.0;15.0;14.1670646667;44.5079574585;29.045173645;105.799385071;94.8516921997;100.64238739;109.565414429;21.4003105164;84.7350540161;10.6898565292;9.78641700745;85.5924606323;88.2143859863;105.799385071;16.3038406372
34;1414.0;11.0;1953.0;15.0;1.24328970909;6.62015199661;4.49783039093;26.2138729095;20.835521698;21.3317470551;23.288734436;1.63931703568;19.1054592133;1.00505518913;0.00503079593182;22.6981163025;17.7096862793;26.2138729095;1.35966563225
35;1444.0;12.0;1953.0;15.0;3.65874594076e-13;0.0200355444103;0.104428082705;1.95560908318;0.612308442593;0.487846881151;0.702600598335;1.11614599518e-05;1.09774398804;0.0;0.0;0.35920843482;0.235826969147;1.95560908318;3.05642447529e-06
36;1475.0;1.0;1954.0;15.0;0.0;0.000131117456476;0.181165024638;3.29628872871;1.59813737869;0.837261855602;2.23155975342;0.0;1.04647982121;0.0;0.0;2.92873120308;0.160818263888;3.29628872871;0.0
