index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou
0;379.0;1.0;1951.0;15.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
1;410.0;2.0;1951.0;15.0;0.0061146193184;1.2150015831;1.04276180267;7.87117290497;6.76096248627;4.99949979782;8.46340465546;0.00776891643181;5.75087976456;3.70786068515e-07;3.65797660606e-07;10.6903305054;4.23104095459
2;438.0;3.0;1951.0;15.0;0.439748048782;10.7697753906;3.34356093407;11.3954935074;11.4708786011;12.7396259308;10.5825014114;1.89010488987;12.2195119858;8.06705884315e-06;8.09517150628e-05;5.94029760361;12.0426034927
3;469.0;4.0;1951.0;15.0;34.7487411499;68.0084152222;32.5402107239;27.8063144684;24.5290260315;25.6618175507;26.429901123;52.282459259;28.9692192078;20.6081962585;15.2777900696;25.3652439117;31.9305953979
4;499.0;5.0;1951.0;15.0;33.3889732361;51.5802154541;44.2097625732;118.875465393;94.8658218384;82.9195098877;112.975959778;43.6902923584;108.628440857;25.8302631378;30.8907585144;105.48248291;81.8395614624
5;530.0;6.0;1951.0;15.0;44.8470306396;47.1681175232;39.5230865479;59.2240371704;48.1938285828;41.9256019592;51.9092788696;44.3448982239;49.4210624695;24.791727066;34.6169891357;60.4981536865;42.6391639709
6;560.0;7.0;1951.0;15.0;53.9601745605;48.8165016174;49.0676307678;36.4047355652;28.5552558899;31.1669769287;33.3629646301;63.962928772;29.565870285;44.9997062683;50.9679374695;34.1792564392;41.1463165283
7;591.0;8.0;1951.0;15.0;56.8182678223;49.9775695801;64.1780700684;54.5008659363;27.4534072876;30.3818473816;46.80493927;83.1834564209;36.8656730652;72.9919509888;82.1812362671;28.1545810699;32.0019683838
8;622.0;9.0;1951.0;15.0;45.0212593079;65.5156936646;54.395450592;86.0796356201;66.189491272;69.7470169067;86.120880127;46.9371986389;79.8262023926;57.1553840637;44.3415603638;65.4466705322;72.7524108887
9;652.0;10.0;1951.0;15.0;36.5410003662;26.44764328;31.593870163;46.1568489075;29.818780899;32.9904594421;41.97265625;31.8048820496;38.2610664368;36.3466835022;22.2628116608;26.5225925446;34.8901100159
10;683.0;11.0;1951.0;15.0;16.8519477844;13.1860580444;16.3587589264;24.6872558594;22.6779785156;20.8487949371;26.1931858063;20.7775478363;19.3626861572;21.3512401581;8.45407295227;25.8821315765;18.2482204437
11;713.0;12.0;1951.0;15.0;0.000184564982192;0.00973521079868;0.705680429935;6.53164625168;5.90263366699;5.56983280182;7.05552101135;0.000110555207357;3.30722546577;3.86100191463e-06;3.71635650254e-07;6.16134405136;2.8523542881
