index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou;Oueme;Borgou+Donga;Borgou+Collines+Donga+Donga;Collines+Donga+Plateau;Atlantique+Kouffo+Littoral+Mono+Oueme+Plateau+Zou
1668;51149.0;1.0;2090.0;15.0;302.394622803;303.859222412;302.565460205;303.566162109;303.522369385;303.800048828;303.551574707;302.613769531;303.868438721;302.140045166;301.54107666;303.154693604;304.078216553;303.566162109;29.3093643188;29.7631950378;30.2296142578;30.6578140259
1669;51180.0;2.0;2090.0;15.0;304.869842529;305.703887939;304.885314941;304.80267334;304.820526123;305.209838867;304.776428223;304.918334961;305.432830811;304.594177246;304.466644287;304.304412842;305.57598877;304.80267334;31.7341957092;32.0149612427;32.2200965881;32.0655174255
1670;51208.0;3.0;2090.0;15.0;306.76461792;306.326049805;306.59753418;304.778961182;304.833435059;305.122253418;304.773468018;306.435058594;305.407409668;306.856048584;307.386901855;304.337890625;305.495239258;304.778961182;33.516998291;33.4590911865;33.1146659851;32.0212936401
1671;51239.0;4.0;2090.0;15.0;306.764862061;305.559326172;306.721252441;304.469207764;304.662597656;304.832122803;304.476226807;306.178955078;304.93560791;307.302154541;308.344207764;304.053253174;305.02456665;304.469207764;33.441078186;33.1877250671;32.5779037476;31.6501522064
1672;51269.0;5.0;2090.0;15.0;305.1902771;304.115783691;305.375488281;303.502227783;303.736755371;303.795684814;303.56137085;304.392364502;303.844665527;306.053344727;307.164215088;303.305633545;303.987030029;303.502227783;31.8034706116;31.6598339081;31.0410556793;30.6417694092
1673;51300.0;6.0;2090.0;15.0;303.742645264;302.952484131;303.95715332;302.330993652;302.424163818;302.434844971;302.387176514;303.041992188;302.53894043;304.330200195;305.761413574;302.149108887;302.673797607;302.330993652;30.3846530914;30.3125839233;29.7900409698;29.3596115112
1674;51330.0;7.0;2090.0;15.0;301.969177246;301.656829834;302.247894287;301.410339355;301.648468018;301.562408447;301.492889404;301.486785889;301.489929199;302.381835938;303.510528564;301.261688232;301.668212891;301.410339355;28.6759357452;28.7083282471;28.4222354889;28.4142723083
1675;51361.0;8.0;2090.0;15.0;300.951324463;300.998718262;301.269317627;300.91027832;301.095977783;300.995056152;300.96875;300.670837402;300.926544189;301.419677734;302.03793335;300.888122559;301.057525635;300.91027832;27.717748642;27.8180904388;27.7139472961;27.8492488861
1676;51392.0;9.0;2090.0;15.0;301.361846924;301.335968018;301.707397461;301.535919189;301.571105957;301.389312744;301.558258057;300.992614746;301.48336792;301.802734375;302.61340332;301.624450684;301.480560303;301.535919189;28.1020183563;28.2025089264;28.0700702667;28.3460197449
1677;51422.0;10.0;2090.0;15.0;303.498016357;303.011230469;303.885986328;302.715087891;302.705291748;302.609130859;302.742828369;303.039367676;302.848297119;304.577026367;305.282745361;302.69442749;302.851715088;302.715087891;30.2112827301;30.1751651764;29.8532505035;29.6217269897
1678;51453.0;11.0;2090.0;15.0;303.042694092;303.774261475;303.53604126;303.721710205;303.589416504;303.577819824;303.698883057;302.785980225;303.964141846;303.641113281;303.962615967;303.62902832;303.922729492;303.721710205;29.816072464;30.151342392;30.2637252808;30.6425037384
1679;51483.0;12.0;2090.0;15.0;301.851013184;302.875;302.155883789;303.571075439;303.271087646;303.063598633;303.534820557;302.022003174;303.35067749;302.041900635;301.446166992;303.598602295;303.249023438;303.571075439;28.7511711121;29.0633201599;29.4497966766;30.1726741791
1680;51514.0;1.0;2091.0;15.0;302.183105469;303.510406494;302.484283447;303.456817627;303.361175537;303.530639648;303.477600098;302.405670166;303.641876221;302.274719238;301.663024902;303.457824707;303.937652588;303.456817627;29.0986537933;29.5033035278;29.9488258362;30.4950962067
1681;51545.0;2.0;2091.0;15.0;303.804901123;305.072021484;304.090911865;304.258056641;304.085968018;304.306152344;304.216552734;303.888458252;304.773193359;303.939697266;303.768463135;304.12612915;304.858673096;304.258056641;30.6792144775;31.1033821106;31.4309558868;31.3733692169
1682;51573.0;3.0;2091.0;15.0;306.6769104;306.270996094;306.699890137;304.810089111;304.806549072;305.084777832;304.789276123;306.328552246;305.470306396;307.155609131;307.753112793;304.347167969;305.504425049;304.810089111;33.4234161377;33.3828353882;33.0525856018;32.0337028503
1683;51604.0;4.0;2091.0;15.0;306.229034424;304.873046875;306.347717285;304.206085205;304.301025391;304.366088867;304.219848633;305.42388916;304.510070801;307.033660889;308.38861084;303.886322021;304.563079834;304.206085205;32.8402175903;32.5987129211;31.8946228027;31.2582530975
1684;51634.0;5.0;2091.0;15.0;304.582519531;303.579956055;305.064788818;303.443084717;303.541778564;303.470214844;303.513214111;303.752655029;303.535797119;305.618896484;307.477478027;303.323303223;303.560668945;303.443084717;31.1859817505;31.0771427155;30.4914016724;30.3733444214
1685;51665.0;6.0;2091.0;15.0;303.384460449;302.678619385;303.659240723;302.261535645;302.442077637;302.453460693;302.359893799;302.59475708;302.426513672;303.846130371;305.553100586;302.150726318;302.621643066;302.261535645;30.0001754761;29.9842720032;29.4676303864;29.31599617
1686;51695.0;7.0;2091.0;15.0;301.496704102;301.174133301;301.804504395;300.985687256;301.243591309;301.157836914;301.069915771;300.896942139;301.038360596;301.891174316;303.206970215;300.91192627;301.237823486;300.985687256;28.1687164307;28.2322711945;27.9016170502;27.9877643585
1687;51726.0;8.0;2091.0;15.0;301.095001221;300.974761963;301.410644531;300.909515381;301.084960938;301.007965088;300.968017578;300.707824707;300.904174805;301.598632812;302.370544434;300.901397705;301.084594727;300.909515381;27.8298091888;27.9025650024;27.7137832642;27.8535995483
1688;51757.0;9.0;2091.0;15.0;301.061645508;300.973236084;301.418518066;301.308624268;301.342224121;301.151702881;301.315185547;300.684631348;301.229675293;301.499603271;302.366088867;301.383544922;301.224822998;301.308624268;27.7996768951;27.8801898956;27.7408504486;28.1004524231
1689;51787.0;10.0;2091.0;15.0;302.751495361;302.120117188;302.97164917;302.119812012;302.080871582;301.886108398;302.11428833;302.24307251;302.105407715;303.396575928;304.223297119;302.162506104;302.026123047;302.119812012;29.450510025;29.3775348663;29.016002655;28.9007091522
