index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou;Oueme;Borgou+Donga;Borgou+Collines+Donga+Donga;Collines+Donga+Plateau;Atlantique+Kouffo+Littoral+Mono+Oueme+Plateau+Zou
870;26858.0;7.0;2023.0;15.0;299.304473877;299.566009521;299.481109619;299.463867188;299.650512695;299.505340576;299.513549805;298.921600342;299.370635986;299.175720215;300.064086914;299.46697998;299.587249756;299.463867188;26.0410747528;26.2471218109;26.1460647583;26.3665065765
871;26889.0;8.0;2023.0;15.0;299.516998291;299.341674805;299.613708496;299.396911621;299.54095459;299.352783203;299.438842773;299.092163086;299.291015625;299.489837646;300.32623291;299.426055908;299.368682861;299.396911621;26.2411594391;26.3049201965;26.0904121399;26.2334632874
872;26920.0;9.0;2023.0;15.0;300.675415039;300.283569336;301.095611572;300.38470459;300.457519531;300.335205078;300.444671631;300.265380859;300.321136475;301.381591797;302.535400391;300.356018066;300.393035889;300.38470459;27.4035549164;27.3866825104;27.1311168671;27.2363166809
873;26950.0;10.0;2023.0;15.0;301.472625732;301.067443848;301.78692627;301.180023193;301.180358887;300.978240967;301.210693359;300.720611572;301.174530029;301.921936035;303.260101318;301.234161377;301.114013672;301.180023193;28.099565506;28.1788482666;27.7957038879;27.9861907959
874;26981.0;11.0;2023.0;15.0;301.954406738;301.612335205;302.23626709;301.790893555;301.683074951;301.506256104;301.734893799;301.030395508;301.797119141;302.475860596;303.535400391;301.823699951;301.654632568;301.790893555;28.5304374695;28.6829986572;28.258600235;28.5396060944
875;27011.0;12.0;2023.0;15.0;301.481109619;302.28024292;301.632781982;302.372680664;302.303741455;302.301300049;302.386169434;301.294830322;302.455627441;301.560333252;301.11328125;302.236358643;302.537628174;302.372680664;28.2757415771;28.6142044067;28.7697315216;29.2749023438
876;27042.0;1.0;2024.0;15.0;302.177947998;303.566772461;302.268493652;303.035308838;302.991882324;303.329528809;303.024261475;302.25982666;303.503387451;301.943603516;301.198181152;302.515075684;303.736541748;303.035308838;29.0521869659;29.5201873779;29.9051685333;30.2258758545
877;27073.0;2.0;2024.0;15.0;303.382019043;304.326385498;303.349578857;303.413635254;303.416595459;303.599914551;303.399169922;303.41217041;303.951843262;303.08682251;302.728668213;303.193145752;304.00970459;303.413635254;30.2410850525;30.5664405823;30.7813777924;30.5739898682
878;27102.0;3.0;2024.0;15.0;305.640228271;304.835144043;305.366943359;303.606689453;303.695526123;303.794830322;303.584625244;305.183624268;304.067718506;305.786468506;306.115722656;303.361572266;304.081970215;303.606689453;32.3550605774;32.2048988342;31.7331027985;30.7218093872
879;27133.0;4.0;2024.0;15.0;305.949005127;304.174987793;306.031707764;303.581878662;303.645141602;303.645111084;303.588897705;304.897460938;303.837493896;306.858673096;308.474395752;303.264587402;303.799163818;303.581878662;32.4870414734;32.1705703735;31.2654056549;30.5639572144
