index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou;Oueme;Borgou+Donga
92;13406.0;9.0;1986.0;15.0;207.118377686;113.938041687;195.222427368;114.875862122;73.4938278198;88.3035812378;100.995384216;216.523452759;124.588790894;258.924072266;224.916381836;67.8935012817;124.568115234;114.875862122;209.853820801
93;13436.0;10.0;1986.0;15.0;92.2689971924;117.333030701;102.328620911;220.320083618;147.595855713;142.484481812;210.746292114;106.569923401;169.553192139;102.086975098;61.70545578;176.507766724;136.853622437;220.320083618;96.4834823608
94;13467.0;11.0;1986.0;15.0;1.17767202854;7.07938861847;7.97404003143;31.5637550354;29.89777565;31.7272224426;27.3660125732;5.41882419586;20.3478622437;11.6318492889;1.85826957226;15.32999897;20.8641815186;31.5637550354;2.42933392525
95;13497.0;12.0;1986.0;15.0;0.0;0.0;0.00122400873806;0.0194062199444;0.0169190000743;0.0;0.0010416485602;0.0;0.02364323847;0.0;0.0;0.0;0.000638492871076;0.0194062199444;0.0
96;13528.0;1.0;1987.0;15.0;2.81394267082;0.203136354685;1.04632914066;1.31424295902;5.06537103653;3.58134293556;1.35597980022;1.23491883278;1.09016895294;0.0571750998497;0.0;1.42999970913;0.408539265394;1.31424295902;2.34991168976
97;13559.0;2.0;1987.0;15.0;6.11408996582;9.40431880951;8.50675773621;35.6502494812;42.2356643677;41.3078308105;45.0534133911;6.45469808578;28.2861213684;0.00823794770986;0.0;41.2099952698;30.2767620087;35.6502494812;6.21412849426
98;13587.0;3.0;1987.0;15.0;36.2636642456;77.5794372559;44.9629478455;104.922790527;87.7272491455;104.976722717;92.098526001;25.3351325989;117.420974731;14.9002714157;28.4902935028;58.7699890137;113.959869385;104.922790527;33.0564117432
99;13618.0;4.0;1987.0;15.0;19.1453971863;40.7377929688;25.5567188263;59.2866134644;44.8749160767;68.0627822876;52.2012557983;26.8262119293;80.3337173462;16.0490036011;3.86023283005;15.5100011826;77.7418365479;59.2866134644;21.4204826355
100;13648.0;5.0;1987.0;15.0;74.7834472656;130.184783936;89.4156036377;137.392745972;104.720779419;129.89491272;128.986282349;88.784866333;141.107192993;53.6846694946;77.1235351562;107.425254822;164.724853516;137.392745972;78.9558563232
101;13679.0;6.0;1987.0;15.0;176.262710571;132.598831177;154.174362183;201.974517822;147.410263062;148.510314941;162.018875122;146.233657837;144.504806519;168.737594604;138.494003296;188.654769897;132.557479858;201.974517822;167.446578979
102;13709.0;7.0;1987.0;15.0;154.676651001;133.719299316;163.909469604;108.180252075;59.993144989;95.663192749;79.1230545044;162.148529053;90.4849319458;195.931106567;213.181045532;55.8486099243;99.0175552368;108.180252075;156.847793579
103;13740.0;8.0;1987.0;15.0;217.973983765;288.57019043;254.22819519;320.486328125;218.043304443;272.20098877;304.741699219;299.512756348;290.509765625;246.268585205;234.702392578;281.801116943;304.133239746;320.486328125;242.078460693
104;13771.0;9.0;1987.0;15.0;172.847991943;199.486083984;207.203353882;439.060821533;348.530609131;331.208862305;429.394561768;195.955841064;396.404724121;209.506195068;142.186767578;380.410217285;323.575469971;439.060821533;179.600662231
105;13801.0;10.0;1987.0;15.0;64.3601150513;85.2395477295;72.6381225586;180.714523315;109.901939392;119.251304626;165.841384888;77.1901397705;169.653762817;58.4643058777;35.1771659851;192.089996338;134.103347778;180.714523315;68.1602554321
106;13832.0;11.0;1987.0;15.0;0.0311328638345;0.194030195475;1.48302900791;14.090265274;4.44700574875;4.33100557327;9.66650867462;0.477778762579;6.14540958405;1.61015868187;0.422420918941;10.2800016403;5.37082433701;14.090265274;0.162507504225
107;13862.0;12.0;1987.0;15.0;0.0132889673114;2.57303953171;1.46464562416;4.32798051834;2.57022976875;5.94210767746;2.32255792618;0.0228573381901;17.1783771515;0.000170058599906;0.025711812079;1.94999980927;8.88182449341;4.32798051834;0.0160388369113
108;13893.0;1.0;1988.0;15.0;6.38963127136;8.20527172089;4.37182378769;6.88333749771;1.53643012047;2.85657858849;3.90615439415;12.0862369537;6.27060174942;0.254408359528;0.182485163212;7.13000059128;4.5951051712;6.88333749771;8.08746814728
109;13924.0;2.0;1988.0;15.0;8.22287273407;19.9838695526;13.3354234695;66.835067749;43.668296814;46.6197471619;52.6490478516;7.30567216873;75.6761779785;0.154229491949;1.28073120117;31.1399974823;46.9837150574;66.835067749;7.95326662064
110;13953.0;3.0;1988.0;15.0;12.9148197174;64.9766769409;29.6369132996;70.5610122681;85.4032745361;114.242492676;77.9213027954;29.3908233643;101.123565674;5.35257673264;0.00698840478435;57.3700065613;120.76675415;70.5610122681;17.8029212952
111;13984.0;4.0;1988.0;15.0;85.4673538208;97.5463943481;89.1512145996;141.532470703;136.953781128;156.653503418;134.83152771;101.821212769;182.718826294;63.3651771545;58.2738571167;125.759979248;169.220565796;141.532470703;90.3270263672
112;14014.0;5.0;1988.0;15.0;135.666610718;106.264846802;114.991470337;220.579986572;172.155593872;180.09362793;235.991043091;119.718330383;173.237609863;96.6595916748;61.5040969849;215.129333496;184.085205078;220.579986572;130.976470947
