index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou;Oueme;Borgou+Donga;Borgou+Collines+Donga+Donga;Collines+Donga+Plateau;Atlantique+Kouffo+Littoral+Mono+Oueme+Plateau+Zou
515;16054.0;12.0;1993.0;15.0;298.792999268;300.245788574;299.250335693;300.510406494;300.32043457;300.157226562;300.465942383;299.070709229;300.380584717;299.235229492;298.497070312;300.888549805;300.443664551;300.510406494;25.7245559692;26.1571960449;26.6570243835;27.238035202
516;16085.0;1.0;1994.0;15.0;300.77432251;301.949066162;300.950744629;301.670837402;301.655639648;301.780853271;301.716552734;301.121276855;301.882904053;300.76071167;300.064605713;301.515411377;302.090545654;301.670837402;27.7269077301;28.0403251648;28.4720878601;28.7131671906
517;16116.0;2.0;1994.0;15.0;301.138763428;301.87399292;301.288787842;301.893371582;301.824188232;301.797515869;301.898284912;301.26449585;301.995605469;301.245605469;300.755859375;301.731201172;301.953155518;301.893371582;28.0257396698;28.2487201691;28.5023956299;28.7629966736
518;16144.0;3.0;1994.0;15.0;303.190582275;303.377380371;303.462860107;302.816436768;302.98135376;303.149719238;302.903320312;302.81439209;303.212402344;303.616851807;304.155059814;302.469543457;303.333892822;302.816436768;29.9288959503;30.1065063477;29.9911441803;29.980091095
519;16175.0;4.0;1994.0;15.0;304.041473389;302.338439941;304.099609375;301.534484863;301.83782959;301.854644775;301.538024902;303.254455566;301.77154541;305.272613525;306.06161499;301.341583252;301.922149658;301.534484863;30.6580295563;30.2888813019;29.4780960083;28.6239738464
520;16205.0;5.0;1994.0;15.0;301.739685059;301.145172119;302.290283203;300.92755127;301.213348389;301.118652344;300.970031738;301.083831787;301.115509033;303.024017334;304.163421631;300.703887939;301.166809082;300.92755127;28.394569397;28.3789405823;27.9675369263;27.9496612549
521;16236.0;6.0;1994.0;15.0;300.909820557;300.372467041;301.251556396;300.194030762;300.438018799;300.323822021;300.283966064;300.248291016;300.282165527;301.640594482;302.787658691;300.148345947;300.397460938;300.194030762;27.5633087158;27.5692043304;27.1637840271;27.1815700531
522;16266.0;7.0;1994.0;15.0;299.533874512;299.036682129;299.84286499;299.071685791;299.260620117;299.093536377;299.136779785;298.922912598;299.060302734;300.202819824;301.155059814;299.084564209;299.170684814;299.071685791;26.2024612427;26.2076950073;25.844991684;25.9830722809
523;16297.0;8.0;1994.0;15.0;297.99911499;298.231872559;298.384674072;299.017242432;299.14541626;298.953369141;299.082855225;297.721282959;298.820404053;298.389984131;298.735534668;299.0859375;298.930358887;299.017242432;24.7663574219;24.9317340851;24.9511260986;25.8183841705
524;16328.0;9.0;1994.0;15.0;298.916992188;299.011169434;299.219909668;299.563934326;299.716094971;299.558624268;299.678741455;298.663665771;299.507171631;299.118591309;299.704864502;299.566711426;299.548339844;299.563934326;25.6914958954;25.8002643585;25.7825622559;26.4339542389
525;16358.0;10.0;1994.0;15.0;300.178009033;300.386657715;300.409118652;300.77734375;300.873016357;300.751312256;300.883453369;299.839477539;300.764373779;300.240722656;300.775695801;300.619750977;300.734710693;300.77734375;26.9274692535;27.101480484;27.0678424835;27.6379241943
526;16389.0;11.0;1994.0;15.0;299.784881592;300.965393066;300.255889893;301.81237793;301.545715332;301.421417236;301.745117188;299.728179932;301.888092041;299.890014648;299.918487549;301.557403564;301.62512207;301.81237793;26.6177330017;27.0523834229;27.4418144226;28.5268363953
527;16419.0;12.0;1994.0;15.0;299.39276123;300.435852051;299.718475342;300.596252441;300.485992432;300.380401611;300.583557129;299.610015869;300.51763916;299.844207764;299.042388916;300.874420166;300.640869141;300.596252441;26.3064575195;26.6121501923;26.9758701324;27.4008350372
528;16450.0;1.0;1995.0;15.0;299.37020874;300.518249512;299.427398682;300.547912598;300.355255127;300.252593994;300.499084473;299.677978516;300.560058594;299.116699219;298.324645996;300.946807861;300.610473633;300.547912598;26.3112258911;26.6266727448;27.0483818054;27.3503379822
529;16481.0;2.0;1995.0;15.0;301.642669678;302.327331543;301.743499756;302.172668457;301.942779541;302.032440186;302.096038818;301.732696533;302.443969727;301.669342041;301.279968262;301.869628906;302.341094971;302.172668457;28.5190429688;28.7349071503;28.9605255127;29.0708122253
530;16509.0;3.0;1995.0;15.0;302.898254395;303.012695312;303.146362305;302.812194824;302.736694336;302.860687256;302.8515625;302.688232422;303.145324707;303.372619629;303.589202881;302.506195068;303.126953125;302.812194824;29.685634613;29.7888336182;29.7516727448;29.8291606903
531;16540.0;4.0;1995.0;15.0;303.279083252;303.068145752;303.680786133;303.11541748;303.022155762;303.198974609;303.105926514;302.969726562;303.485473633;304.017547607;304.720825195;302.471984863;303.372161865;303.11541748;30.0369281769;30.0542545319;29.9263019562;30.116519928
532;16570.0;5.0;1995.0;15.0;302.121887207;300.962036133;302.359130859;300.89239502;301.015991211;300.886016846;300.985900879;301.224945068;300.857421875;302.902740479;304.335357666;301.067047119;300.949981689;300.89239502;28.7057914734;28.5613651276;27.9013462067;27.7814331055
533;16601.0;6.0;1995.0;15.0;300.12902832;299.469024658;300.328887939;299.402526855;299.518371582;299.356994629;299.49508667;299.327545166;299.362884521;300.582550049;301.801330566;299.553588867;299.473632812;299.402526855;26.741312027;26.745136261;26.2521095276;26.2881641388
534;16631.0;7.0;1995.0;15.0;299.004821777;298.719604492;299.236755371;298.717529297;298.90222168;298.684539795;298.802581787;298.382385254;298.665618896;299.328491211;300.351135254;298.885620117;298.775756836;298.717529297;25.6700191498;25.7536697388;25.43268013;25.6041603088
535;16662.0;8.0;1995.0;15.0;298.133605957;298.132171631;298.406402588;298.563354492;298.633056641;298.282531738;298.597564697;297.910827637;298.478973389;298.227264404;299.150360107;298.608123779;298.326904297;298.563354492;24.9172077179;24.982585907;24.9358959198;25.2990283966
536;16693.0;9.0;1995.0;15.0;298.470947266;298.602081299;298.971313477;299.0730896;299.113098145;298.886932373;299.11932373;298.532836914;298.951293945;299.05480957;299.771850586;299.129425049;298.916168213;299.0730896;25.3386116028;25.366979599;25.4646472931;25.8382053375
537;16723.0;10.0;1995.0;15.0;299.94833374;299.68460083;300.3543396;299.888061523;299.798400879;299.581176758;299.890930176;299.427856445;299.86920166;300.42880249;301.825744629;299.999176025;299.726409912;299.888061523;26.6436271667;26.7044353485;26.4561138153;26.6334972382
538;16754.0;11.0;1995.0;15.0;301.198577881;300.930541992;301.339477539;301.301361084;301.20300293;300.920562744;301.272979736;300.74041748;301.188354492;301.741333008;301.774108887;301.4012146;301.001159668;301.301361084;27.912519455;27.9535446167;27.736289978;27.9694271088
539;16784.0;12.0;1995.0;15.0;298.373535156;299.745697021;298.551361084;299.72164917;299.618499756;299.48538208;299.706542969;298.608459473;299.69934082;298.50958252;297.324371338;300.139343262;299.829803467;299.72164917;25.2926483154;25.7092781067;26.1512012482;26.5535926819
540;16815.0;1.0;1996.0;15.0;299.044830322;300.599243164;299.050750732;300.235015869;300.102020264;300.09161377;300.199493408;299.501342773;300.378265381;298.736755371;297.431213379;300.696136475;300.569580078;300.235015869;26.0299816132;26.4452400208;27.0004768372;27.1752662659
541;16846.0;2.0;1996.0;15.0;299.893463135;300.947998047;299.926422119;301.099578857;300.903106689;300.743713379;301.050689697;299.95614624;301.164703369;299.560760498;298.982116699;301.087310791;300.971221924;301.099578857;26.7619304657;27.1163768768;27.4395484924;27.8453502655
542;16875.0;3.0;1996.0;15.0;302.694519043;302.364715576;302.649780273;301.846405029;301.779785156;301.875;301.808929443;302.214172363;302.125701904;302.75668335;303.300537109;301.600494385;302.145965576;301.846405029;29.4021987915;29.4277038574;29.1299514771;28.832201004
543;16906.0;4.0;1996.0;15.0;303.426727295;302.18737793;303.588439941;301.285644531;301.594116211;301.545227051;301.423248291;302.652801514;301.473632812;304.353790283;305.63659668;301.469055176;301.698425293;301.285644531;30.0469894409;29.8377819061;29.1359519958;28.3894538879
544;16936.0;5.0;1996.0;15.0;301.221008301;300.60736084;301.572906494;300.440551758;300.380462646;300.232635498;300.428771973;300.42098999;300.541320801;301.958831787;303.374725342;300.533294678;300.478546143;300.440551758;27.8335590363;27.8532848358;27.3773326874;27.2841281891
545;16967.0;6.0;1996.0;15.0;300.092681885;299.78527832;300.503570557;299.760467529;299.778717041;299.560150146;299.819213867;299.519317627;299.691711426;300.772399902;302.013519287;299.963043213;299.725860596;299.760467529;26.7722625732;26.83335495;26.5216312408;26.5706195831
546;16997.0;7.0;1996.0;15.0;298.506134033;298.274993896;298.713439941;298.61227417;298.742248535;298.53515625;298.663696289;297.973876953;298.548736572;298.631835938;299.604431152;298.444549561;298.614898682;298.61227417;25.1982917786;25.2740364075;25.0397815704;25.4627113342
547;17028.0;8.0;1996.0;15.0;297.847290039;297.573944092;298.20010376;298.676086426;298.903808594;298.473815918;298.766845703;297.426269531;298.21105957;298.448455811;298.86605835;298.776031494;298.104705811;298.676086426;24.5720424652;24.6003494263;24.4385528564;25.2728633881
548;17059.0;9.0;1996.0;15.0;298.76272583;299.04095459;299.224182129;299.374176025;299.411712646;299.206420898;299.398803711;298.47467041;299.294219971;299.291168213;299.996765137;299.314147949;299.216705322;299.374176025;25.5266532898;25.7108802795;25.700422287;26.1453857422
549;17089.0;10.0;1996.0;15.0;300.244232178;299.934997559;300.602050781;299.831878662;299.81552124;299.706420898;299.854919434;299.760467529;299.916595459;300.956420898;301.885101318;299.760620117;299.884979248;299.831878662;26.9504089355;26.9846382141;26.7155475616;26.699256897
550;17120.0;11.0;1996.0;15.0;300.676727295;300.97454834;300.832122803;301.151763916;300.908416748;300.854431152;301.07598877;300.320159912;301.371673584;300.932342529;300.859191895;300.806762695;301.179199219;301.151763916;27.4208774567;27.6320075989;27.6164627075;27.973526001
551;17150.0;12.0;1996.0;15.0;299.156219482;300.511169434;299.433258057;300.809814453;300.606079102;300.522125244;300.768890381;299.361206055;300.795227051;299.375030518;298.342285156;300.84576416;300.800262451;300.809814453;26.0664310455;26.4857978821;26.9491024017;27.5860233307
552;17181.0;1.0;1997.0;15.0;299.215148926;300.84866333;299.316772461;300.499816895;300.407440186;300.500854492;300.495422363;299.569610596;300.779693604;298.848937988;297.955566406;300.624053955;300.955291748;300.499816895;26.1700706482;26.6435050964;27.197013855;27.5336685181
553;17212.0;2.0;1997.0;15.0;301.011383057;302.121826172;301.007781982;301.582794189;301.536468506;301.708770752;301.574859619;301.014831543;302.041900635;300.577087402;300.205871582;301.394622803;302.081207275;301.582794189;27.8623771667;28.2541770935;28.5350837708;28.6860542297
554;17240.0;3.0;1997.0;15.0;302.893707275;302.695465088;302.852172852;302.003875732;302.036376953;302.176452637;301.981933594;302.459442139;302.439025879;302.983795166;303.370758057;301.664642334;302.416473389;302.003875732;29.6150436401;29.6734371185;29.4251804352;29.0872592926
555;17271.0;4.0;1997.0;15.0;303.777252197;301.512512207;303.934295654;300.806732178;300.912475586;300.7762146;300.791992188;302.811645508;300.881195068;305.283721924;306.81427002;301.065002441;300.948181152;300.806732178;30.3406200409;29.8255596161;28.7924003601;27.7170276642
556;17301.0;5.0;1997.0;15.0;301.360626221;300.840026855;301.836395264;300.575469971;300.773681641;300.716064453;300.660461426;300.795684814;300.768829346;302.378692627;303.572540283;300.403045654;300.835571289;300.575469971;28.0426769257;28.026096344;27.6643009186;27.5969848633
557;17332.0;6.0;1997.0;15.0;299.5652771;299.430145264;299.878082275;299.47277832;299.588043213;299.469512939;299.548675537;298.968383789;299.518829346;299.871124268;301.047943115;299.512969971;299.578033447;299.47277832;26.238161087;26.3671588898;26.1113433838;26.3883514404
558;17362.0;7.0;1997.0;15.0;298.549591064;298.413513184;298.801696777;298.450042725;298.535675049;298.389434814;298.500701904;298.083007812;298.360717773;298.766845703;299.823669434;298.470184326;298.483398438;298.450042725;25.2610969543;25.351190567;25.1300506592;25.3018989563
559;17393.0;8.0;1997.0;15.0;297.705444336;297.581695557;297.931762695;297.962036133;298.120574951;297.858398438;297.987640381;297.167236328;297.771118164;297.885314941;298.741546631;298.126403809;297.784332275;297.962036133;24.3957633972;24.5117816925;24.2930717468;24.7266807556
560;17424.0;9.0;1997.0;15.0;298.82434082;298.507202148;299.196014404;298.724243164;298.930511475;298.710021973;298.786437988;298.231109619;298.651092529;299.466064453;300.446502686;298.742584229;298.648803711;298.724243164;25.498041153;25.5622119904;25.2666969299;25.5670108795
561;17454.0;10.0;1997.0;15.0;299.731414795;299.761566162;300.049530029;299.641265869;299.742279053;299.562316895;299.696502686;299.392150879;299.670349121;300.165924072;300.955749512;299.673187256;299.66708374;299.641265869;26.4805469513;26.5918445587;26.4590015411;26.5134239197
562;17485.0;11.0;1997.0;15.0;299.725189209;300.39151001;299.993103027;301.262786865;301.044616699;300.765075684;301.209014893;299.615875244;301.068817139;299.817474365;299.674499512;301.186248779;300.863739014;301.262786865;26.5426483154;26.8108177185;27.0189628601;27.8526477814
563;17515.0;12.0;1997.0;15.0;297.457275391;298.967712402;297.810577393;299.037506104;298.962982178;298.770263672;299.016021729;297.695892334;298.947937012;297.663665771;296.919158936;299.603179932;299.080749512;299.037506104;24.3773708344;24.8419437408;25.3241729736;25.8336715698
564;17546.0;1.0;1998.0;15.0;298.826477051;300.405700684;298.911315918;299.838531494;299.79296875;299.942779541;299.839355469;299.217681885;300.183197021;298.44039917;297.654418945;299.96585083;300.418945312;299.838531494;25.7922668457;26.2356319427;26.7719306946;26.9430713654
565;17577.0;2.0;1998.0;15.0;301.617462158;302.479187012;301.925018311;302.395843506;302.237213135;302.177642822;302.367919922;301.869171143;302.650726318;301.887969971;301.650665283;302.326690674;302.511688232;302.395843506;28.5415401459;28.7721176147;29.1126041412;29.2797451019
566;17605.0;3.0;1998.0;15.0;304.895446777;303.559051514;304.798400879;302.301605225;302.216278076;302.264556885;302.207336426;304.218902588;302.712310791;305.619232178;306.498687744;302.321807861;302.699035645;302.301605225;31.5447559357;31.2722854614;30.5677566528;29.3205394745
567;17636.0;4.0;1998.0;15.0;304.181549072;302.822631836;304.364562988;301.955444336;302.007507324;301.889648438;301.941162109;303.33694458;302.137207031;305.152008057;306.70324707;302.197937012;302.213470459;301.955444336;30.7809200287;30.5502681732;29.7932357788;28.9119148254
568;17666.0;5.0;1998.0;15.0;301.229614258;300.444976807;301.504486084;300.498443604;300.470367432;300.137237549;300.475341797;300.398651123;300.403869629;301.770233154;303.368041992;300.888305664;300.264160156;300.498443604;27.8329601288;27.801109314;27.2719974518;27.2006034851
569;17697.0;6.0;1998.0;15.0;299.728729248;299.111297607;299.972839355;299.272064209;299.400512695;299.246887207;299.292663574;299.185119629;299.202758789;300.146179199;301.35458374;299.153625488;299.194610596;299.272064209;26.4175415039;26.3595504761;26.0000705719;26.0979270935
570;17727.0;7.0;1998.0;15.0;299.137664795;299.142303467;299.374542236;299.138214111;299.465576172;299.504089355;299.237091064;298.848358154;299.295166016;299.370330811;299.966949463;298.559173584;299.468505859;299.138214111;25.9018115997;25.9890441895;25.8957862854;26.2216281891
571;17758.0;8.0;1998.0;15.0;298.687408447;298.477081299;299.119598389;298.83782959;298.998962402;298.843231201;298.880126953;298.229156494;298.705169678;299.456756592;300.19354248;298.768066406;298.797607422;298.83782959;25.401102066;25.4629650116;25.2568664551;25.6743812561
572;17789.0;9.0;1998.0;15.0;298.782897949;298.936584473;299.244689941;299.36831665;299.493377686;299.271881104;299.384796143;298.411865234;299.217224121;299.049163818;300.346557617;299.383087158;299.188262939;299.36831665;25.5224742889;25.6869029999;25.6159439087;26.1361694336
573;17819.0;10.0;1998.0;15.0;300.895599365;300.54083252;301.120635986;300.312438965;300.389160156;300.314910889;300.346893311;300.572021484;300.462158203;301.473999023;302.073760986;300.152404785;300.484527588;300.312438965;27.6494083405;27.619808197;27.3941287994;27.2582702637
574;17850.0;11.0;1998.0;15.0;299.711517334;300.363739014;299.99118042;301.275512695;301.041687012;300.698883057;301.200958252;299.617980957;301.076202393;299.912780762;299.629486084;301.330627441;300.818450928;301.275512695;26.5335540771;26.7920742035;27.00664711;27.8300647736
575;17880.0;12.0;1998.0;15.0;299.421081543;300.818725586;299.695922852;301.108276367;300.858764648;300.769317627;301.034515381;299.580078125;301.095245361;299.590515137;298.622192383;301.273071289;301.094848633;301.108276367;26.3176441193;26.7657318115;27.2214870453;27.8658447266
576;17911.0;1.0;1999.0;15.0;299.960540771;301.646697998;299.984283447;301.732788086;301.423858643;301.368499756;301.641601562;300.353546143;301.798339844;299.465667725;298.257080078;301.931488037;301.788360596;301.732788086;26.9269294739;27.4074344635;28.0148067474;28.5146617889
577;17942.0;2.0;1999.0;15.0;302.69821167;303.349639893;302.693878174;303.336029053;303.117919922;303.168182373;303.275604248;302.687530518;303.542480469;302.563079834;302.012390137;303.045623779;303.435913086;303.336029053;29.5449485779;29.7786197662;29.9658565521;30.2011852264
578;17970.0;3.0;1999.0;15.0;303.616455078;303.265838623;303.688781738;304.008575439;303.700927734;303.527618408;303.927856445;303.111083984;303.939605713;303.821044922;304.094421387;303.620391846;303.567901611;304.008575439;30.3166751862;30.3419971466;30.1323547363;30.598575592
579;18001.0;4.0;1999.0;15.0;303.766265869;303.475341797;304.201843262;304.211853027;304.13659668;304.090881348;304.162567139;303.031036377;304.327301025;304.318634033;305.468292236;303.549804688;304.063781738;304.211853027;30.3981990814;30.5129756927;30.2498989105;31.0065670013
580;18031.0;5.0;1999.0;15.0;303.370300293;302.11630249;303.695159912;301.964569092;302.006591797;301.948791504;301.938934326;302.536193848;302.152954102;304.512695312;305.803955078;301.742401123;302.090789795;301.964569092;29.9726486206;29.7760620117;29.1319217682;28.8868770599
581;18062.0;6.0;1999.0;15.0;301.277954102;300.441497803;301.597869873;300.603057861;300.646270752;300.422485352;300.660919189;300.504669189;300.440582275;302.080780029;303.31427002;300.791717529;300.529602051;300.603057861;27.8983631134;27.8315868378;27.3154277802;27.3885765076
582;18092.0;7.0;1999.0;15.0;299.906677246;299.213745117;300.058135986;298.971191406;299.178619385;299.087005615;299.058135986;299.198669434;299.016296387;300.25177002;301.505859375;298.905303955;299.207427979;298.971191406;26.5467510223;26.5112705231;26.0355911255;25.9544239044
583;18123.0;8.0;1999.0;15.0;300.265075684;299.878143311;300.511474609;299.620727539;299.766906738;299.788238525;299.707122803;299.834960938;299.725921631;300.780761719;301.637420654;299.462738037;299.955322266;299.620727539;26.9872608185;26.9783592224;26.6944313049;26.6467952728
584;18154.0;9.0;1999.0;15.0;300.232513428;300.104858398;300.586853027;300.656066895;300.830047607;300.726806641;300.780303955;300.051696777;300.630249023;300.533325195;301.372741699;300.477813721;300.734405518;300.656066895;27.0286979675;27.0373668671;26.9938812256;27.5759658813
585;18184.0;10.0;1999.0;15.0;300.521759033;299.981262207;300.78604126;300.101257324;300.074920654;299.863861084;300.15133667;299.735900879;300.089538574;301.008636475;302.231964111;300.196746826;300.041778564;300.101257324;27.1386737823;27.1801109314;26.7485904694;26.9041805267
586;18215.0;11.0;1999.0;15.0;300.324737549;300.662200928;300.725067139;301.132263184;300.992523193;300.74206543;301.070007324;299.942352295;301.143463135;300.642700195;301.384735107;301.157470703;300.902130127;301.132263184;27.0609836578;27.2935638428;27.2884521484;27.8342075348
587;18245.0;12.0;1999.0;15.0;299.577850342;300.622528076;300.010253906;301.003601074;300.87197876;300.744171143;300.988006592;299.54119873;300.882537842;299.843078613;299.849487305;301.137390137;300.940002441;301.003601074;26.4163570404;26.7975006104;27.0844402313;27.7582683563
588;18276.0;1.0;2000.0;15.0;299.466400146;300.504516602;299.58883667;300.280975342;300.235626221;300.230804443;300.299346924;299.515899658;300.392303467;299.247711182;298.993103027;300.583862305;300.582672119;300.280975342;26.3309555054;26.6839809418;26.960351944;27.2368659973
589;18307.0;2.0;2000.0;15.0;301.548461914;302.324310303;301.740753174;301.894287109;301.860015869;302.160949707;301.887329102;301.258911133;302.468780518;301.383636475;301.801055908;301.376464844;302.502532959;301.894287109;28.3125267029;28.6726913452;28.7789382935;29.0749187469
590;18336.0;3.0;2000.0;15.0;304.726593018;303.346313477;304.601623535;302.660888672;302.626098633;302.711395264;302.652099609;303.821350098;302.941467285;305.18649292;306.214141846;302.3487854;302.934844971;302.660888672;31.3083591461;31.0877628326;30.3342227936;29.6506404877
591;18367.0;4.0;2000.0;15.0;304.252960205;302.623596191;304.415039062;302.062805176;302.155761719;302.13269043;302.076843262;303.052642822;302.2605896;305.170898438;306.988067627;301.917480469;302.296905518;302.062805176;30.7469959259;30.5257740021;29.5979537964;29.0438766479
592;18397.0;5.0;2000.0;15.0;302.370178223;301.515777588;302.785003662;301.438812256;301.595245361;301.452972412;301.456878662;301.401489258;301.567382812;303.143859863;305.017913818;301.370361328;301.560638428;301.438812256;28.9326400757;28.917263031;28.3270740509;28.3714866638
593;18428.0;6.0;2000.0;15.0;300.499572754;299.738220215;300.904541016;299.528045654;299.625091553;299.467987061;299.566314697;299.728729248;299.522644043;301.23248291;303.06161499;299.590698242;299.595306396;299.528045654;27.1206493378;27.0797328949;26.5599060059;26.4050445557
594;18458.0;7.0;2000.0;15.0;298.752532959;298.919006348;299.089416504;299.095062256;299.358581543;299.202850342;299.200134277;298.440673828;298.997039795;298.911590576;299.880157471;299.049560547;299.181671143;299.095062256;25.5098400116;25.6612319946;25.5933036804;26.0126914978
595;18489.0;8.0;2000.0;15.0;299.546142578;299.518157959;299.647796631;299.215637207;299.527832031;299.61505127;299.33505249;299.251708984;299.399353027;299.55947876;300.154754639;298.901519775;299.681793213;299.215637207;26.3085689545;26.3859386444;26.2519359589;26.352596283
596;18520.0;9.0;2000.0;15.0;299.439819336;299.121856689;299.632629395;299.293273926;299.491668701;299.306793213;299.349243164;298.848358154;299.209899902;299.558654785;300.714813232;299.380767822;299.219818115;299.293273926;26.1142845154;26.1768684387;25.8765945435;26.1366672516
597;18550.0;10.0;2000.0;15.0;301.282714844;300.594055176;301.399963379;300.363708496;300.332672119;300.138427734;300.359222412;300.690643311;300.412445068;301.627593994;302.773498535;300.454650879;300.335754395;300.363708496;27.9570579529;27.888425827;27.4614276886;27.1789569855
598;18581.0;11.0;2000.0;15.0;301.744628906;302.385650635;302.019592285;302.289245605;302.313262939;302.456176758;302.307678223;301.550079346;302.694610596;301.922912598;302.055297852;301.728637695;302.651519775;302.289245605;28.5367279053;28.8212432861;28.9478054047;29.35779953
599;18611.0;12.0;2000.0;15.0;300.624908447;301.95300293;301.06072998;302.655303955;302.320068359;302.210479736;302.582305908;300.713470459;302.553131104;300.857727051;300.395599365;302.560852051;302.460998535;302.655303955;27.5005187988;27.9448451996;28.3921413422;29.3176498413
600;18642.0;1.0;2001.0;15.0;301.029632568;302.045257568;301.158782959;302.364990234;302.302429199;302.17779541;302.367034912;301.247924805;302.189086914;300.77444458;300.327453613;302.548156738;302.339660645;302.364990234;27.9441833496;28.2393512726;28.6043777466;29.1418781281
601;18673.0;2.0;2001.0;15.0;302.20501709;302.753417969;302.297454834;302.968566895;302.705596924;302.438964844;302.862884521;302.011779785;302.924194336;301.95526123;302.236480713;303.236694336;302.698516846;302.968566895;28.9976043701;29.2485790253;29.3364543915;29.6083259583
602;18701.0;3.0;2001.0;15.0;303.209411621;302.977874756;303.304840088;303.081787109;302.960357666;302.725982666;302.997528076;302.726867676;303.015777588;303.320922852;304.066497803;303.142883301;302.829711914;303.081787109;29.9162979126;29.9769992828;29.7356910706;29.7643184662
603;18732.0;4.0;2001.0;15.0;304.192260742;302.865783691;304.471862793;302.425567627;302.549499512;302.472198486;302.488800049;303.456695557;302.53137207;305.33291626;306.627624512;302.533325195;302.639160156;302.425567627;30.823802948;30.5724754333;29.9059410095;29.3911876678
604;18762.0;5.0;2001.0;15.0;301.32208252;300.370178223;301.582702637;300.205291748;300.350402832;300.123168945;300.250701904;300.362182617;300.160705566;301.993591309;303.580383301;300.643493652;300.24899292;300.205291748;27.887304306;27.8348579407;27.1931743622;27.0705833435
605;18793.0;6.0;2001.0;15.0;300.700439453;300.015869141;300.906433105;299.884277344;300.010345459;299.81350708;299.980621338;299.922393799;299.785949707;301.089324951;302.527160645;300.152557373;299.936096191;299.884277344;27.3196163177;27.3077831268;26.8034381866;26.7505760193
606;18823.0;7.0;2001.0;15.0;298.491027832;298.295440674;298.721405029;298.21862793;298.41809082;298.253051758;298.28414917;298.005249023;298.269500732;298.676849365;299.782043457;298.310821533;298.406616211;298.21862793;25.1968536377;25.2716999054;25.0303478241;25.1721343994
607;18854.0;8.0;2001.0;15.0;298.203826904;298.150878906;298.479156494;298.505645752;298.567504883;298.396118164;298.529266357;297.782073975;298.434265137;298.379180908;299.298248291;298.638092041;298.491027832;298.505645752;24.9288063049;25.0352611542;24.8905715942;25.332201004
608;18885.0;9.0;2001.0;15.0;299.300628662;299.392608643;299.737304688;299.79019165;299.998840332;299.825408936;299.883117676;298.757598877;299.674804688;299.728607178;300.730529785;299.833984375;299.768310547;299.79019165;25.9894599915;26.1829719543;26.0291481018;26.6541252136
609;18915.0;10.0;2001.0;15.0;300.407897949;300.570526123;300.765319824;300.963806152;301.11529541;300.985748291;301.011230469;300.031311035;300.875091553;300.673248291;301.484008789;300.828857422;300.899902344;300.963806152;27.1460552216;27.3153266907;27.2473430634;27.8040962219
610;18946.0;11.0;2001.0;15.0;300.715911865;301.505462646;301.037628174;301.539581299;301.599517822;301.641845703;301.608978271;300.541046143;301.815124512;300.897613525;300.972808838;301.290740967;301.884521484;301.539581299;27.5137691498;27.8451271057;28.0176868439;28.5814838409
611;18976.0;12.0;2001.0;15.0;298.872497559;300.233917236;299.227905273;300.750274658;300.518829346;300.292358398;300.70904541;299.046173096;300.541412354;299.062438965;298.366455078;301.151550293;300.552612305;300.750274658;25.7734012604;26.2043609619;26.6599464417;27.4046497345
612;19007.0;1.0;2002.0;15.0;298.243347168;299.782897949;298.366699219;299.519592285;299.498718262;299.453887939;299.535949707;298.584594727;299.624420166;297.884429932;297.17755127;299.993225098;299.846466064;299.519592285;25.1943092346;25.6384181976;26.1524276733;26.4815139771
613;19038.0;2.0;2002.0;15.0;302.008361816;302.735626221;301.997528076;301.674102783;301.666290283;301.976928711;301.686187744;301.964996338;302.300689697;301.704467773;301.799621582;301.288360596;302.424926758;301.674102783;28.8454685211;29.1155986786;29.2387714386;28.9189949036
614;19066.0;3.0;2002.0;15.0;303.789794922;302.687744141;303.670562744;301.824066162;301.810943604;301.92578125;301.804168701;302.956054688;302.068267822;304.091766357;305.178497314;301.582427979;302.120483398;301.824066162;30.3928318024;30.2497444153;29.5717754364;28.8205680847
615;19097.0;4.0;2002.0;15.0;303.245788574;302.777984619;303.782531738;303.217987061;303.099243164;303.110137939;303.135681152;302.53338623;303.363647461;304.328582764;305.349609375;302.48147583;303.164154053;303.217987061;29.884098053;29.9299716949;29.5992145538;30.0383548737
616;19127.0;5.0;2002.0;15.0;302.167419434;301.439910889;302.643859863;301.835418701;301.641693115;301.523834229;301.803466797;301.416229248;301.768737793;303.020446777;304.625183105;301.386260986;301.603027344;301.835418701;28.7942733765;28.7594776154;28.3178634644;28.5331726074
617;19158.0;6.0;2002.0;15.0;301.074890137;300.6484375;301.419647217;300.792480469;300.678009033;300.648010254;300.830047607;300.390258789;300.764434814;301.591156006;302.918762207;300.348876953;300.786773682;300.792480469;27.7217502594;27.7737903595;27.411895752;27.6107196808
618;19188.0;7.0;2002.0;15.0;299.273040771;298.771270752;299.43838501;298.578033447;298.802581787;298.721313477;298.666900635;298.621307373;298.613189697;299.477783203;300.760742188;298.436218262;298.800842285;298.578033447;25.929895401;25.9453868866;25.5454502106;25.561258316
619;19219.0;8.0;2002.0;15.0;298.333435059;298.55960083;298.622009277;299.359649658;299.498901367;299.405090332;299.377868652;298.043823242;299.373382568;298.220275879;299.010375977;298.914093018;299.345947266;299.359649658;25.0976581573;25.2634544373;25.302734375;26.2324180603
