index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou
793;24517.0;2.0;2017.0;15.0;0.0;0.00629991665483;0.18918094039;0.949532628059;2.43443346024;1.69465410709;0.897668659687;0.0;1.42573106289;0.0;0.0;0.0;0.927395880222
794;24545.0;3.0;2017.0;15.0;4.43400764465;23.1653232574;11.0965585709;34.0571403503;31.5062160492;32.8813667297;30.1241207123;12.9515695572;35.456867218;5.98431348801;0.0437398254871;26.999704361;33.0324783325
795;24576.0;4.0;2017.0;15.0;32.5254936218;44.984588623;37.7835235596;46.8809394836;44.9739074707;51.3399467468;41.6359138489;36.2122612;52.5273704529;29.9759674072;38.3177032471;32.4052658081;53.2046012878
796;24606.0;5.0;2017.0;15.0;37.8732223511;27.0478572845;25.7341995239;29.7751979828;27.9059677124;27.836605072;25.7106380463;27.8146381378;32.2842788696;25.4433441162;10.8394489288;20.5092525482;27.2117061615
797;24637.0;6.0;2017.0;15.0;41.6738853455;54.3766670227;43.5550727844;58.0921478271;43.7695884705;46.8491401672;59.1365318298;39.5907783508;55.8002204895;47.0578727722;30.5908679962;64.8856582642;62.0880203247
798;24667.0;7.0;2017.0;15.0;103.006622314;60.551197052;91.3955993652;44.6985816956;29.8378105164;45.1515617371;40.6853713989;84.9164199829;57.9264984131;108.588302612;111.488433838;25.3807220459;71.6205596924
799;24698.0;8.0;2017.0;15.0;80.2234191895;47.0477218628;67.3214416504;33.7790527344;25.8075370789;31.0514736176;30.810125351;66.8714141846;33.8462333679;87.9742736816;72.6012420654;24.195104599;33.6258277893
800;24729.0;9.0;2017.0;15.0;70.1834640503;114.282699585;75.9089202881;94.2216262817;49.3651275635;58.6543655396;76.4981155396;64.7582092285;158.859054565;66.759262085;60.9054450989;58.8221969604;100.352584839
801;24759.0;10.0;2017.0;15.0;30.3468780518;33.3508758545;27.1597671509;28.3438873291;22.8494529724;26.4671897888;28.598783493;38.2873687744;30.2076702118;27.8707141876;14.6491098404;21.5176353455;30.3645153046
802;24790.0;11.0;2017.0;15.0;16.4217262268;25.2739276886;15.2945327759;26.1570949554;21.1687107086;27.5142097473;25.1984901428;37.474861145;20.554977417;6.31949234009;0.0485810302198;28.242181778;26.9223194122
803;24820.0;12.0;2017.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
804;24851.0;1.0;2018.0;15.0;0.0;0.000536393898074;0.0113169662654;0.0403686612844;0.156485974789;0.111487902701;0.0866222679615;0.0;0.00784479547292;0.0;0.0;0.0;0.0772171840072
