index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou
0;379.0;1.0;1951.0;15.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
1;410.0;2.0;1951.0;15.0;1.37337434292;2.61732649803;2.09242081642;12.5305652618;3.95124864578;4.48029994965;8.75012874603;1.37910556793;12.3091917038;0.902173101902;0.319375604391;4.66046094894;4.9839053154
2;438.0;3.0;1951.0;15.0;1.8913667202;4.62289142609;2.3254430294;5.05937290192;5.43513727188;6.97568321228;4.71162652969;3.35806131363;5.90836572647;0.423594892025;0.23803243041;3.05063390732;6.44506788254
3;469.0;4.0;1951.0;15.0;9.13442993164;17.6862888336;9.32088947296;10.1008892059;6.44789171219;8.27315711975;8.80247116089;13.6909065247;13.7343463898;5.88205766678;5.17468738556;7.09166431427;12.0233201981
4;499.0;5.0;1951.0;15.0;13.3676156998;17.1788711548;15.521853447;27.8117027283;21.5875339508;20.3497714996;27.0639858246;13.2163772583;29.5397033691;10.5018758774;15.1432476044;22.0454864502;25.7783699036
5;530.0;6.0;1951.0;15.0;27.9517269135;19.4743347168;23.2037239075;15.5762081146;12.5809240341;11.9119138718;13.7008657455;29.3118228912;15.5329027176;18.6148357391;27.7567081451;15.1350498199;13.5856637955
6;560.0;7.0;1951.0;15.0;21.8064994812;17.0550556183;21.925201416;18.5193443298;16.921585083;22.0722141266;18.6367340088;23.1131381989;20.768699646;22.6127319336;23.789648056;8.98457336426;27.2823257446
7;591.0;8.0;1951.0;15.0;35.8336753845;26.2521286011;38.3749237061;11.4766578674;7.48883771896;12.9721984863;9.93623447418;35.1866111755;17.2152233124;45.3911895752;58.9335403442;6.627202034;19.8097057343
8;622.0;9.0;1951.0;15.0;44.801197052;35.6115646362;40.6690940857;20.7944335938;14.4699459076;20.3173847198;18.7613277435;52.2130012512;25.0542068481;51.3991088867;38.606880188;12.0589237213;24.4975070953
9;652.0;10.0;1951.0;15.0;8.02761173248;15.1198358536;9.42816352844;9.17316246033;5.93211746216;6.74765777588;8.09166812897;10.4597864151;10.6963205338;10.9420728683;6.83374023438;6.59779930115;8.50884342194
10;683.0;11.0;1951.0;15.0;2.23953747749;1.88801109791;2.01418757439;4.67036151886;3.97739005089;3.29125618935;4.20039558411;2.01985287666;3.15411114693;1.95891785622;1.04754853249;4.25674724579;2.29145097733
11;713.0;12.0;1951.0;15.0;0.874532938004;0.440249234438;1.05782961845;1.45169448853;0.892780005932;0.964149057865;1.0253559351;3.20307087898;1.59673643112;1.6927011013;0.0537076964974;0.69512963295;0.974689722061
12;744.0;1.0;1952.0;15.0;0.0908420085907;0.190196886659;0.199530780315;1.64076840878;0.766845583916;0.634097337723;1.40366649628;0.121090129018;1.27464616299;0.000120506301755;3.23441724959e-07;0.772583067417;0.603218793869
13;775.0;2.0;1952.0;15.0;0.727785289288;1.44733059406;0.793139994144;1.26299834251;0.986879765987;0.883480906487;1.28992211819;1.40750825405;0.936666190624;0.76762932539;0.0788767710328;1.29900920391;1.04604399204
14;804.0;3.0;1952.0;15.0;11.5387506485;16.0903396606;9.30792713165;12.1726236343;12.8523626328;17.3009777069;11.249127388;11.1487035751;15.3993558884;4.08572053909;3.10131764412;7.30311250687;17.7056655884
15;835.0;4.0;1952.0;15.0;10.0781011581;13.3847522736;13.9082260132;10.6432237625;9.31415271759;10.2654924393;9.87239646912;13.5214309692;14.7296552658;16.0774841309;17.9617671967;8.50792598724;11.7337732315
16;865.0;5.0;1952.0;15.0;35.0499992371;24.4740581512;24.9469261169;17.7178821564;18.430929184;23.4427604675;17.3306236267;27.6816558838;18.9311599731;19.0391025543;21.2525253296;16.2231636047;26.2361450195
17;896.0;6.0;1952.0;15.0;48.827255249;19.2547702789;34.9319190979;19.8340473175;14.7887887955;14.1308279037;18.6721096039;48.1743888855;15.1130943298;34.0814666748;36.9486846924;22.8744316101;16.2183799744
18;926.0;7.0;1952.0;15.0;30.0040397644;15.7559909821;20.9897003174;13.2894239426;8.60931777954;12.8441028595;11.8512477875;19.8365287781;14.4657640457;21.2223186493;20.0599861145;7.72367858887;17.2709331512
19;957.0;8.0;1952.0;15.0;32.2424964905;17.7654953003;32.5905189514;10.1608095169;8.13614654541;11.1887054443;9.79257297516;27.4502410889;12.4935436249;29.4612445831;59.4844093323;5.83589553833;13.9601545334
20;988.0;9.0;1952.0;15.0;23.8690414429;22.4570884705;20.62748909;13.8927907944;9.98491764069;13.3375034332;12.2586297989;26.8681411743;20.4841270447;20.7003707886;16.9393692017;9.51861572266;19.1430225372
21;1018.0;10.0;1952.0;15.0;9.59742641449;7.95666837692;7.10836744308;8.95635414124;10.1942567825;8.49868583679;10.674779892;10.6760749817;7.29065895081;4.92477941513;3.44667696953;12.5054178238;7.46687984467
22;1049.0;11.0;1952.0;15.0;0.370298057795;0.578404784203;0.665293216705;3.11536622047;3.39794301987;3.06901741028;3.01275420189;0.58203291893;2.34444975853;0.265743046999;0.0122710643336;2.43614864349;2.24972581863
23;1079.0;12.0;1952.0;15.0;0.798252642155;2.67888832092;0.878822684288;1.42488873005;0.935859382153;1.47092998028;0.947674512863;1.24933207035;2.58320474625;0.00033745507244;0.00943619012833;0.658609330654;1.99592757225
24;1110.0;1.0;1953.0;15.0;0.17957033217;2.20425391197;1.05426633358;2.09050750732;6.0849366188;9.62008476257;3.55296421051;0.288280010223;1.37373113632;0.000600914529059;3.89632914448e-05;1.77975106239;5.49969911575
