index;time;month;year;day;Sédhiou;Thiès;Kédougou;Sédhiou.1;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès.1;Louga;Fatick;Kédougou.1;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1;Diourbel+Kaolack+Louga+Matam+Saint-Louis+Ziguinchor;Diourbel+Kaffrine+Kaolack+Louga+Matam+Saint-Louis+Tambacounda+Ziguinchor;Louga+Matam;Kaffrine+Kolda+Sedhiou;Kolda+Sedhiou;Sedhiou+Ziguinchor+Ziguinchor+Ziguinchor;Kolda+Sedhiou+Ziguinchor+Ziguinchor+Ziguinchor;Louga+Matam+Saint-Louis;Dakar+Kaolack+Louga;Fatick+Kaffrine+Kaolack+Tambacounda;Diourbel+Kaffrine+Louga;Kolda+Sedhiou+Ziguinchor;Kedougou+Louga;Matam+Saint-Louis;Dakar+Fatick+Thies;Kedougou;Matam+Thies;Kaffrine+Matam+Thies
583;18123.0;8.0;1999.0;15.0;301.432495117;301.629852295;301.447174072;301.432495117;301.956512451;301.463470459;301.048248291;304.330566406;304.233581543;301.629852295;303.338409424;301.880096436;301.447174072;302.600891113;302.736877441;302.491729736;302.527038574;301.303588867;301.432495117;301.629852295;301.447174072;30.3909797668;30.0170574188;30.6627616882;28.6979808807;28.3027591705;28.2166748047;28.2634792328;30.8065319061;29.8944206238;29.2757720947;29.884519577;28.2634792328;29.4177188873;31.1257743835;28.5803966522;28.2942142487;30.5818061829;30.3045749664
584;18154.0;9.0;1999.0;15.0;301.316986084;301.154449463;301.928283691;301.316986084;301.671600342;301.703033447;300.905517578;304.615509033;304.697143555;301.154449463;302.919799805;301.560638428;301.928283691;302.387420654;302.864379883;301.646759033;303.019042969;301.10244751;301.316986084;301.154449463;301.928283691;30.4066677094;30.1563129425;30.7130489349;28.702091217;28.4199085236;28.0593566895;28.2992992401;30.9224700928;29.5061016083;29.4998550415;29.4742355347;28.2992992401;29.364900589;31.5163555145;28.1923084259;28.7750911713;30.8651542664;30.4669418335
585;18184.0;10.0;1999.0;15.0;302.029541016;302.330871582;302.065765381;302.029541016;302.952087402;302.529724121;301.371002197;305.565917969;305.845825195;302.330871582;304.319885254;302.753417969;302.065765381;303.721069336;303.92074585;303.154541016;304.247650146;301.708496094;302.029541016;302.330871582;302.065765381;31.5613193512;31.3464450836;31.9792499542;29.6773815155;29.207403183;28.7180538177;29.0395526886;32.1009216309;30.8657245636;30.7465858459;30.868265152;29.0395526886;30.2522964478;32.5806083679;29.3470878601;28.9121589661;32.017906189;31.66365242
586;18215.0;11.0;1999.0;15.0;300.033477783;301.345611572;301.102630615;300.033477783;301.677398682;300.856994629;300.740631104;302.165527344;303.367340088;301.345611572;302.376403809;301.849365234;301.102630615;302.453308105;302.123687744;302.109527588;302.828338623;299.960083008;300.033477783;301.345611572;301.102630615;29.2304191589;29.3681316376;29.7507667542;28.0711956024;27.4231472015;26.848154068;27.2657470703;29.5474433899;29.0677509308;29.4189128876;29.2153720856;27.2657470703;28.7075405121;29.7134094238;28.4168167114;27.950378418;29.8260421753;29.6980228424
587;18245.0;12.0;1999.0;15.0;298.549530029;299.052429199;299.863464355;298.549530029;300.218719482;299.061584473;298.224151611;298.447265625;300.101928711;299.052429199;299.267913818;300.24130249;299.863464355;300.390258789;299.749816895;299.746673584;300.734954834;299.145629883;298.549530029;299.052429199;299.863464355;26.2639503479;26.7307491302;26.5587692261;26.2544441223;25.7356739044;25.6986312866;25.8027572632;26.209564209;26.2627506256;27.4319210052;26.4818496704;25.8027572632;26.3581848145;26.2575931549;26.4390678406;26.7113246918;26.7474765778;26.8682613373
588;18276.0;1.0;2000.0;15.0;297.504486084;296.419921875;299.558959961;297.504486084;298.593322754;298.151550293;295.672607422;295.976623535;297.955383301;296.419921875;296.825286865;298.220611572;299.558959961;298.619018555;298.023651123;297.256347656;299.318664551;297.940338135;297.504486084;296.419921875;299.558959961;24.0558185577;24.7913341522;24.2736949921;25.0176715851;24.779045105;24.5736522675;24.7823696136;23.8735179901;23.9636707306;25.8749980927;24.2199001312;24.7823696136;24.7845687866;23.9758720398;24.1060886383;26.4067649841;24.507188797;24.7432575226
589;18307.0;2.0;2000.0;15.0;299.599334717;297.611480713;301.483642578;299.599334717;300.339385986;300.474945068;296.229858398;298.27545166;300.433685303;297.611480713;298.938751221;299.671661377;301.483642578;300.754608154;300.112640381;299.106018066;301.487518311;299.207611084;299.599334717;297.611480713;301.483642578;26.218132019;26.9533977509;26.5808372498;27.2246189117;27.023147583;26.2525787354;26.774143219;26.1786594391;25.9802131653;27.9294433594;26.3087158203;26.774143219;26.8209381104;26.3796634674;25.4006938934;28.3304195404;26.7373027802;26.9503536224
590;18336.0;3.0;2000.0;15.0;302.373413086;298.858917236;305.44418335;302.373413086;302.546813965;304.414550781;296.806152344;302.074035645;304.90335083;298.858917236;302.010559082;301.357086182;305.44418335;303.888244629;303.626037598;301.271759033;305.797729492;300.390441895;302.373413086;298.858917236;305.44418335;29.6295623779;30.6094665527;30.3943901062;30.6237697601;30.5600395203;28.2254905701;29.7025661469;29.9889354706;28.8481388092;31.5955257416;29.2927970886;29.7025661469;30.2534236908;30.5700817108;26.8380260468;32.2904815674;30.5856685638;30.6244697571
591;18367.0;4.0;2000.0;15.0;302.841522217;299.359466553;306.994110107;302.841522217;302.923400879;305.712677002;297.438171387;303.26663208;306.749450684;299.359466553;302.864746094;301.841217041;306.994110107;304.874023438;304.874969482;301.822418213;307.562683105;300.776092529;302.841522217;299.359466553;306.994110107;30.7837581635;31.9314823151;31.7754478455;31.6273651123;31.5716915131;28.6541290283;30.5536804199;31.3185863495;29.6144638062;32.9821586609;30.1490440369;30.5536804199;31.3900279999;32.1440162659;27.3398647308;33.838760376;32.1728401184;32.0649757385
592;18397.0;5.0;2000.0;15.0;303.358825684;300.001617432;305.995452881;303.358825684;303.391052246;305.433105469;297.993255615;304.499084473;307.167510986;300.001617432;303.481781006;302.533691406;305.995452881;304.982666016;305.022644043;302.488250732;306.953521729;301.27456665;303.358825684;300.001617432;305.995452881;31.4612140656;32.1834373474;32.2881164551;31.6609897614;31.5668907166;29.1615638733;30.6782550812;32.0310020447;30.2045478821;32.718296051;30.6320152283;30.6782550812;31.3519439697;32.904800415;28.0024013519;32.8408432007;32.6348724365;32.4401054382
