index;time;month;year;day;Sédhiou;Thiès;Kédougou;Sédhiou.1;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès.1;Louga;Fatick;Kédougou.1;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1;Dakar+Thies
1579;48439.0;8.0;2082.0;15.0;310.260284424;310.237640381;308.24307251;310.260284424;312.896514893;309.552856445;305.186431885;313.481842041;313.180175781;310.237640381;313.3019104;311.675476074;308.24307251;313.947052002;311.753204346;312.904663086;311.381652832;309.041015625;310.260284424;310.237640381;308.24307251;36.6263465881
1580;48470.0;9.0;2082.0;15.0;307.95123291;308.409240723;307.721466064;307.95123291;308.702056885;307.892059326;305.361633301;312.221099854;310.602539062;308.409240723;310.002166748;308.68447876;307.721466064;308.770050049;309.463226318;309.282958984;309.53237915;307.439941406;307.95123291;308.409240723;307.721466064;34.938659668
1581;48500.0;10.0;2082.0;15.0;310.465087891;312.893371582;311.133178711;310.465087891;312.754241943;310.949371338;308.468780518;317.081237793;316.198150635;312.893371582;315.806365967;312.858886719;311.133178711;314.101745605;313.913574219;314.765808105;313.540527344;309.79019165;310.465087891;312.893371582;311.133178711;39.3120384216
1582;48531.0;11.0;2082.0;15.0;310.671508789;313.918579102;312.054534912;310.671508789;313.395996094;311.67956543;311.255187988;316.293518066;315.418029785;313.918579102;315.425811768;313.777069092;312.054534912;313.870788574;313.956817627;314.810638428;313.745483398;310.364318848;310.671508789;313.918579102;312.054534912;40.5123939514
1583;48561.0;12.0;2082.0;15.0;312.334411621;312.99005127;313.402496338;312.334411621;314.63583374;312.894287109;310.163848877;314.043823242;315.044708252;312.99005127;314.503662109;314.050567627;313.402496338;314.931915283;314.134765625;314.691345215;314.689697266;311.643127441;312.334411621;312.99005127;313.402496338;39.5994300842
1584;48592.0;1.0;2083.0;15.0;311.637207031;311.377563477;313.764465332;311.637207031;313.63684082;312.360565186;306.599945068;312.515197754;314.082122803;311.377563477;313.07800293;313.01449585;313.764465332;313.759490967;313.272674561;313.442016602;314.241119385;310.935333252;311.637207031;311.377563477;313.764465332;37.8217582703
1585;48623.0;2.0;2083.0;15.0;313.714080811;313.248931885;315.25378418;313.714080811;315.703094482;314.565582275;306.030578613;314.875305176;316.123138428;313.248931885;315.142486572;315.376800537;315.25378418;316.079650879;315.28503418;315.395355225;316.081878662;312.985717773;313.714080811;313.248931885;315.25378418;39.4950675964
1586;48651.0;3.0;2083.0;15.0;316.266357422;314.647003174;317.540008545;316.266357422;317.3777771;317.089263916;308.107330322;316.797058105;318.388702393;314.647003174;316.739227295;317.238891602;317.540008545;317.483154297;317.3019104;316.778045654;318.129364014;315.902038574;316.266357422;314.647003174;317.540008545;40.9584159851
1587;48682.0;4.0;2083.0;15.0;317.014465332;311.54119873;319.753326416;317.014465332;317.004699707;318.789825439;304.911315918;318.246002197;320.58682251;311.54119873;316.885498047;315.866943359;319.753326416;318.278533936;318.429992676;316.074279785;320.347991943;315.164215088;317.014465332;311.54119873;319.753326416;37.8432769775
1588;48712.0;5.0;2083.0;15.0;318.708862305;313.302276611;319.702362061;318.708862305;319.333251953;319.827941895;306.701538086;323.281738281;321.693572998;313.302276611;319.832824707;317.648468018;319.702362061;320.176513672;319.980834961;318.235992432;320.372344971;315.279144287;318.708862305;313.302276611;319.702362061;39.5737037659
1589;48743.0;6.0;2083.0;15.0;315.542694092;312.656219482;315.77822876;315.542694092;314.977355957;316.449768066;308.687713623;321.533294678;320.516052246;312.656219482;318.104003906;314.006317139;315.77822876;317.239685059;317.595581055;314.954406738;317.959716797;312.572265625;315.542694092;312.656219482;315.77822876;39.1230430603
1590;48773.0;7.0;2083.0;15.0;312.700012207;314.666931152;312.610321045;312.700012207;315.389373779;314.011810303;308.563201904;319.18838501;318.669067383;314.666931152;316.648620605;314.839538574;312.610321045;316.565765381;316.032836914;316.042327881;316.420715332;309.989349365;312.700012207;314.666931152;312.610321045;40.9606437683
1591;48804.0;8.0;2083.0;15.0;309.339813232;310.955413818;308.638702393;309.339813232;310.853057861;309.144866943;306.841064453;317.939331055;315.000274658;310.955413818;315.145751953;310.676239014;308.638702393;312.170562744;312.3699646;313.012268066;310.741485596;308.82119751;309.339813232;310.955413818;308.638702393;37.3516197205
1592;48835.0;9.0;2083.0;15.0;308.876617432;308.965332031;308.367889404;308.876617432;309.230651855;308.649414062;305.936767578;313.103057861;311.501556396;308.965332031;311.645751953;309.138885498;308.367889404;309.689575195;310.154754639;310.359558105;309.424438477;307.803375244;308.876617432;308.965332031;308.367889404;35.5044784546
1593;48865.0;10.0;2083.0;15.0;307.932250977;307.054443359;307.38861084;307.932250977;307.73739624;307.678344727;306.173736572;308.891662598;308.880187988;307.054443359;307.623413086;307.829833984;307.38861084;307.434448242;308.115264893;307.718475342;308.598114014;307.606140137;307.932250977;307.054443359;307.38861084;33.8532028198
1594;48896.0;11.0;2083.0;15.0;307.694641113;310.322143555;309.451843262;307.694641113;310.047668457;308.388977051;308.143829346;311.811187744;311.880706787;310.322143555;311.81338501;310.119049072;309.451843262;311.209106445;310.560577393;311.616851807;310.32131958;308.174468994;307.694641113;310.322143555;309.451843262;36.9495735168
1595;48926.0;12.0;2083.0;15.0;307.869598389;309.932434082;309.256774902;307.869598389;310.129547119;308.594665527;307.74822998;311.012023926;311.683410645;309.932434082;311.206237793;310.200897217;309.256774902;311.045349121;310.349243164;311.10736084;310.354827881;308.055297852;307.869598389;309.932434082;309.256774902;36.5802650452
1596;48957.0;1.0;2084.0;15.0;310.569366455;310.56463623;311.549468994;310.569366455;312.627868652;311.566162109;306.837036133;311.975006104;313.244140625;310.56463623;312.296356201;312.177886963;311.549468994;313.170318604;312.223419189;312.534973145;312.689025879;310.47164917;310.569366455;310.56463623;311.549468994;37.1031074524
1597;48988.0;2.0;2084.0;15.0;311.782409668;310.935302734;313.373199463;311.782409668;313.373352051;312.704406738;307.594787598;313.263824463;314.829406738;310.935302734;313.287628174;312.871490479;313.373199463;314.1300354;313.428619385;313.029449463;314.006347656;311.258850098;311.782409668;310.935302734;313.373199463;37.5088577271
1598;49017.0;3.0;2084.0;15.0;318.353363037;314.942901611;318.550018311;318.353363037;319.262268066;318.848693848;309.637969971;318.082092285;320.18939209;314.942901611;317.680175781;318.669189453;318.550018311;319.644561768;318.817016602;317.661804199;319.824829102;318.391784668;318.353363037;314.942901611;318.550018311;41.4046669006
1599;49048.0;4.0;2084.0;15.0;316.284698486;315.59777832;316.844726562;316.284698486;318.414886475;317.312042236;309.535827637;319.103210449;319.901306152;315.59777832;318.749145508;317.588989258;316.844726562;319.654846191;318.295227051;318.092895508;318.614440918;315.543945312;316.284698486;315.59777832;316.844726562;41.8812522888
1600;49078.0;5.0;2084.0;15.0;315.916992188;313.180511475;314.770172119;315.916992188;317.30065918;315.664489746;304.284240723;318.489257812;319.965881348;313.180511475;317.583740234;316.358428955;314.770172119;318.37310791;317.168365479;317.047027588;317.376403809;313.252502441;315.916992188;313.180511475;314.770172119;39.2548522949
1601;49109.0;6.0;2084.0;15.0;311.93057251;311.643066406;311.170043945;311.93057251;314.537658691;311.691467285;306.167663574;315.937469482;314.53314209;311.643066406;314.785217285;313.523925781;311.170043945;314.937530518;313.615203857;313.573608398;313.367492676;311.810974121;311.93057251;311.643066406;311.170043945;37.9707183838
1602;49139.0;7.0;2084.0;15.0;311.118499756;311.239074707;309.40447998;311.118499756;313.491607666;311.901824951;306.315979004;315.437866211;315.64755249;311.239074707;314.190155029;312.902709961;309.40447998;314.824523926;313.363739014;313.642700195;313.511932373;309.551513672;311.118499756;311.239074707;309.40447998;37.6902122498
1603;49170.0;8.0;2084.0;15.0;309.476989746;309.847167969;308.861938477;309.476989746;311.957885742;309.479736328;305.53515625;314.351257324;313.548522949;309.847167969;313.746551514;311.140014648;308.861938477;313.952514648;311.951660156;312.829101562;311.656951904;308.404022217;309.476989746;309.847167969;308.861938477;36.3119735718
1604;49201.0;9.0;2084.0;15.0;309.67288208;312.666320801;310.815063477;309.67288208;313.017486572;311.041473389;309.378936768;317.223236084;317.215911865;312.666320801;315.258728027;312.528289795;310.815063477;314.900268555;314.269073486;313.475891113;315.064575195;309.101348877;309.67288208;312.666320801;310.815063477;39.1555480957
1605;49231.0;10.0;2084.0;15.0;310.322235107;313.112762451;311.425811768;310.322235107;313.665710449;311.339202881;307.739044189;317.226348877;316.520233154;313.112762451;316.219390869;313.363830566;311.425811768;314.923919678;314.371704102;315.008544922;314.431396484;309.796722412;310.322235107;313.112762451;311.425811768;39.4386672974
1606;49262.0;11.0;2084.0;15.0;309.638763428;312.959533691;311.018615723;309.638763428;313.388305664;311.398406982;310.023162842;314.409790039;314.246612549;312.959533691;314.007354736;313.652679443;311.018615723;313.745330811;313.21194458;314.174957275;313.885070801;309.666931152;309.638763428;312.959533691;311.018615723;39.5728874207
