index;time;month;year;day;Sédhiou;Thiès;Kédougou;Sédhiou.1;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès.1;Louga;Fatick;Kédougou.1;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1;Dakar+Thies
23;1079.0;12.0;1952.0;15.0;309.036590576;309.818084717;310.240264893;309.036590576;310.678131104;309.214813232;309.56048584;310.211639404;311.02432251;309.818084717;310.579406738;310.706481934;310.240264893;311.025421143;310.465606689;310.548461914;310.986938477;309.313781738;309.036590576;309.818084717;310.240264893;36.6538505554
24;1110.0;1.0;1953.0;15.0;309.485961914;307.842315674;310.519500732;309.485961914;310.515228271;309.787261963;306.064086914;307.89239502;309.750915527;307.842315674;308.931854248;309.907287598;310.519500732;310.68963623;309.691101074;309.606109619;310.621917725;309.460540771;309.485961914;307.842315674;310.519500732;34.5837478638
25;1141.0;2.0;1953.0;15.0;311.217010498;308.562988281;312.103393555;311.217010498;311.745361328;311.687316895;308.262908936;310.628295898;312.459289551;308.562988281;310.837585449;311.173614502;312.103393555;311.990509033;311.615112305;310.865478516;312.522186279;310.981994629;311.217010498;308.562988281;312.103393555;35.4137115479
26;1169.0;3.0;1953.0;15.0;314.791625977;314.839263916;315.886077881;314.791625977;317.387359619;315.6065979;310.066131592;316.880493164;318.31439209;314.839263916;316.962677002;316.916687012;315.886077881;317.825622559;316.808898926;317.022613525;317.262542725;314.232421875;314.791625977;314.839263916;315.886077881;41.2521247864
27;1200.0;4.0;1953.0;15.0;315.702484131;315.390960693;316.213409424;315.702484131;316.759124756;316.505340576;317.715179443;317.535705566;319.442352295;315.390960693;317.098052979;316.81552124;316.213409424;317.661132812;317.346435547;316.467498779;317.945892334;314.67678833;315.702484131;315.390960693;316.213409424;42.4225273132
28;1230.0;5.0;1953.0;15.0;313.802825928;314.33380127;314.581787109;313.802825928;315.928649902;314.918457031;310.588562012;319.027282715;319.314056396;314.33380127;317.456329346;316.067016602;314.581787109;316.921142578;316.661804199;316.422821045;316.770050049;310.776306152;313.802825928;314.33380127;314.581787109;40.8778686523
29;1261.0;6.0;1953.0;15.0;310.864898682;313.029846191;311.378295898;310.864898682;312.419769287;311.667877197;306.738098145;316.888061523;316.319580078;313.029846191;315.887176514;312.65737915;311.378295898;313.696075439;313.997894287;315.679504395;313.588745117;309.71875;310.864898682;313.029846191;311.378295898;39.2309608459
30;1291.0;7.0;1953.0;15.0;310.691589355;309.594848633;310.987182617;310.691589355;311.591888428;310.95123291;306.071868896;314.260070801;313.368225098;309.594848633;312.158111572;311.048706055;310.987182617;312.193023682;312.043060303;311.422546387;312.22354126;309.316162109;310.691589355;309.594848633;310.987182617;36.1467437744
31;1322.0;8.0;1953.0;15.0;309.734100342;309.472564697;310.606689453;309.734100342;311.302215576;310.319976807;304.139984131;314.502471924;313.010070801;309.472564697;312.043609619;311.205718994;310.606689453;310.906158447;311.733306885;311.122924805;311.864501953;309.90826416;309.734100342;309.472564697;310.606689453;35.8677902222
32;1353.0;9.0;1953.0;15.0;311.668273926;312.851837158;310.953277588;311.668273926;312.405792236;311.123596191;308.722259521;314.681549072;313.078216553;312.851837158;313.550506592;313.400299072;310.953277588;311.84487915;312.389892578;313.2684021;311.403594971;310.77432251;311.668273926;312.851837158;310.953277588;39.329208374
33;1383.0;10.0;1953.0;15.0;310.845245361;311.351928711;311.376556396;310.845245361;311.406158447;311.330108643;309.774353027;315.318908691;314.825836182;311.351928711;313.959503174;311.131469727;311.376556396;312.412628174;312.909393311;312.075592041;312.828155518;310.025695801;310.845245361;311.351928711;311.376556396;37.9859619141
34;1414.0;11.0;1953.0;15.0;310.289581299;312.230987549;310.955505371;310.289581299;311.022064209;310.563201904;313.213287354;312.567504883;312.583007812;312.230987549;312.543518066;311.69833374;310.955505371;311.286529541;311.738800049;312.463134766;311.585327148;310.036895752;310.289581299;312.230987549;310.955505371;39.1339530945
