index;time;month;year;day;Sédhiou;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès;Louga;Fatick;Kédougou;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1;Thiès.1;Kédougou.1;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1
90;33403;6;2041;15;116.037424924;49.8432737595;118.322786313;37.4916431756;35.2529872277;56.8620887335;37.0686250716;34.9389501561;60.8758236144;102.172436691;57.6458920396;78.6479511537;41.2285409126;118.749300418;180.279977864;116.03742981;37.0686264038;102.172439575;116.03742981;37.0686264038;102.172439575
91;33768;6;2042;15;328.862334916;428.285962542;245.880073302;799.71200055;407.070585227;311.801596488;605.290212944;515.909278234;444.563643366;208.518729438;532.454585826;352.004417436;501.643001032;227.979199837;254.938503765;328.862335205;605.290222168;208.518737793;328.862335205;605.290222168;208.518737793
92;34133;6;2043;15;151.735423342;66.0319441159;144.585359842;73.6809858317;37.298812626;60.3544632334;52.8297757716;41.8103506009;60.9243760035;98.4567766464;51.2190394279;78.2549978659;40.9404245967;93.1629969226;173.064274282;151.735427856;52.8297767639;98.45677948;151.735427856;52.8297767639;98.45677948
93;34499;6;2044;15;79.1760461582;73.8503284748;74.6468742891;53.7265076004;74.3851224212;78.5595797657;64.6882323381;48.3356962179;74.5024807069;96.1122010018;59.8744132111;76.3597747467;74.1558603407;89.3690555137;95.7924365572;79.1760482788;64.6882324219;96.112197876;79.1760482788;64.6882324219;96.112197876
94;34864;6;2045;15;169.988819479;128.564766481;145.627066931;69.9291055911;58.5112240909;85.6136461985;71.3398767132;66.6083975314;125.07029387;247.840085124;92.6538772043;111.275651886;58.5123109042;108.225468557;168.751840411;169.988815308;71.3398742676;247.840087891;169.988815308;71.3398742676;247.840087891
95;35229;6;2046;15;81.9221303993;100.294825938;108.049933884;77.1584754782;33.1807270317;55.0248205706;87.0106494554;57.7630468571;95.4309640872;111.215139962;126.76622675;80.4016133978;109.379595726;82.842272855;125.256977906;81.92212677;87.0106506348;111.215141296;81.92212677;87.0106506348;111.215141296
96;35594;6;2047;15;140.846629376;60.7960477781;97.4714358386;78.9121787487;76.026394132;89.5642843517;92.3690339026;104.445338994;74.2584094669;101.739230779;69.2545393989;97.2883632848;109.686420902;95.9617087702;210.326084704;140.846633911;92.3690338135;101.739234924;140.846633911;92.3690338135;101.739234924
97;35960;6;2048;15;71.4579185718;80.4509910634;75.7559654591;107.10246802;76.2397702719;196.399832079;105.526550687;58.8842001657;95.6498449312;154.185574004;77.8344549515;114.521264735;105.524796803;135.643035472;112.944973397;71.4579162598;105.526550293;154.185577393;71.4579162598;105.526550293;154.185577393
98;36325;6;2049;15;71.7651903228;46.8612215509;85.5860478229;34.9271962331;119.818503722;148.998959817;39.2263912648;101.308374982;46.0331070014;91.9750829571;74.5387807044;98.414024575;41.0492841972;105.272624523;83.7209320648;71.7651901245;39.2263908386;91.9750823975;71.7651901245;39.2263908386;91.9750823975
99;36690;6;2050;15;154.49849102;211.66423389;191.159327401;103.775739876;82.5465164036;115.552087078;121.215621674;122.056653947;171.122772948;172.406213233;136.946150224;132.611065102;136.759230004;127.802059358;91.1700875035;154.49848938;121.215621948;172.406219482;154.49848938;121.215621948;172.406219482
100;37055;6;2051;15;100.366440429;54.9117057895;74.8573458332;64.3094545948;175.509060653;142.732016813;65.9266033489;65.541682512;61.1421043122;59.3594447839;43.5940645832;87.7550535048;52.3407847004;56.261717549;130.901347181;100.366439819;65.9266052246;59.3594436646;100.366439819;65.9266052246;59.3594436646
101;37421;6;2052;15;123.57187249;132.085007252;152.008287532;205.195605834;110.459906344;217.921741161;148.170591117;160.551165721;154.753451967;127.016630093;209.489223369;165.523303478;150.438935336;180.41221213;195.369956594;123.571876526;148.170593262;127.01663208;123.571876526;148.170593262;127.01663208
102;37786;6;2053;15;238.688498623;73.2379926672;278.657238339;103.764987833;171.890543535;263.579864452;131.363761519;251.428154888;88.1623053319;253.601705819;120.012876045;205.387927502;163.754329626;181.404719954;229.119853278;238.688491821;131.363769531;253.601699829;238.688491821;131.363769531;253.601699829
103;38151;6;2054;15;246.323821238;201.111462501;210.669842264;114.545940043;31.8024807221;48.6568769418;104.599736873;37.7327798292;171.86813922;244.510177927;156.048635371;123.206874698;100.226416031;114.584134718;323.579937773;246.323822021;104.599739075;244.510177612;246.323822021;104.599739075;244.510177612
104;38516;6;2055;15;87.9469522617;94.1028688473;246.207814646;75.2484940007;94.2211807659;139.182471803;76.288885639;114.452390044;105.900963747;161.17171471;130.547152667;141.894926098;126.968776292;180.947811817;120.83170635;87.9469528198;76.2888870239;161.171707153;87.9469528198;76.2888870239;161.171707153
105;38882;6;2056;15;139.464277494;233.52257642;213.012346945;300.344252852;51.5401318888;74.1525993429;188.974259866;60.9126068131;247.906866952;182.872622443;161.321227484;133.861983008;124.521443179;161.301137677;121.526573479;139.464279175;188.974258423;182.872619629;139.464279175;188.974258423;182.872619629
106;39247;6;2057;15;222.433022765;91.6337540024;140.029716289;292.531188356;282.741502551;144.786169866;324.272456871;246.015816796;144.179518709;160.637939574;93.2914048811;171.409783695;217.245516802;77.7840143463;315.735838181;222.433013916;324.272460938;160.637939453;222.433013916;324.272460938;160.637939453
107;39612;6;2058;15;73.4337901456;93.8151097902;101.481152886;130.024944532;19.9433773015;80.8364437792;125.20162351;82.9575220514;104.993099332;204.465024442;140.836001075;109.124735299;148.264042471;145.165910324;91.9359647947;73.4337921143;125.201622009;204.465026855;73.4337921143;125.201622009;204.465026855
108;39977;6;2059;15;207.576955942;193.021708723;233.786408482;109.632866917;126.468398099;75.1291463183;87.3243015793;88.8627560822;132.848700311;176.143106078;217.348940787;148.034456314;88.4250420172;174.610568896;210.255070909;207.576950073;87.3243026733;176.143112183;207.576950073;87.3243026733;176.143112183
109;40343;6;2060;15;89.8356848148;75.5425364657;106.801137614;110.295073326;133.22107981;178.653051657;83.8371419455;147.097723307;73.4596933749;232.829088212;121.003953366;145.753185984;91.4588089401;168.308242829;96.4740292681;89.83568573;83.8371429443;232.829086304;89.83568573;83.8371429443;232.829086304
110;40708;6;2061;15;100.784919507;68.5462790632;163.373256445;42.9590473103;52.1123354621;93.2551198123;45.7180389805;63.4035384325;65.6935412725;239.256152981;89.353145103;116.858130769;51.3069232657;173.273740088;131.587757437;100.784919739;45.7180404663;239.256164551;100.784919739;45.7180404663;239.256164551
111;41073;6;2062;15;88.1826371386;53.325914667;103.898370627;52.1031393048;130.097933233;114.646612382;46.1756346746;65.8636167567;47.5104326033;89.8824278501;83.2645317768;104.672592847;47.2171169804;157.032671997;87.3089546524;88.1826324463;46.1756324768;89.8824310303;88.1826324463;46.1756324768;89.8824310303
112;41438;6;2063;15;106.258096986;35.6025552269;106.606528696;20.7150737136;16.4841993479;43.5023941801;18.9678171814;17.51636053;33.664245992;183.288859034;24.1917928404;68.1387528306;16.0809129694;106.006542714;96.8965946262;106.258094788;18.9678173065;183.288864136;106.258094788;18.9678173065;183.288864136
113;41804;6;2064;15;148.46640261;84.2449242097;114.319579921;98.8377660509;50.6599530422;140.980501617;99.7509778906;88.7255704129;73.2382082234;169.543482147;93.6518363443;122.712896195;93.2433801874;167.148126677;156.376928092;148.466400146;99.7509765625;169.543487549;148.466400146;99.7509765625;169.543487549
114;42169;6;2065;15;105.720120654;52.388462066;135.964312521;34.4795519379;62.1560585631;53.3439357308;37.2785989924;31.2340667533;66.4689636214;163.491211775;109.274390282;81.0612999663;38.6585016751;89.722873688;101.8007384;105.720123291;37.2785987854;163.491210938;105.720123291;37.2785987854;163.491210938
115;42534;6;2066;15;273.863044887;143.844974372;287.89741962;76.4025350644;62.4480591632;68.4297862017;55.4405967004;43.6983072124;99.6111976425;252.195827415;125.584323614;137.699482309;58.0395992996;169.896844663;232.661189815;273.863037109;55.4405975342;252.195831299;273.863037109;55.4405975342;252.195831299
116;42899;6;2067;15;80.1761667794;53.2963149014;107.233626591;57.0206714986;67.8644162049;67.3548652602;58.3135307039;44.7914808788;61.3528634372;112.074558671;54.532127406;74.9667901834;49.5564156907;83.7318855118;114.821450286;80.1761703491;58.3135299683;112.074554443;80.1761703491;58.3135299683;112.074554443
117;43265;6;2068;15;144.133954441;56.2059111645;109.697816452;34.140928933;101.190808385;112.756560254;46.2343087539;80.0696578161;63.5270492714;142.597562339;57.8086935374;101.5821323;45.0892972302;109.608701644;171.003814724;144.133956909;46.2343101501;142.597564697;144.133956909;46.2343101501;142.597564697
118;43630;6;2069;15;184.579600229;183.026540754;237.702463405;132.380420382;77.1577065867;114.387511528;122.385658729;96.9831341794;154.47845424;207.5494203;218.520508438;172.309136179;170.351792372;254.774536907;195.194733573;184.579605103;122.385658264;207.549423218;184.579605103;122.385658264;207.549423218
119;43995;6;2070;15;69.8028327756;58.9615053819;97.5301419102;88.6534845102;85.0630767198;177.33860029;69.9320109324;104.940254034;53.4346803699;72.257295649;146.106429425;110.140067562;60.6577119911;129.285525108;82.5319560985;69.8028335571;69.9320144653;72.2572937012;69.8028335571;69.9320144653;72.2572937012
120;44360;6;2071;15;104.423529565;149.698875062;138.743013292;40.3150314802;111.300904364;116.343638652;65.6100559403;87.4191782916;146.278483846;219.167126715;131.6824493;137.612997534;57.7413909751;185.726056158;142.352609575;104.423530579;65.6100540161;219.167129517;104.423530579;65.6100540161;219.167129517
121;44726;6;2072;15;119.461216264;181.08744425;107.194651986;56.0638087661;50.6253825764;57.6248419875;85.9748379977;87.66819044;135.175632301;67.0585711972;155.81414283;87.623663444;115.011190339;79.3707695927;100.018436687;119.461212158;85.9748382568;67.0585708618;119.461212158;85.9748382568;67.0585708618
122;45091;6;2073;15;173.08639803;91.093405044;168.056646516;116.354957002;64.0217138037;132.23940979;93.1005537536;85.3268043673;81.0775764519;171.747100506;180.901080543;127.118476421;101.028180167;151.154504474;91.6405905531;173.086395264;93.1005554199;171.74710083;173.086395264;93.1005554199;171.74710083
123;45456;6;2074;15;90.2660382027;93.0971953214;82.4232397759;57.9866177133;40.3794406266;51.2578938573;123.482827871;98.2862397952;109.323617137;70.3302847067;111.311873008;86.2054863323;184.264831154;97.9904579081;115.146691733;90.2660369873;123.482826233;70.3302841187;90.2660369873;123.482826233;70.3302841187
124;45821;6;2075;15;214.532701603;198.550170658;298.019947121;195.605743627;50.715766162;99.2204557252;183.267617631;84.1244502163;193.820133959;232.463171499;172.347386291;156.201207584;193.808688471;167.135985886;195.893722522;214.532699585;183.267623901;232.463180542;214.532699585;183.267623901;232.463180542
125;46187;6;2076;15;127.690980609;120.894819445;154.96943683;131.530477287;48.884905722;105.838213441;131.109995372;50.4700241594;120.690179456;169.217530608;91.738497293;101.591078217;111.314739871;92.5046672353;121.468578765;127.690979004;131.11000061;169.217529297;127.690979004;131.11000061;169.217529297
126;46552;6;2077;15;134.182885046;72.3349334153;106.780232032;65.2996986976;49.4453373163;50.3607856868;55.9903932226;38.9048397926;66.8215782633;100.473604948;64.5075163203;76.400628352;49.9627991661;89.8249356878;206.011131268;134.182891846;55.9903945923;100.473602295;134.182891846;55.9903945923;100.473602295
127;46917;6;2078;15;133.467958891;117.892713641;126.319925157;78.4403596885;101.302441221;166.172515739;80.7742034015;107.400439134;78.3626178309;98.2275777021;162.524096225;116.323605945;86.7727884397;99.6708006961;116.42678269;133.467956543;80.7742004395;98.2275772095;133.467956543;80.7742004395;98.2275772095
128;47282;6;2079;15;175.977585039;56.9895267184;242.90675286;24.6049010832;36.3311193058;74.7873790706;32.0850708375;34.3957017249;50.1761557536;126.25660914;48.5908838382;88.3211693914;29.1132414156;99.1160453525;153.036886062;175.977584839;32.0850715637;126.256607056;175.977584839;32.0850715637;126.256607056
129;47648;6;2080;15;68.6604961051;82.4088872357;68.9344694023;127.810038496;109.924755662;173.485012528;153.07424183;163.928836903;124.144419187;112.732752653;95.620985234;121.072119143;200.239705859;100.716649649;84.1300367717;68.6604919434;153.074249268;112.732749939;68.6604919434;153.074249268;112.732749939
130;48013;6;2081;15;82.2315644101;81.3300434747;99.6226724599;186.731746403;54.0668483032;72.8406241704;89.526868247;40.86753628;87.7159993155;213.280778046;59.9310964046;86.0166220064;58.9050700577;87.4578808195;95.3831110964;82.2315597534;89.5268630981;213.280776978;82.2315597534;89.5268630981;213.280776978
131;48378;6;2082;15;144.249061087;87.4555058043;144.746807844;41.2945130681;100.7410189;102.684219993;41.6714570124;52.8239685574;65.8933118248;180.156817839;111.462460368;116.78793592;41.7782112666;155.016771797;180.131783698;144.249069214;41.6714553833;180.156814575;144.249069214;41.6714553833;180.156814575
132;48743;6;2083;15;180.764273755;70.5328405796;173.331857154;56.3777154157;40.0015617995;158.035126141;46.2600045656;50.0801628103;76.836379283;321.41572761;77.3443094097;148.364178615;52.5827905085;219.474957051;260.722771331;180.764282227;46.2600059509;321.415740967;180.764282227;46.2600059509;321.415740967
133;49109;6;2084;15;108.648267842;73.8305146232;76.4003519904;70.6036415725;82.937859444;103.488750542;71.0347651282;64.0148287049;70.0574626131;95.9257133745;57.0147332612;79.3556016688;64.3275351629;61.9812007193;135.044868815;108.648269653;71.0347671509;95.9257125854;108.648269653;71.0347671509;95.9257125854
134;49474;6;2085;15;55.5874867711;39.5929193937;97.3874255374;78.0316797881;19.6803528054;79.3396292926;83.4443255416;54.4070099971;48.4639084757;96.6210682582;59.6127955295;78.5388449585;79.1603861033;124.60106853;78.2468503794;55.5874862671;83.4443283081;96.6210708618;55.5874862671;83.4443283081;96.6210708618
135;49839;6;2086;15;100.892206402;78.2858528744;129.758239493;51.8892801712;53.6554520599;106.971601528;47.5259125098;45.0450318374;67.2062131165;148.107517968;74.2281940095;89.395074315;49.6457551023;99.6601175836;107.292479997;100.892204285;47.5259132385;148.107513428;100.892204285;47.5259132385;148.107513428
136;50204;6;2087;15;167.052859462;164.01778017;217.717932966;192.99289753;49.3006411671;122.039314673;171.558499782;131.592966842;148.111241176;265.221350174;213.502447046;155.719263692;182.728734869;152.423963955;172.00794462;167.052856445;171.558502197;265.221343994;167.052856445;171.558502197;265.221343994
137;50570;6;2088;15;263.628823786;73.9021520638;185.570621675;84.5055045897;60.2733901483;81.1788582849;95.0301691636;127.968429979;76.8363622713;165.913485138;126.251078033;124.314797863;86.6110322537;120.127050464;266.356843495;263.628814697;95.030166626;165.913482666;263.628814697;95.030166626;165.913482666
138;50935;6;2089;15;78.5002851925;69.6808641796;111.221628398;43.5094157196;28.0496076338;39.36582819;44.7458306792;35.952114707;64.3389785814;166.212962301;83.840067807;79.0678154852;56.8430291195;114.384305991;115.474841735;78.5002822876;44.7458305359;166.212966919;78.5002822876;44.7458305359;166.212966919
139;51300;6;2090;15;61.3437064404;38.0004696732;62.2656444082;55.4537383085;93.3132171972;153.94186769;56.5153070677;75.4779859679;41.8851669541;71.6794135428;50.3314315483;90.2131379676;53.9551623711;106.785224493;118.567845225;61.3437080383;56.5153083801;71.6794128418;61.3437080383;56.5153083801;71.6794128418
140;51665;6;2091;15;167.129232223;75.1641870771;211.710994949;68.8513341055;30.488509824;97.2451800437;80.2128232112;68.9746566915;75.4375618715;263.044138658;89.8702454549;118.451614328;99.2104786026;128.543624558;160.983715937;167.129226685;80.2128219604;263.044128418;167.129226685;80.2128219604;263.044128418
141;52031;6;2092;15;136.813242945;173.997829208;219.247266403;147.726226775;68.1583488963;174.057281248;111.023791507;58.7764012734;155.656764442;212.908509945;165.350275902;147.150435182;105.383616636;174.706640513;115.952846457;136.813232422;111.023788452;212.908508301;136.813232422;111.023788452;212.908508301
142;52396;6;2093;15;157.372281942;180.315858126;233.795136727;112.853588002;43.0602326328;74.1749351058;97.9498562401;60.5704142468;181.98633048;226.888253673;148.385432199;138.503426628;89.1920463407;192.740340193;176.023702954;157.372283936;97.9498596191;226.888259888;157.372283936;97.9498596191;226.888259888
143;52761;6;2094;15;176.255876469;156.858544439;158.637662226;88.8868561009;49.0134323622;109.521776725;115.670001231;72.0409772989;128.486928279;153.961302659;118.012614924;114.639465524;128.534124337;119.730406368;137.511844291;176.255874634;115.670005798;153.961303711;176.255874634;115.670005798;153.961303711
144;53126;6;2095;15;160.011724873;101.79531068;152.554199856;92.398811186;68.7305739588;88.1652969607;82.7498790347;79.0467514896;95.0064606181;146.115938274;103.289278463;111.845335013;76.9434283462;140.130546555;153.973119877;160.011734009;82.7498779297;146.115936279;160.011734009;82.7498779297;146.115936279
145;53492;6;2096;15;136.499671217;47.5697669563;69.6082454128;43.128021744;38.9828802034;42.5504186193;38.8383821175;34.9212726305;47.2184578319;62.8881890663;45.7320215197;53.6186243401;38.9312499509;43.1276622574;180.245137455;136.499664307;38.8383827209;62.8881912231;136.499664307;38.8383827209;62.8881912231
146;53857;6;2097;15;70.5802775107;61.5044779369;68.4603315052;21.8942074627;40.1906164302;49.1883977293;30.5202233377;49.7029157564;58.0531400116;82.0767762595;53.5790342911;65.9623958126;60.1198115537;96.4979320181;106.512588771;70.5802764893;30.5202236176;82.0767745972;70.5802764893;30.5202236176;82.0767745972
147;54222;6;2098;15;88.8685255295;48.5003211759;123.145688663;46.0973572824;40.1776432394;169.876436024;63.3060679877;76.9851836404;54.3864354087;141.648533892;72.9728095541;106.026493987;78.8102596833;120.749047457;164.424884703;88.8685302734;63.3060684204;141.648529053;88.8685302734;63.3060684204;141.648529053
148;54587;6;2099;15;69.8486319085;47.5955172884;82.0173696507;27.4743807789;45.0454177264;43.5427920663;31.2802413063;31.8843336269;51.8060614616;52.2004821526;39.3821330188;53.6177397204;44.4415809698;68.3431642085;92.2941868967;69.8486328125;31.2802410126;52.2004814148;69.8486328125;31.2802410126;52.2004814148
149;54952;6;2100;15;145.326073243;64.115021541;150.54371591;51.2262374091;49.1677889183;61.1677603673;59.6474838877;44.5991661887;71.9320830665;133.641559462;59.0830637952;80.4561742663;64.7607221137;74.2886140349;162.591211824;145.326080322;59.6474838257;133.641555786;145.326080322;59.6474838257;133.641555786
