index;time;month;year;day;Sédhiou;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès;Louga;Fatick;Kédougou;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1;Thiès.1;Kédougou.1;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1
37;14045;6;1988;15;79.9291203002;75.4890554366;102.532976767;135.86506383;111.234122526;119.185265828;115.06741347;125.336451496;85.8815028874;124.371906108;89.48621129;114.234564733;91.7587773117;122.430381601;164.688362681;79.9291229248;115.06741333;124.371910095;79.9291229248;115.06741333;124.371910095
38;14410;6;1989;15;113.857113773;95.4071361793;101.275242995;212.186620226;93.6508203985;104.183504494;130.237363238;92.9409314768;126.182453009;109.179485858;78.3125769051;103.108143307;105.987527228;86.6359256766;230.867622439;113.857116699;130.237365723;109.179481506;113.857116699;130.237365723;109.179481506
39;14775;6;1990;15;91.6844512904;70.769030185;81.445701764;125.246358184;109.935338303;78.1059454452;92.9255009739;83.9925360107;73.9535016853;105.144438926;64.3076661793;85.158290623;66.8477127807;74.9250567925;117.853720573;91.6844558716;92.9254989624;105.144439697;91.6844558716;92.9254989624;105.144439697
40;15140;6;1991;15;222.302275594;122.662260235;177.663504706;149.274837008;39.3837754079;74.2138141876;110.416369841;68.5508769092;125.887037353;105.633726357;107.303199556;101.185627265;92.7282471321;86.0717774657;247.98819313;222.302276611;110.416374207;105.633728027;222.302276611;110.416374207;105.633728027
41;15506;6;1992;15;98.6615296544;77.9373370505;135.794614414;138.064083938;50.6359611679;73.6681044899;101.739814384;79.8802474576;86.6846107641;178.94486508;79.6299855907;95.7495404089;84.076722715;91.1395322737;163.431852113;98.661529541;101.739814758;178.944869995;98.661529541;101.739814758;178.944869995
42;15871;6;1993;15;83.4760986671;78.980219271;95.448986971;65.0496171479;37.6322438475;91.4305719939;68.7978217735;58.6589954271;86.9850235999;129.560421015;80.5630676625;89.5575065728;64.9513731069;117.883360342;136.636263461;83.4760971069;68.7978210449;129.560424805;83.4760971069;68.7978210449;129.560424805
43;16236;6;1994;15;109.282854145;65.4946817976;91.3065769706;64.8540891828;55.1654394366;71.8701146627;79.8148980885;58.6882270665;78.4997023597;101.197246312;70.3287900914;77.5306985109;77.56862372;78.4512803733;131.618511339;109.282852173;79.8148956299;101.197242737;109.282852173;79.8148956299;101.197242737
44;16601;6;1995;15;116.683456908;92.9790513723;102.59353663;191.126019453;65.1784912094;93.1114743298;138.219283725;79.9528877547;139.040876798;119.655053135;79.2099197109;102.724192595;92.9123217346;107.844077543;229.494682851;116.683456421;138.219284058;119.655052185;116.683456421;138.219284058;119.655052185
45;16967;6;1996;15;66.0811566528;63.0016133124;84.4086997846;48.7828850926;32.5979777001;66.3067858982;61.4429172521;56.7723752126;60.0427366424;103.272069756;84.7168147818;70.5510911668;69.9760339808;83.4094071569;68.2617889447;66.081161499;61.4429168701;103.272071838;66.081161499;61.4429168701;103.272071838
46;17332;6;1997;15;95.7985897695;79.5052229286;75.864640374;53.792427058;82.2467291832;87.2342903419;60.9235022367;86.9804596495;96.2709471704;89.8994807822;80.3234297656;82.5667569812;72.190663687;75.8310262387;101.65124414;95.7985916138;60.923500061;89.8994827271;95.7985916138;60.923500061;89.8994827271
47;17697;6;1998;15;92.1524925171;70.6210314794;76.4296991473;697.958664746;42.6878549472;58.2731537056;220.093500976;47.9880661589;115.585256533;96.3775884854;58.5258730325;77.3594521999;67.0462818421;74.7004348156;125.981959788;92.1524887085;220.093505859;96.3775863647;92.1524887085;220.093505859;96.3775863647
48;18062;6;1999;15;117.145458215;95.0537599005;105.957928778;113.607384387;84.9296774541;89.0172530189;132.84222107;88.8240262985;154.655635743;128.667803807;90.9622419051;106.90645136;106.61796934;111.010482678;195.365892317;117.145454407;132.842224121;128.667800903;117.145454407;132.842224121;128.667800903
49;18428;6;2000;15;88.7057697565;80.4512455724;101.586993291;220.980377084;96.6176244162;98.4282006399;132.852954998;91.5108012789;108.622923428;109.872493569;81.6917782922;99.8476169241;97.6918273235;98.9184891794;130.427481355;88.7057647705;132.85295105;109.872497559;88.7057647705;132.85295105;109.872497559
50;18793;6;2001;15;82.569674343;69.0287629986;97.9100482813;105.448624718;40.1758987022;62.0712248403;64.7502757623;52.0356573607;70.0085813173;108.636283625;69.3319547922;73.8803667242;63.5091145125;88.2676849389;94.586165502;82.5696716309;64.7502746582;108.636283875;82.5696716309;64.7502746582;108.636283875
51;19158;6;2002;15;99.5973422984;77.3912438327;116.922229328;141.504248442;87.4742336296;98.5624120527;127.515477863;93.2684957824;95.387720582;114.720860669;97.3185051661;101.901203065;101.577710892;103.898191227;123.677990931;99.5973434448;127.515480042;114.720863342;99.5973434448;127.515480042;114.720863342
52;19523;6;2003;15;101.822007454;115.261838031;86.2131089458;57.5152889018;59.3503788268;83.9074997197;58.1727078117;82.9244638289;120.521904664;106.074593596;83.2170874036;90.3543641204;88.2786540414;103.194297256;114.766233574;101.822006226;58.172706604;106.07459259;101.822006226;58.172706604;106.07459259
53;19889;6;2004;15;79.0704544503;65.4586164903;86.5149437103;175.40867685;68.5167877964;71.1903007478;158.980534326;76.6035221879;76.7669737838;96.2117906764;75.0802246226;82.2323740512;80.9276289025;82.8116116116;90.8383868574;79.0704498291;158.980529785;96.2117919922;79.0704498291;158.980529785;96.2117919922
54;20254;6;2005;15;104.387329856;117.047619991;129.576634244;223.630179481;39.7355270906;64.6295259639;131.534850889;55.5690096826;128.220548048;142.828116475;123.23362445;97.4931371764;107.281375359;112.041253272;131.270138959;104.387336731;131.534851074;142.828125;104.387336731;131.534851074;142.828125
55;20619;6;2006;15;77.6377563358;54.7522880801;76.8409493247;99.3904094857;40.2106372624;61.4458195487;52.00748537;39.2064875503;67.6919769734;85.4215100271;51.3637864555;62.9818404947;44.8382517144;70.7931615509;117.058014835;77.6377563477;52.007484436;85.4215087891;77.6377563477;52.007484436;85.4215087891
56;20984;6;2007;15;90.8652777535;88.0874352184;85.2700485538;205.894541954;89.128108627;144.876942045;142.63485455;112.451684515;111.7943165;118.624004908;96.1289915719;110.760452612;117.780402829;108.456594001;97.5286181865;90.8652801514;142.634857178;118.624000549;90.8652801514;142.634857178;118.624000549
57;21350;6;2008;15;86.4024218084;81.4237901776;100.194524066;26.863264252;44.7501570585;73.5138013909;54.724200651;66.4428813495;83.9882441294;113.367774044;74.4958794261;79.7640210744;66.504198403;90.5850455647;103.359524289;86.4024200439;54.7242012024;113.367774963;86.4024200439;54.7242012024;113.367774963
58;21715;6;2009;15;143.661727694;72.2815711619;85.2079959993;125.579417377;52.7914762541;69.8448412708;67.9910004107;55.3919797307;85.1773464002;91.7661739673;78.7678078732;77.9399641015;64.6331535154;73.2287077697;189.58405828;143.661727905;67.9909973145;91.7661743164;143.661727905;67.9909973145;91.7661743164
59;22080;6;2010;15;116.279131546;81.7853371372;126.357517796;74.9158222407;55.9375372946;70.2639791957;70.6782297242;73.3213303927;85.3347216063;185.02356048;83.8720528454;93.8967577447;71.9667582758;96.2769682105;126.091114845;116.279136658;70.6782302856;185.02355957;116.279136658;70.6782302856;185.02355957
60;22445;6;2011;15;108.559432758;63.3627218724;92.7630293251;86.6178917133;42.5744785041;53.6790159718;52.3144519236;37.3055911842;69.14452884;90.8982650067;53.3039078078;65.4947838914;39.6911915366;72.1420811392;126.129267173;108.559432983;52.3144493103;90.8982620239;108.559432983;52.3144493103;90.8982620239
61;22811;6;2012;15;83.5046202317;59.5771624075;90.462078119;56.9758419825;55.8560593414;93.2576180156;110.467516666;71.63961333;68.1290126485;93.7338367955;60.9037506819;86.2876728069;71.486645517;94.2757632969;207.429347701;83.5046234131;110.467514038;93.7338409424;83.5046234131;110.467514038;93.7338409424
62;23176;6;2013;15;77.1016152372;75.8700132544;92.3883274398;1.9218483088;30.4479700339;80.9273674675;31.263059843;41.8697852493;75.5019676326;131.372725243;78.0338749623;80.9138786945;41.3350979448;121.525976714;76.483341665;77.1016159058;31.2630615234;131.37272644;77.1016159058;31.2630615234;131.37272644
63;23541;6;2014;15;200.171348311;149.016750633;142.371779787;144.269631837;66.7944003984;100.899008094;100.060682071;82.9038943372;123.069592931;146.17234375;160.924276297;122.302637945;105.182755837;131.801948642;224.37840333;200.171356201;100.060684204;146.172348022;200.171356201;100.060684204;146.172348022
64;23906;6;2015;15;173.31393501;56.5305431159;88.8785592134;86.1775346307;38.7377716407;71.1422685549;73.163558272;58.3956259213;87.8928878957;122.676261363;65.4205094683;94.8816765307;57.052184154;93.9753536535;503.829121833;173.313934326;73.16355896;122.676261902;173.313934326;73.16355896;122.676261902
65;24272;6;2016;15;84.9764696764;68.8585715028;83.7898541051;70.2609251087;36.3760566298;54.2781482278;59.2786319025;50.6631462895;72.6871480483;115.257705535;64.9536740758;68.6239145453;66.476292253;76.2617240694;91.1360547229;84.9764709473;59.278629303;115.257705688;84.9764709473;59.278629303;115.257705688
66;24637;6;2017;15;89.8565676121;62.7491465023;74.2859798683;64.3056394067;45.5022168055;72.2489758759;54.3041883807;54.8410178237;62.9302316953;91.7571241734;60.9509547164;68.6438663722;53.0237148528;73.4891098049;99.8298905056;89.8565673828;54.3041877747;91.7571258545;89.8565673828;54.3041877747;91.7571258545
67;25002;6;2018;15;97.4202410621;63.8501956035;113.371787599;32.2033981541;54.1037995881;68.473006394;61.3108190008;62.6439466312;68.0616274184;111.719512488;62.8886972457;79.5309860746;63.035439559;91.1312215437;106.164013252;97.4202423096;61.3108177185;111.719512939;97.4202423096;61.3108177185;111.719512939
68;25367;6;2019;15;140.360759832;106.391081591;107.394439262;402.626643194;53.053113515;74.1954502195;301.141647695;60.8368783078;253.1628328;116.897972093;79.1228972772;113.017485039;149.810821837;97.599894861;409.428196168;140.36076355;301.141662598;116.897972107;140.36076355;301.141662598;116.897972107
69;25733;6;2020;15;146.518824576;126.197257742;102.061953458;178.775205475;141.192903715;146.848162197;237.769926213;168.261928001;204.96139026;126.177017981;100.484250479;144.901724977;153.891298641;124.557883439;258.035518747;146.518829346;237.769927979;126.177017212;146.518829346;237.769927979;126.177017212
70;26098;6;2021;15;91.5149120083;66.0837341521;99.5230889038;57.6594134927;59.2602665564;81.8585012001;88.001119461;79.8454867954;73.2168610749;101.001584806;58.7693128117;81.740932745;70.4782995611;84.8594544217;105.065106934;91.5149154663;88.001121521;101.001586914;91.5149154663;88.001121521;101.001586914
