index;time;month;year;day;Sédhiou;Thiès;Kédougou;Sédhiou.1;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès.1;Louga;Fatick;Kédougou.1;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1;Diourbel+Kaolack+Louga+Matam+Saint-Louis+Ziguinchor;Diourbel+Kaffrine+Kaolack+Louga+Matam+Saint-Louis+Tambacounda+Ziguinchor;Louga+Matam;Kaffrine+Kolda+Sedhiou;Kolda+Sedhiou;Sedhiou+Ziguinchor+Ziguinchor+Ziguinchor;Kolda+Sedhiou+Ziguinchor+Ziguinchor+Ziguinchor;Louga+Matam+Saint-Louis;Dakar+Kaolack+Louga;Fatick+Kaffrine+Kaolack+Tambacounda;Diourbel+Kaffrine+Louga;Kolda+Sedhiou+Ziguinchor;Kedougou+Louga;Matam+Saint-Louis;Dakar+Fatick+Thies;Kedougou;Matam+Thies;Kaffrine+Matam+Thies
977;30116.0;6.0;2032.0;15.0;304.031738281;301.957458496;305.386444092;304.031738281;304.044281006;305.3203125;300.818908691;305.636505127;307.940307617;301.957458496;304.530303955;303.326507568;305.386444092;305.552520752;305.656982422;303.677001953;307.347686768;302.36895752;304.031738281;301.957458496;305.386444092;32.4313087463;32.951751709;33.1903114319;31.9606208801;31.725189209;30.0459690094;31.0777492523;32.9979705811;31.2192134857;33.204826355;31.5642051697;31.0777492523;31.7269744873;33.83020401;29.4295501709;32.2326431274;33.6367759705;33.3359680176
978;30146.0;7.0;2032.0;15.0;302.184204102;302.319824219;301.931365967;302.184204102;303.153015137;302.011322021;301.722442627;304.572509766;305.130523682;302.319824219;303.828643799;302.934265137;301.931365967;303.589569092;303.370666504;303.220245361;303.062957764;302.010681152;302.184204102;302.319824219;301.931365967;31.0261859894;30.650056839;31.3699741364;29.4439315796;28.9211807251;28.9479789734;28.9054679871;31.3858852386;30.5147743225;29.9960079193;30.540807724;28.9054679871;29.906829834;31.7502613068;29.4447383881;28.7792663574;31.4394779205;31.1943664551
979;30177.0;8.0;2032.0;15.0;301.619445801;302.190460205;301.345184326;301.619445801;302.369140625;301.623596191;301.94619751;304.636230469;304.306976318;302.190460205;303.608093262;302.372528076;301.345184326;302.745727539;302.905303955;302.764465332;302.555450439;301.610961914;301.619445801;302.190460205;301.345184326;30.6211204529;30.1808166504;30.8293972015;28.8588447571;28.4722900391;28.4663295746;28.469619751;31.0119419098;30.2035732269;29.403503418;30.1210517883;28.469619751;29.5375614166;31.2973613739;29.1220474243;28.1929683685;30.7499599457;30.4670238495
980;30208.0;9.0;2032.0;15.0;301.2996521;302.407196045;301.226745605;301.2996521;302.095275879;301.306671143;302.220184326;304.694458008;303.508392334;302.407196045;303.401031494;302.196258545;301.226745605;302.263702393;302.57598877;302.566711426;302.082824707;301.317016602;301.2996521;302.407196045;301.226745605;30.2802829742;29.7902584076;30.3093204498;28.4841327667;28.1544799805;28.15924263;28.1579170227;30.6520709991;29.9951152802;28.9763393402;29.839641571;28.1579170227;29.3667640686;30.8584022522;29.149679184;28.0741786957;30.1479301453;29.8941440582
981;30238.0;10.0;2032.0;15.0;301.955780029;302.208526611;302.698242188;301.955780029;303.016235352;302.473754883;301.740142822;304.878814697;305.382507324;302.208526611;303.922454834;302.830780029;302.698242188;303.631591797;303.748535156;303.112518311;304.129608154;301.713806152;301.955780029;302.208526611;302.698242188;31.1595344543;31.0528850555;31.5472126007;29.6055488586;29.1452026367;28.685251236;28.9954872131;31.5989589691;30.5662746429;30.6684627533;30.5969715118;28.9954872131;30.2735328674;32.0247573853;29.3439617157;29.545135498;31.6209888458;31.3419017792
982;30269.0;11.0;2032.0;15.0;301.020446777;301.096435547;301.379730225;301.020446777;301.650238037;301.153747559;300.522979736;302.268341064;303.052978516;301.096435547;302.246551514;301.524200439;301.379730225;302.051300049;302.054046631;301.809051514;302.438598633;300.980133057;301.020446777;301.096435547;301.379730225;29.187707901;29.1946487427;29.5238246918;28.2823104858;27.9576663971;27.8502407074;27.9248142242;29.4121189117;28.9542236328;29.06275177;28.9902935028;27.9248142242;28.7432365417;29.5751037598;28.1324367523;28.2280483246;29.5253181458;29.3720874786
983;30299.0;12.0;2032.0;15.0;299.736236572;298.377441406;300.627929688;299.736236572;300.303253174;299.826385498;297.711273193;298.59161377;299.999542236;298.377441406;299.12902832;299.83782959;300.627929688;300.237243652;299.837615967;299.34072876;300.589355469;299.929351807;299.736236572;298.377441406;300.627929688;26.2752857208;26.682926178;26.4395198822;26.7979679108;26.6457710266;26.6833610535;26.6803379059;26.1635627747;26.155462265;27.2767486572;26.3075294495;26.6803379059;26.5859241486;26.2595691681;25.9045124054;27.4759216309;26.5355873108;26.6706390381
984;30330.0;1.0;2033.0;15.0;299.12008667;297.956359863;301.322387695;299.12008667;299.803436279;299.692138672;296.884338379;298.122741699;299.652069092;297.956359863;298.720977783;299.334411621;301.322387695;299.934906006;299.615753174;299.004730225;300.612487793;299.070159912;299.12008667;297.956359863;301.322387695;25.8339538574;26.3900146484;26.063785553;26.4970817566;26.3452510834;25.9462299347;26.236207962;25.7621479034;25.7234096527;27.1474704742;25.9377841949;26.236207962;26.6264610291;25.8611831665;25.4274253845;28.1711597443;26.1734294891;26.3233451843
985;30361.0;2.0;2033.0;15.0;300.649841309;296.80255127;303.065368652;300.649841309;300.156555176;301.627868652;295.358306885;298.581634521;300.984191895;296.80255127;298.832397461;299.265716553;303.065368652;300.767730713;300.598022461;298.739593506;302.279907227;299.706390381;300.649841309;296.80255127;303.065368652;26.4382019043;27.3270988464;26.8226966858;27.9617500305;28.1401348114;27.0241699219;27.7307949066;26.4388828278;25.8440246582;28.3852443695;26.20470047;27.7307949066;27.4000072479;26.8289985657;24.7865047455;29.9131298065;27.0259685516;27.1718406677
986;30389.0;3.0;2033.0;15.0;302.8387146;298.564605713;305.206237793;302.8387146;302.600799561;304.238525391;296.678527832;302.446411133;304.995361328;298.564605713;301.987915039;301.445861816;305.206237793;303.687774658;303.51953125;301.165924072;305.17175293;300.808044434;302.8387146;298.564605713;305.206237793;29.7670993805;30.494512558;30.4329528809;30.5838298798;30.6051197052;28.6665687561;29.8432922363;30.1201705933;28.8365211487;31.1716861725;29.2110061646;29.8432922363;30.1437892914;30.7805500031;26.7368659973;32.0539512634;30.6039524078;30.5889186859
987;30420.0;4.0;2033.0;15.0;303.495452881;299.32913208;308.037963867;303.495452881;303.204193115;306.078277588;297.595611572;303.855987549;306.950317383;299.32913208;303.096435547;302.138031006;308.037963867;304.967590332;305.1875;301.97277832;307.600799561;301.285247803;303.495452881;299.32913208;308.037963867;31.1074695587;32.1528396606;31.9911727905;31.9640693665;32.0366210938;29.2348957062;31.0297298431;31.6380195618;29.8532352448;33.0763473511;30.3330230713;31.0297298431;31.9525108337;32.508556366;27.4765644073;34.8848648071;32.3297805786;32.206199646
988;30450.0;5.0;2033.0;15.0;303.560119629;299.585723877;306.542602539;303.560119629;303.553985596;305.056854248;297.616821289;305.475708008;308.478271484;299.585723877;303.76663208;302.615509033;306.542602539;305.171691895;305.459197998;302.447723389;307.275360107;301.645507812;303.560119629;299.585723877;306.542602539;32.2005691528;32.7560195923;33.1175460815;31.6096591949;31.3898277283;29.447303772;30.6420841217;32.9019966125;30.4531211853;32.9790725708;30.8514595032;30.6420841217;31.7432994843;34.0778503418;27.8299636841;33.389213562;33.613697052;33.2252731323
989;30481.0;6.0;2033.0;15.0;303.226715088;301.049591064;303.694335938;303.226715088;303.420440674;303.908996582;299.595733643;305.416656494;307.02444458;301.049591064;303.955780029;302.768432617;303.694335938;304.583557129;304.547210693;302.991363525;305.252746582;301.994934082;303.226715088;301.049591064;303.694335938;31.837928772;31.8844013214;32.4344444275;30.8379459381;30.5230827332;29.4569683075;30.0890846252;32.3906936646;30.6209449768;31.5812129974;30.8665218353;30.0890846252;30.698595047;33.2066421509;28.6764316559;30.5422477722;32.7226219177;32.4077033997
990;30511.0;7.0;2033.0;15.0;302.606750488;301.330413818;302.076934814;302.606750488;303.516662598;302.448944092;300.628051758;304.200836182;305.797485352;301.330413818;303.33795166;302.651397705;302.076934814;304.285400391;303.563537598;302.749633789;303.736846924;301.980010986;302.606750488;301.330413818;302.076934814;31.009759903;30.8934116364;31.4926967621;29.9683704376;29.3538246155;29.1411743164;29.2172908783;31.3721485138;30.1623630524;30.5484962463;30.3795566559;29.2172908783;29.6741981506;31.9825611115;28.7926082611;28.9255275726;31.7865619659;31.6275978088
991;30542.0;8.0;2033.0;15.0;301.585449219;302.062072754;301.23336792;301.585449219;302.475219727;301.474121094;301.382232666;304.432800293;304.088439941;302.062072754;303.604919434;302.47555542;301.23336792;302.781951904;302.760986328;302.998748779;302.236206055;301.363342285;301.585449219;302.062072754;301.23336792;30.5051879883;30.0163249969;30.7113761902;28.7991485596;28.3627700806;28.3245162964;28.3240203857;30.8702640533;30.2071342468;29.2232437134;30.1552677155;28.3240203857;29.4897422791;31.0848789215;29.087146759;28.0811576843;30.5482559204;30.3232383728
992;30573.0;9.0;2033.0;15.0;301.931274414;302.358581543;301.907318115;301.931274414;302.71887207;301.96295166;301.65057373;304.555053711;304.468597412;302.358581543;303.793914795;302.818450928;301.907318115;303.044891357;303.164978027;303.239501953;302.892059326;301.813751221;301.931274414;302.358581543;301.907318115;30.7661056519;30.3944282532;31.001789093;29.1778507233;28.802148819;28.7230472565;28.766620636;31.1143455505;30.4075469971;29.7460403442;30.3709011078;28.766620636;29.8755931854;31.3571929932;29.4042625427;28.7545528412;30.9120922089;30.6624259949
993;30603.0;10.0;2033.0;15.0;302.200164795;302.226043701;302.781433105;302.200164795;303.535888672;302.603088379;301.559997559;305.071807861;305.067962646;302.226043701;304.113372803;303.27154541;302.781433105;303.919494629;303.727294922;303.41305542;303.617156982;301.998352051;302.200164795;302.226043701;302.781433105;31.2276592255;30.9662342072;31.4697589874;29.8153572083;29.3145103455;28.9502677917;29.1946392059;31.5961475372;30.8068714142;30.475233078;30.8267192841;29.1946392059;30.420627594;31.9224414825;29.5572795868;29.6287670135;31.3703136444;31.2227916718
994;30634.0;11.0;2033.0;15.0;301.442810059;301.739318848;302.052398682;301.442810059;302.460784912;301.95980835;301.210144043;302.547454834;303.342926025;301.739318848;302.695465088;302.218688965;302.052398682;302.917877197;302.595672607;302.381225586;303.069763184;301.333251953;301.442810059;301.739318848;302.052398682;29.5700893402;29.6886711121;29.8881759644;29.023223877;28.6316833496;28.2390632629;28.5165481567;29.7527675629;29.4722938538;29.7554893494;29.569185257;28.5165481567;29.2827358246;29.860118866;28.8007297516;28.9001655579;29.8830451965;29.8548088074
995;30664.0;12.0;2033.0;15.0;300.163879395;299.643310547;301.402893066;300.163879395;301.383666992;300.657470703;298.866455078;300.0340271;301.175109863;299.643310547;300.471710205;300.907012939;301.402893066;301.402404785;300.906341553;300.572601318;301.633972168;300.009735107;300.163879395;299.643310547;301.402893066;27.463136673;27.8265151978;27.6933002472;27.6530532837;27.3379993439;26.9380931854;27.2151470184;27.4694213867;27.4476737976;28.3474082947;27.5881748199;27.2151470184;27.6979598999;27.54662323;27.0702724457;28.2511692047;27.7282848358;27.8565292358
996;30695.0;1.0;2034.0;15.0;299.59085083;298.34967041;301.771728516;299.59085083;300.2059021;300.176574707;296.93182373;298.585174561;299.893920898;298.34967041;299.377838135;299.71572876;301.771728516;300.432220459;300.030517578;299.635101318;300.894622803;299.487609863;299.59085083;298.34967041;301.771728516;26.2818508148;26.7927417755;26.4999198914;26.9828720093;26.8252162933;26.388212204;26.6991004944;26.2051029205;26.3217334747;27.4865150452;26.5467453003;26.6991004944;27.1984577179;26.194519043;25.8009929657;28.6204853058;26.4440784454;26.6493225098
997;30726.0;2.0;2034.0;15.0;301.533996582;298.858093262;304.340209961;301.533996582;301.994140625;302.510528564;296.596252441;301.407470703;303.370361328;298.858093262;301.624389648;301.137145996;304.340209961;302.824798584;302.57244873;301.18927002;304.033325195;300.722900391;301.533996582;298.858093262;304.340209961;28.8901233673;29.5411396027;29.3989620209;29.2490119934;29.0238208771;27.9744548798;28.6483612061;29.0836830139;28.4335575104;30.2093276978;28.7528953552;28.6483612061;29.5750598907;29.3985691071;26.71966362;31.1878070831;29.3479194641;29.4284114838
998;30754.0;3.0;2034.0;15.0;302.574920654;297.512908936;307.253204346;302.574920654;301.757598877;305.050933838;295.753540039;301.651794434;305.176055908;297.512908936;301.177368164;300.409057617;307.253204346;303.451293945;303.671478271;300.239624023;306.321899414;300.063751221;302.574920654;297.512908936;307.253204346;29.2642059326;30.5022449493;30.1480846405;30.7925891876;31.0459041595;28.1617183685;29.9788169861;29.6946411133;28.0182628632;31.6963443756;28.5458621979;29.9788169861;30.493309021;30.553401947;25.6996765137;34.1003341675;30.5471572876;30.4890346527
999;30785.0;4.0;2034.0;15.0;303.47277832;298.656738281;310.283843994;303.47277832;302.869934082;306.912780762;297.141143799;303.614318848;307.876464844;298.656738281;302.530578613;301.580657959;310.283843994;305.194763184;305.779632568;301.346374512;309.342041016;300.89251709;303.47277832;298.656738281;310.283843994;31.1009902954;32.6822738647;32.2170143127;32.396774292;32.5751838684;29.0268764496;31.3283653259;31.7354984283;29.3311843872;34.1516647339;29.97955513;31.3283653259;32.5279312134;32.947555542;26.8697376251;37.129535675;32.9482383728;32.7299118042
1000;30815.0;5.0;2034.0;15.0;304.556793213;300.280090332;310.075714111;304.556793213;304.204864502;307.409637451;298.535522461;305.717163086;309.654418945;300.280090332;304.127319336;303.139953613;310.075714111;306.256225586;306.934692383;302.966064453;309.948699951;302.054351807;304.556793213;300.280090332;310.075714111;32.8169555664;34.0184211731;33.9110221863;33.2202377319;33.2747039795;30.1494369507;32.1467247009;33.5430679321;30.8778419495;34.9939575195;31.4314842224;32.1467247009;33.3923873901;34.8630447388;28.4516181946;36.9216575623;34.6970977783;34.3099937439
1001;30846.0;6.0;2034.0;15.0;304.390777588;301.518310547;306.55166626;304.390777588;303.958099365;306.52355957;300.354553223;305.655090332;308.679626465;301.518310547;304.360168457;303.102508545;306.55166626;305.77520752;306.182373047;303.443939209;308.579681396;302.180328369;304.390777588;301.518310547;306.55166626;32.5847663879;33.4302139282;33.5025138855;32.635471344;32.6364479065;30.1297225952;31.7054157257;33.2293624878;31.0576915741;34.0063209534;31.4951686859;31.7054157257;32.098903656;34.2685661316;29.093996048;33.3981513977;34.1490364075;33.7779159546
1002;30876.0;7.0;2034.0;15.0;303.187011719;301.912628174;302.958068848;303.187011719;303.940582275;303.321624756;301.233703613;304.356231689;306.390411377;301.912628174;303.913360596;303.150970459;302.958068848;304.830627441;304.170471191;303.439483643;304.492675781;302.330444336;303.187011719;301.912628174;302.958068848;31.4750614166;31.4507236481;32.0771789551;30.661567688;30.1251335144;29.605890274;29.8802185059;31.8377170563;30.7117080688;31.214756012;30.9596500397;29.8802185059;30.3736610413;32.3915405273;29.3374881744;29.8060073853;32.377040863;32.2067909241
1003;30907.0;8.0;2034.0;15.0;301.793884277;301.901519775;301.674499512;301.793884277;302.930786133;301.843536377;301.399017334;304.425842285;305.096862793;301.901519775;303.742034912;302.728973389;301.674499512;303.430664062;303.212249756;303.161102295;302.916992188;301.747375488;301.793884277;301.901519775;301.674499512;30.9204483032;30.5281219482;31.3109436035;29.2286128998;28.6766605377;28.6216011047;28.656332016;31.3020057678;30.3986377716;29.8353977203;30.4365940094;28.656332016;29.7506980896;31.6680164337;29.135717392;28.5221805573;31.3313312531;31.073513031
1004;30938.0;9.0;2034.0;15.0;302.120361328;302.975799561;301.997467041;302.120361328;303.165557861;302.148132324;302.276000977;305.202362061;305.059448242;302.975799561;304.388519287;303.271697998;301.997467041;303.430419922;303.558105469;303.762542725;303.09942627;302.021606445;302.120361328;302.975799561;301.997467041;31.3271026611;30.8370018005;31.5948848724;29.4326477051;28.9886646271;28.9216175079;28.9586009979;31.7224197388;30.977016449;30.0288391113;30.8997001648;28.9586009979;30.2656040192;31.9719676971;29.9425945282;28.8446540833;31.508480072;31.2070560455
