index;time;month;year;day;Sédhiou;Thiès;Kédougou;Sédhiou.1;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès.1;Louga;Fatick;Kédougou.1;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1
238;17850.0;11.0;1998.0;15.0;0.0269023925066;4.63202212586e-07;0.948561012745;0.0269023925066;0.11636544019;0.248720303178;0.0;0.0;0.121724925935;4.63202212586e-07;0.144031107426;0.0;0.948561012745;0.225706398487;0.224074319005;3.21572997564e-07;0.262505441904;0.158348545432;0.0269023925066;4.63202212586e-07;0.948561012745
239;17880.0;12.0;1998.0;15.0;0.0;0.000310956384055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000310956384055;0.0;0.0;0.0;0.0;1.97709141503e-05;0.0;0.0;0.0;0.0;0.000310956384055;0.0
240;17911.0;1.0;1999.0;15.0;0.0;0.00697385938838;0.0530792549253;0.0;0.0;0.000441169308033;0.0587866082788;0.228799715638;0.0246973633766;0.00697385938838;0.00187001482118;0.0;0.0530792549253;0.0;0.034176774323;0.0;0.0039140721783;0.0341688171029;0.0;0.00697385938838;0.0530792549253
241;17942.0;2.0;1999.0;15.0;0.0;6.48246495984e-05;0.0;0.0;0.0;0.0;0.0019121262012;0.0;0.0;6.48246495984e-05;0.0;0.0;0.0;0.0;0.00061917048879;0.0;0.0;0.0183289367706;0.0;6.48246495984e-05;0.0
242;17970.0;3.0;1999.0;15.0;0.0;0.000567786686588;0.0;0.0;0.0;0.0;0.00555851729587;0.0;0.0;0.000567786686588;0.0;0.00112654501572;0.0;0.0;0.000836905848701;0.0;0.0;0.022845024243;0.0;0.000567786686588;0.0
243;18001.0;4.0;1999.0;15.0;0.00278250942938;0.00361999752931;0.564320743084;0.00278250942938;0.0;0.0;0.020260443911;0.0;0.0;0.00361999752931;0.0;0.00615315278992;0.564320743084;0.0;0.0474429428577;0.0;0.00333608756773;0.00843096524477;0.00278250942938;0.00361999752931;0.564320743084
244;18031.0;5.0;1999.0;15.0;0.334620147943;0.000619589583948;12.1399669647;0.334620147943;0.0;6.23104953766;0.0;0.0;1.77819883823;0.000619589583948;0.0;0.0;12.1399669647;0.965394258499;4.7243514061;0.0;13.4623088837;0.201943635941;0.334620147943;0.000619589583948;12.1399669647
245;18062.0;6.0;1999.0;15.0;35.3399467468;1.31962323189;16.2388324738;35.3399467468;11.0396852493;13.7491636276;0.569035470486;0.205337181687;4.39696455002;1.31962323189;0.611112475395;8.61740207672;16.2388324738;5.96547269821;9.18941688538;1.87091827393;9.04400730133;51.3064193726;35.3399467468;1.31962323189;16.2388324738
246;18092.0;7.0;1999.0;15.0;38.3038711548;19.4801120758;18.0682296753;38.3038711548;16.3221473694;18.6064014435;18.7615909576;15.7683343887;22.0520877838;19.4801120758;22.2941551208;16.3693408966;18.0682296753;16.4170627594;21.2234287262;20.5969429016;17.6629867554;66.2098617554;38.3038711548;19.4801120758;18.0682296753
247;18123.0;8.0;1999.0;15.0;29.768163681;16.4858551025;34.6976699829;29.768163681;19.0239772797;45.3029174805;12.2269906998;19.5147380829;61.384513855;16.4858551025;18.3112411499;19.8244934082;34.6976699829;29.6189785004;38.133228302;16.9648551941;57.0056304932;39.576499939;29.768163681;16.4858551025;34.6976699829
248;18154.0;9.0;1999.0;15.0;68.4862213135;16.5972671509;26.7939548492;68.4862213135;16.3531703949;27.7124958038;20.2094898224;11.9191951752;13.8789329529;16.5972671509;11.2419252396;19.2247924805;26.7939548492;13.6842708588;20.2864265442;17.4877948761;15.7201986313;71.0428161621;68.4862213135;16.5972671509;26.7939548492
