index;time;month;year;day;Sédhiou;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès;Louga;Fatick;Kédougou;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1;Thiès.1;Kédougou.1;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1
14;5644;6;1965;15;120.245857695;122.274024741;118.85888151;63.2497803138;59.000709313;88.71426183;82.7991286534;69.4159622972;127.904497093;163.536364162;101.966958416;113.339117104;97.7755388867;161.617300764;142.708731954;120.245857239;82.7991333008;163.536361694;120.245857239;82.7991333008;163.536361694
15;6009;6;1966;15;181.661568527;195.098701446;131.182349736;91.1634362078;116.852894812;164.370930258;129.715391311;111.51591435;259.190398238;154.293133739;173.344294068;144.909681523;136.223331408;120.348254621;209.259935537;181.661575317;129.715393066;154.293136597;181.661575317;129.715393066;154.293136597
16;6374;6;1967;15;132.257375627;52.8799536805;159.833117558;77.520603564;37.872317528;104.721357507;108.452119444;69.8486881253;75.7407972507;159.528122815;53.6643252687;99.2435618563;109.514337986;112.512793852;108.712301034;132.257385254;108.45211792;159.528121948;132.257385254;108.45211792;159.528121948
17;6740;6;1968;15;139.051831429;264.277858946;266.891185104;123.310743753;37.6378451219;101.153702139;129.190704918;124.50886414;226.439553119;185.465592807;245.926958771;147.270559004;242.054537651;127.307017453;164.296866;139.051834106;129.190704346;185.465591431;139.051834106;129.190704346;185.465591431
18;7105;6;1969;15;233.2704736;102.988492347;135.10956221;119.168855247;54.1934258857;93.277905458;75.2012541284;56.037771264;100.128241579;150.387583869;66.3533976958;101.571872987;64.1035773264;103.762773351;212.253523802;233.270477295;75.2012557983;150.387588501;233.270477295;75.2012557983;150.387588501
19;7470;6;1970;15;154.11344473;96.8134672241;166.82743643;139.820855584;38.9990789628;85.3133916877;147.164701266;105.205247324;216.200086007;113.517858825;99.0711862456;119.991242967;126.924281284;123.499262585;364.840609986;154.113449097;147.164703369;113.517860413;154.113449097;147.164703369;113.517860413
20;7835;6;1971;15;132.604344961;130.492395998;98.216113735;79.835305907;58.8285693606;102.940459591;185.437119645;106.320537285;115.759450561;147.452449051;123.30125192;116.839586773;156.644472452;132.170849465;126.096736913;132.604354858;185.43711853;147.452453613;132.604354858;185.43711853;147.452453613
21;8201;6;1972;15;105.126927275;93.2290783349;132.260097743;69.0364669872;54.5612723717;112.907749476;100.962074781;64.8129113545;125.723130392;280.213172369;88.1831564142;130.28040392;139.517807611;181.076549422;136.391306091;105.126930237;100.96207428;280.213165283;105.126930237;100.96207428;280.213165283
22;8566;6;1973;15;160.471174626;104.553406641;150.325405121;118.151076673;34.7278498277;91.2956527845;88.2826444796;56.3076224844;103.957068627;137.790436997;129.214482642;113.290318538;81.1769333144;164.237856682;177.758270564;160.471176147;88.2826461792;137.790435791;160.471176147;88.2826461792;137.790435791
23;8931;6;1974;15;82.2292644757;43.338760939;59.5113675604;13.3938478928;32.1245383673;46.5971460852;21.8056345029;27.7204768732;36.2442246073;82.7393178007;46.1788439446;51.1384449108;36.1282792352;48.6560176285;174.803950385;82.2292633057;21.8056335449;82.7393188477;82.2292633057;21.8056335449;82.7393188477
24;9296;6;1975;15;94.2806621248;89.6741532629;96.1156605403;33.0120404147;70.0022538661;87.3848881804;49.0124032463;52.0039953834;81.499255191;103.052893844;61.6972840557;81.8862861243;45.8792587822;96.6368784565;106.17497081;94.2806625366;49.0124015808;103.052894592;94.2806625366;49.0124015808;103.052894592
25;9662;6;1976;15;59.8602284368;74.2479546051;98.1867346879;62.07218543;82.050800703;79.3182392945;78.0625882718;87.8280973309;70.5286230453;100.518584051;67.4996039561;83.138322867;96.6135824648;84.697167205;69.5435848968;59.8602294922;78.0625839233;100.518585205;59.8602294922;78.0625839233;100.518585205
26;10027;6;1977;15;170.680655251;65.0545864112;124.955813456;66.754488753;101.816878819;106.776882181;58.4273396484;125.373469179;52.7715371285;188.288781223;60.924009796;119.679061688;57.6982117767;143.918979928;142.945594057;170.680648804;58.4273414612;188.288787842;170.680648804;58.4273414612;188.288787842
27;10392;6;1978;15;95.8859708446;60.0842672685;80.0112985208;108.434262944;74.2843046219;76.5143913244;61.8484478998;53.5107579921;65.978612162;86.4788587887;64.2680969123;72.1053921105;44.2415919072;73.0481253402;85.8246955077;95.8859710693;61.8484458923;86.4788589478;95.8859710693;61.8484458923;86.4788589478
28;10757;6;1979;15;136.14070574;94.0095041528;138.747321702;54.5929561136;57.1989579825;68.1883980007;63.5997168757;63.4322022036;82.3389339143;133.966659589;89.301292455;93.7070192387;70.9824364186;108.575181063;149.149852481;136.140701294;63.5997161865;133.966659546;136.140701294;63.5997161865;133.966659546
29;11123;6;1980;15;117.499060911;128.697776493;123.015101682;163.773976871;154.509930916;123.440760083;99.2887183188;126.618769722;141.714325116;115.559035329;176.834332528;126.902936495;95.0830331631;98.3793823259;237.869823793;117.499061584;99.2887191772;115.559036255;117.499061584;99.2887191772;115.559036255
30;11488;6;1981;15;114.339612579;72.7199381015;176.37777613;68.9672715183;59.5895259036;54.7671913205;71.255645225;57.9323588644;81.4034594091;160.684597388;71.7562604057;92.4237517994;69.7667844619;103.558585572;133.4643156;114.339614868;71.255645752;160.68460083;114.339614868;71.255645752;160.68460083
31;11853;6;1982;15;122.824248005;53.3427703266;88.3238719944;98.1820084739;130.324820003;128.986133633;72.7077571753;103.9158009;57.2106696325;160.063923067;70.3227321368;110.642316611;49.3224359163;120.087201755;109.001921295;122.824249268;72.7077560425;160.063919067;122.824249268;72.7077560425;160.063919067
32;12218;6;1983;15;72.9660924151;36.9845960225;58.0729857893;24.0516336384;48.2484479713;118.947336831;31.6202656761;37.5983420832;35.7189967275;63.9580921907;36.9338035172;61.8772467152;32.6827120179;65.5008053018;66.8746090651;72.9660949707;31.6202659607;63.9580917358;72.9660949707;31.6202659607;63.9580917358
