index;time;month;year;day;Sédhiou;Thiès;Kédougou;Sédhiou.1;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès.1;Louga;Fatick;Kédougou.1;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1
20;988.0;9.0;1952.0;15.0;19.1594810486;55.4612846375;24.192899704;19.1594810486;27.7960453033;32.0636749268;47.5462989807;51.4365539551;92.9756164551;55.4612846375;75.349105835;45.0599441528;24.192899704;25.215467453;48.166229248;44.0781135559;33.3375358582;25.2964553833;19.1594810486;55.4612846375;24.192899704
21;1018.0;10.0;1952.0;15.0;4.04333257675;0.360322356224;1.57857584953;4.04333257675;0.745465993881;1.29951262474;0.0;0.000847530143801;0.524696886539;0.360322356224;0.0254697967321;0.878938734531;1.57857584953;0.203565821052;0.822669506073;0.110477559268;0.75246566534;3.55022382736;4.04333257675;0.360322356224;1.57857584953
22;1049.0;11.0;1952.0;15.0;0.0226047746837;0.0;0.0401138737798;0.0226047746837;0.0;0.000198821246158;0.0;0.0;0.0;0.0;0.0;0.0;0.0401138737798;0.0;0.00538848526776;0.0;8.52490484249e-06;0.0218483395875;0.0226047746837;0.0;0.0401138737798
23;1079.0;12.0;1952.0;15.0;0.0;0.0;0.0666485875845;0.0;0.0;8.72870296007e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0666485875845;0.0;0.00642934674397;0.0;3.06872170768e-05;0.0;0.0;0.0;0.0666485875845
24;1110.0;1.0;1953.0;15.0;0.0;0.0;1.09769886495e-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.09769886495e-17;0.0;8.38141531151e-19;0.0;0.0;0.0;0.0;0.0;1.09769886495e-17
25;1141.0;2.0;1953.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
26;1169.0;3.0;1953.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
27;1200.0;4.0;1953.0;15.0;0.0;0.0;3.37567329407;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.37567329407;0.0;0.217092216015;0.0;0.0459111519158;0.0;0.0;0.0;3.37567329407
28;1230.0;5.0;1953.0;15.0;0.0;2.30002564168e-15;6.02447795868;0.0;0.0;1.07623036456e-05;0.0;0.0;0.0;2.30002564168e-15;1.29143852391e-15;2.17296519388e-15;6.02447795868;0.0;0.51613765955;1.76324375294e-14;0.0571601614356;0.0;0.0;2.30002564168e-15;6.02447795868
29;1261.0;6.0;1953.0;15.0;94.0497894287;0.100831642747;18.1949100494;94.0497894287;1.30701518059;101.205886841;2.73228522474e-07;15.9062452316;0.591864049435;0.100831642747;1.22695183754;0.311035096645;18.1949100494;1.35620677471;18.6346492767;0.0168853122741;4.51378726959;95.9789199829;94.0497894287;0.100831642747;18.1949100494
30;1291.0;7.0;1953.0;15.0;27.1087589264;46.790397644;32.6231307983;27.1087589264;22.2579650879;19.7987194061;32.7621688843;38.6160545349;52.467212677;46.790397644;56.1914482117;31.6235370636;32.6231307983;44.6510467529;42.831161499;66.5827102661;45.8472557068;40.9395866394;27.1087589264;46.790397644;32.6231307983
31;1322.0;8.0;1953.0;15.0;55.436580658;19.2600517273;140.253768921;55.436580658;75.3494720459;73.0285873413;27.2563934326;3.72223901749;15.8071899414;19.2600517273;3.31959009171;63.1575927734;140.253768921;44.1951560974;43.44947052;18.0447101593;49.4396324158;70.8016052246;55.436580658;19.2600517273;140.253768921
32;1353.0;9.0;1953.0;15.0;21.6471061707;19.1932411194;27.8198337555;21.6471061707;30.494058609;20.8240394592;11.3721532822;5.83933115005;38.8548927307;19.1932411194;17.6245231628;29.3922843933;27.8198337555;46.7284965515;33.7173995972;25.5102443695;64.4553527832;24.2202205658;21.6471061707;19.1932411194;27.8198337555
