index;time;month;year;day;Sédhiou;Thiès;Kédougou;Sédhiou.1;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès.1;Louga;Fatick;Kédougou.1;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1;Dakar+Diourbel+Fatick+Thies;Dakar+Thies;Dakar+Matam+Sedhiou;Sedhiou;Dakar+Kedougou+Thies
236;7562.0;9.0;1970.0;15.0;149.789291382;114.230430603;145.417297363;149.789291382;83.3559265137;123.39225769;108.378990173;27.5593185425;56.661907196;114.230430603;49.708530426;110.526145935;145.417297363;78.7219314575;92.5360412598;82.6387023926;106.771057129;242.530929565;149.789291382;114.230430603;145.417297363;104.592971802;116.314292908;76.7521133423;149.898513794;135.836029053
237;7592.0;10.0;1970.0;15.0;68.8960418701;9.87534141541;64.3815994263;68.8960418701;37.3147659302;68.6575241089;1.02299058437;13.4036874771;30.1135311127;9.87534141541;18.9020576477;20.8860111237;64.3815994263;40.9802055359;36.9380378723;28.1557826996;42.4411697388;42.5809135437;68.8960418701;9.87534141541;64.3815994263;18.2968864441;8.92188167572;37.6456794739;68.9443740845;47.7688865662
238;7623.0;11.0;1970.0;15.0;8.09267139435;0.105921015143;19.6955471039;8.09267139435;2.56470108032;11.0787143707;0.101258695126;0.0646226108074;0.151084929705;0.105921015143;0.0217071436346;0.639133691788;19.6955471039;1.51728379726;4.12181997299;0.127745762467;4.17810535431;4.58061647415;8.09267139435;0.105921015143;19.6955471039;0.304477095604;0.113009698689;1.7947551012;8.0724773407;13.8505620956
239;7653.0;12.0;1970.0;15.0;0.000178885369678;0.0139159094542;0.00321731506847;0.000178885369678;0.000375567324227;0.000133434092277;0.0672967359424;0.000393464899389;0.00157685519662;0.0139159094542;0.00114420533646;0.00293039972894;0.00321731506847;2.61560016952e-05;0.00177591235843;0.00121999788098;0.000785760756116;0.00144107989036;0.000178885369678;0.0139159094542;0.00321731506847;0.00827107299119;0.0183769296855;0.00232976838015;0.000179490147275;0.00783129315823
240;7684.0;1.0;1971.0;15.0;0.000103762329672;0.00737100932747;5.61018032386e-06;0.000103762329672;0.000141919968883;4.34000412497e-06;0.0352208539844;0.00169650721364;0.00011913531489;0.00737100932747;0.0041092466563;0.000158984941663;5.61018032386e-06;0.000112911620818;0.00117590045556;0.000466664816486;2.15996733459e-05;2.13800412894e-05;0.000103762329672;0.00737100932747;5.61018032386e-06;0.00381767190993;0.00982247572392;0.000674888549838;0.000102981466625;0.00297298049554
241;7715.0;2.0;1971.0;15.0;0.0125290686265;0.0540172420442;0.00104168592952;0.0125290686265;2.49159929808e-05;0.0112232863903;0.267915159464;0.00135142949875;0.000387317879358;0.0540172420442;0.00371203036048;0.00103980058338;0.00104168592952;0.000188839709153;0.00582199171185;0.00398529879749;0.000380846555345;0.0186760462821;0.0125290686265;0.0540172420442;0.00104168592952;0.0283704679459;0.0698604732752;0.00736965565011;0.0127477878705;0.0227661915123
242;7743.0;3.0;1971.0;15.0;0.289826482534;0.324866503477;0.0116112316027;0.289826482534;0.191153392196;0.171291351318;0.559518635273;0.0956514105201;0.0123816663399;0.324866503477;0.123797722161;0.80368822813;0.0116112316027;0.0691354721785;0.114082828164;0.018819052726;0.0185345429927;0.296457141638;0.289826482534;0.324866503477;0.0116112316027;0.426602095366;0.363610655069;0.0789956897497;0.291556477547;0.112435802817
243;7774.0;4.0;1971.0;15.0;0.0109144421294;0.0381281636655;0.0214181337506;0.0109144421294;0.00169002637267;0.00344675616361;0.111498303711;0.0459456294775;0.00321228522807;0.0381281636655;0.014902879484;0.0459081567824;0.0214181337506;0.00267705158331;0.0158226490021;0.00246677990071;0.00188244797755;0.0632203295827;0.0109144421294;0.0381281636655;0.0214181337506;0.0339730419219;0.0452563986182;0.00653608329594;0.010898954235;0.0285241957754
244;7804.0;5.0;1971.0;15.0;5.46473121643;0.233491882682;72.2565383911;5.46473121643;0.495640099049;14.2974367142;0.49969214201;1.08048737049;3.90517377853;0.233491882682;0.339126735926;0.373995661736;72.2565383911;1.30806922913;12.2204055786;0.143774583936;17.8560276031;2.43243932724;5.46473121643;0.233491882682;72.2565383911;0.269270867109;0.257996767759;4.10247182846;5.47624540329;50.6155357361
245;7835.0;6.0;1971.0;15.0;101.819007874;5.13251209259;81.9071502686;101.819007874;31.4822502136;96.6915054321;6.88145971298;6.49325799942;27.9765815735;5.13251209259;11.918264389;17.5255203247;81.9071502686;37.4128875732;39.6201667786;13.3481655121;48.2244300842;34.0818634033;101.819007874;5.13251209259;81.9071502686;11.7844772339;5.49594259262;42.9073371887;102.050056458;58.829864502
