index;time;month;year;day;Sédhiou;Thiès;Kédougou;Sédhiou.1;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès.1;Louga;Fatick;Kédougou.1;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1
234;7500.0;7.0;1970.0;15.0;21.8355083466;32.0537757874;41.105556488;21.8355083466;12.432349205;27.1119384766;24.8965950012;39.5544776917;13.5727329254;32.0537757874;24.23204422;15.882771492;41.105556488;9.1614112854;23.5583782196;17.4819965363;19.5335826874;27.4236412048;21.8355083466;32.0537757874;41.105556488
235;7531.0;8.0;1970.0;15.0;43.1737442017;145.407455444;102.002502441;43.1737442017;47.615020752;73.8549728394;158.607345581;43.2604103088;21.7403068542;145.407455444;38.5539131165;70.013999939;102.002502441;34.525806427;56.4662742615;107.959205627;57.534286499;57.2488365173;43.1737442017;145.407455444;102.002502441
236;7562.0;9.0;1970.0;15.0;81.1074676514;141.601486206;106.551452637;81.1074676514;53.850730896;122.444000244;245.822311401;41.0581321716;44.2683029175;141.601486206;35.1185188293;68.330619812;106.551452637;77.6234588623;72.3697128296;83.3002548218;90.2043685913;24.5006065369;81.1074676514;141.601486206;106.551452637
237;7592.0;10.0;1970.0;15.0;7.93306493759;6.84018802643;5.05769777298;7.93306493759;5.8397436142;7.29847860336;4.52229547501;6.08847236633;8.06378650665;6.84018802643;9.50184822083;5.21812152863;5.05769777298;9.11308002472;7.43904876709;7.15198469162;7.55813264847;7.90615320206;7.93306493759;6.84018802643;5.05769777298
238;7623.0;11.0;1970.0;15.0;5.2656121254;5.15135335922;15.0571079254;5.2656121254;10.0601663589;9.78252315521;2.16960072517;3.04909348488;19.6303653717;5.15135335922;4.10925626755;6.84852457047;15.0571079254;14.3651590347;10.4083147049;6.00034236908;12.7504835129;2.99308753014;5.2656121254;5.15135335922;15.0571079254
239;7653.0;12.0;1970.0;15.0;0.0;0.322997391224;0.0;0.0;0.0;0.0;1.05864429474;0.016869943589;0.0;0.322997391224;0.0248652920127;0.0159679166973;0.0;0.0;0.0259892381728;0.0335391387343;0.0;0.142013281584;0.0;0.322997391224;0.0
240;7684.0;1.0;1971.0;15.0;0.0;0.0684268847108;0.0;0.0;0.0;0.0;0.525944888592;1.24005136968e-05;0.0;0.0684268847108;0.000183159296284;0.00462824897841;0.0;0.0;0.00541742658243;0.00130996946245;0.0;0.0309473592788;0.0;0.0684268847108;0.0
241;7715.0;2.0;1971.0;15.0;0.10737695545;2.63603880057e-07;0.000279992615106;0.10737695545;5.67685106034e-07;0.060020763427;1.41745658766e-07;2.91533751806e-07;5.51450398234e-07;2.63603880057e-07;4.15178590174e-07;5.82400787152e-07;0.000279992615106;5.96680649778e-07;0.0114987045527;4.88728574055e-07;0.000109680760943;0.0922884941101;0.10737695545;2.63603880057e-07;0.000279992615106
242;7743.0;3.0;1971.0;15.0;0.124574370682;0.0304123722017;0.344197481871;0.124574370682;0.0407621599734;0.105680607259;0.0393578335643;0.0382773131132;0.131628498435;0.0304123722017;0.0437748655677;0.0645956173539;0.344197481871;0.0705790519714;0.120094649494;0.0381164848804;0.150283053517;0.196099773049;0.124574370682;0.0304123722017;0.344197481871
243;7774.0;4.0;1971.0;15.0;0.457645893097;0.0415046922863;0.673175036907;0.457645893097;0.279962062836;0.61505484581;0.0418341159821;0.0497728027403;0.0860062390566;0.0415046922863;0.0389927364886;0.164743334055;0.673175036907;0.164218872786;0.267482042313;0.0812062472105;0.384675532579;0.451337397099;0.457645893097;0.0415046922863;0.673175036907
244;7804.0;5.0;1971.0;15.0;0.175640851259;0.061059102416;8.46436977386;0.175640851259;0.0662597343326;1.07240521908;0.0686877220869;0.038491986692;0.103714928031;0.061059102416;0.0360565148294;0.0772062912583;8.46436977386;0.0555078536272;1.04603421688;0.0372202917933;0.912161409855;0.0956098362803;0.175640851259;0.061059102416;8.46436977386
245;7835.0;6.0;1971.0;15.0;86.9636306763;0.939140796661;25.2850456238;86.9636306763;13.4031209946;63.6984710693;0.235323175788;0.59851795435;5.49918031693;0.939140796661;1.45381116867;8.03949069977;25.2850456238;7.09360837936;16.8446464539;2.02931785583;12.5247468948;56.3839759827;86.9636306763;0.939140796661;25.2850456238
246;7865.0;7.0;1971.0;15.0;32.7446937561;25.9352588654;47.1859664917;32.7446937561;27.027381897;43.3794593811;10.9095849991;28.7549972534;72.4750900269;25.9352588654;59.1114692688;24.5817985535;47.1859664917;38.8161125183;53.183506012;29.0974369049;78.5844955444;46.3412628174;32.7446937561;25.9352588654;47.1859664917
247;7896.0;8.0;1971.0;15.0;51.1955604553;100.98500061;101.127388;51.1955604553;71.9321517944;79.0080947876;71.193939209;33.9056129456;50.987197876;100.98500061;75.8362426758;77.3403167725;101.127388;83.0512924194;68.2282028198;133.188751221;62.2271499634;45.3501205444;51.1955604553;100.98500061;101.127388
248;7927.0;9.0;1971.0;15.0;12.7256069183;9.52812385559;7.14263534546;12.7256069183;7.86721086502;12.9078216553;11.5215606689;1.94673609734;6.08434343338;9.52812385559;5.08383464813;10.4350404739;7.14263534546;6.14352941513;6.90141153336;7.4961233139;5.54839658737;14.2326002121;12.7256069183;9.52812385559;7.14263534546
249;7957.0;10.0;1971.0;15.0;7.52497673035;19.4620323181;7.82369422913;7.52497673035;9.26612377167;8.76226425171;13.7299280167;32.788444519;28.7457733154;19.4620323181;24.4190750122;10.0942211151;7.82369422913;12.0962677002;18.6445274353;17.7488651276;16.8138847351;10.3034877777;7.52497673035;19.4620323181;7.82369422913
250;7988.0;11.0;1971.0;15.0;0.451226890087;0.0912646949291;0.0116701088846;0.451226890087;0.161407411098;0.664385795593;0.0;1.21278135339e-05;0.0;0.0912646949291;7.96355307102e-05;0.226407587528;0.0116701088846;0.0758936703205;0.099694557488;0.0156556367874;0.0133376102895;0.36250808835;0.451226890087;0.0912646949291;0.0116701088846
251;8018.0;12.0;1971.0;15.0;0.314950704575;2.20713067055;0.00370002165437;0.314950704575;1.92068517208;0.0146219935268;1.68027222157;0.418421000242;0.180757433176;2.20713067055;1.08332777023;2.69202399254;0.00370002165437;0.772717416286;0.630272746086;2.35127830505;0.0216462872922;2.24826931953;0.314950704575;2.20713067055;0.00370002165437
252;8049.0;1.0;1972.0;15.0;0.0;0.0;0.0879019871354;0.0;0.0;0.00218125479296;0.0;0.0;0.0010110369185;0.0;0.0;0.0;0.0879019871354;0.0;0.0375442132354;0.0;0.13891762495;0.0;0.0;0.0;0.0879019871354
253;8080.0;2.0;1972.0;15.0;0.000964434526395;1.13115346432;0.00634200964123;0.000964434526395;0.764251351357;0.00760883651674;0.312363445759;1.15346240997;1.0584717989;1.13115346432;2.21984744072;1.06678473949;0.00634200964123;0.451226294041;0.746517300606;2.29669570923;0.0614099055529;0.00667995074764;0.000964434526395;1.13115346432;0.00634200964123
254;8109.0;3.0;1972.0;15.0;0.0133963488042;0.0169669501483;0.456403106451;0.0133963488042;0.00559703353792;0.0129921576008;0.0305796563625;0.00248190620914;0.00397282512859;0.0169669501483;0.00585893914104;0.0198900103569;0.456403106451;0.00235380814411;0.0497983284295;0.0126350075006;0.0179179105908;0.0212779343128;0.0133963488042;0.0169669501483;0.456403106451
255;8140.0;4.0;1972.0;15.0;1.41156470776;0.125761538744;1.51338684559;1.41156470776;0.350360631943;1.17594909668;0.064084969461;0.141606554389;0.511541128159;0.125761538744;0.275902479887;0.15704408288;1.51338684559;0.609515964985;0.776681661606;0.169140085578;1.43450891972;0.576649904251;1.41156470776;0.125761538744;1.51338684559
256;8170.0;5.0;1972.0;15.0;3.48568820953;1.20254993439;68.1304016113;3.48568820953;3.91273784637;11.459405899;0.601517081261;1.76447999477;8.51886558533;1.20254993439;2.23864769936;1.10160505772;68.1304016113;5.51308679581;14.1557846069;1.52953565121;23.3691864014;1.13676261902;3.48568820953;1.20254993439;68.1304016113
257;8201.0;6.0;1972.0;15.0;18.0062465668;0.856931984425;10.7421092987;18.0062465668;9.61484146118;11.6119070053;0.500760793686;0.0750593990088;1.90084338188;0.856931984425;0.30393332243;5.55884218216;10.7421092987;4.78735256195;5.596534729;0.807867228985;7.43202066422;12.8000593185;18.0062465668;0.856931984425;10.7421092987
258;8231.0;7.0;1972.0;15.0;24.3442211151;28.0610733032;25.5252666473;24.3442211151;31.739440918;23.1732997894;21.8822689056;34.4402656555;87.7399597168;28.0610733032;37.6497612;27.8681583405;25.5252666473;40.6361045837;42.9679069519;33.1952400208;48.1446990967;25.934677124;24.3442211151;28.0610733032;25.5252666473
259;8262.0;8.0;1972.0;15.0;80.3131484985;23.829668045;119.857513428;80.3131484985;54.2026901245;79.7161560059;16.7511062622;8.11168479919;17.5770378113;23.829668045;14.1479673386;48.4289131165;119.857513428;51.0619392395;47.8480682373;39.1991119385;58.6302986145;81.5376434326;80.3131484985;23.829668045;119.857513428
260;8293.0;9.0;1972.0;15.0;40.2895278931;20.5856609344;29.6611156464;40.2895278931;31.8372173309;67.5272750854;28.3743457794;23.8642787933;91.9230957031;20.5856609344;25.3079147339;28.6847000122;29.6611156464;62.599067688;56.0632705688;17.7380599976;91.9826431274;47.8244285583;40.2895278931;20.5856609344;29.6611156464
261;8323.0;10.0;1972.0;15.0;6.39040517807;3.96089076996;8.4113368988;6.39040517807;4.8541893959;9.43770122528;2.26743507385;3.34117341042;6.13939476013;3.96089076996;6.24936962128;4.59247303009;8.4113368988;6.49984645844;5.99897623062;6.53212738037;5.40237522125;6.02796792984;6.39040517807;3.96089076996;8.4113368988
262;8354.0;11.0;1972.0;15.0;0.395606189966;0.335242837667;2.54015159607;0.395606189966;0.427870512009;1.39654409885;0.464093565941;0.125145599246;0.689579546452;0.335242837667;0.148604303598;0.342250436544;2.54015159607;0.91828584671;0.804641962051;0.19457693398;1.07403814793;0.218631595373;0.395606189966;0.335242837667;2.54015159607
263;8384.0;12.0;1972.0;15.0;0.00528013287112;0.252921849489;2.19812191062e-05;0.00528013287112;4.56982388641e-06;0.00622761901468;0.290092378855;0.0101080266759;4.92895378557e-06;0.252921849489;0.0291086360812;0.0120786260813;2.19812191062e-05;4.64845652459e-06;0.016779454425;0.0384508445859;0.000301974214381;0.000469385966426;0.00528013287112;0.252921849489;2.19812191062e-05
264;8415.0;1.0;1973.0;15.0;0.00148620200343;1.45692396164;2.97646863601e-07;0.00148620200343;0.399998813868;0.000240750217927;1.99902117252;0.160159304738;0.0;1.45692396164;0.52289134264;0.681250393391;2.97646863601e-07;0.113914556801;0.213951990008;0.903767287731;2.50548897185e-08;0.331566691399;0.00148620200343;1.45692396164;2.97646863601e-07
265;8446.0;2.0;1973.0;15.0;0.0197864081711;0.000393015681766;0.00173597061075;0.0197864081711;0.0;0.0224066525698;0.00558677176014;0.0;0.0;0.000393015681766;0.0;0.0;0.00173597061075;0.0;0.0033449397888;0.0;0.00151418696623;0.0152266360819;0.0197864081711;0.000393015681766;0.00173597061075
266;8474.0;3.0;1973.0;15.0;0.0192061439157;0.0164858065546;0.496885150671;0.0192061439157;0.0196388103068;0.0286135021597;0.0336031988263;0.0872439295053;0.0633784681559;0.0164858065546;0.0160742010921;0.039675462991;0.496885150671;0.029979666695;0.0856200009584;0.0205180346966;0.0619665831327;0.023868566379;0.0192061439157;0.0164858065546;0.496885150671
267;8505.0;4.0;1973.0;15.0;1.25436687469;0.2529078722;3.93731570244;1.25436687469;0.682291448116;1.61176240444;0.0791128203273;1.73616528511;3.38524246216;0.2529078722;0.777695715427;0.505975186825;3.93731570244;1.09357094765;2.2794175148;0.481490314007;3.9295694828;1.24194252491;1.25436687469;0.2529078722;3.93731570244
268;8535.0;5.0;1973.0;15.0;5.08124065399;0.956050693989;9.71048736572;5.08124065399;1.632771492;6.60551309586;0.366989374161;1.1307349205;5.13821172714;0.956050693989;1.94453835487;1.08402371407;9.71048736572;4.40515375137;4.9066195488;1.63648355007;7.99971246719;4.86814689636;5.08124065399;0.956050693989;9.71048736572
269;8566.0;6.0;1973.0;15.0;21.0356464386;8.34181880951;41.7543907166;21.0356464386;20.9509544373;37.9301223755;5.83684062958;8.54363155365;9.05542755127;8.34181880951;7.60662508011;14.3270282745;41.7543907166;21.0914115906;20.463640213;10.2189340591;28.4445400238;34.9812431335;21.0356464386;8.34181880951;41.7543907166
270;8596.0;7.0;1973.0;15.0;53.361114502;23.4249858856;45.749622345;53.361114502;21.4308795929;61.5160751343;20.6741371155;6.23617076874;39.6510734558;23.4249858856;15.3777570724;24.0666675568;45.749622345;22.5986194611;32.5592308044;31.3857707977;34.3232688904;63.5856132507;53.361114502;23.4249858856;45.749622345
271;8627.0;8.0;1973.0;15.0;16.5026321411;16.091709137;17.1590805054;16.5026321411;12.2586612701;12.9764385223;9.27415180206;22.3817214966;103.762657166;16.091709137;33.54870224;15.0449113846;17.1590805054;16.6236515045;32.9315719604;23.6934738159;21.788192749;23.8482208252;16.5026321411;16.091709137;17.1590805054
272;8658.0;9.0;1973.0;15.0;20.1897792816;8.6451625824;25.132232666;20.1897792816;13.6526660919;27.587266922;7.09608316422;5.01985549927;11.1454925537;8.6451625824;7.09308815002;10.9727363586;25.132232666;14.0753679276;14.8555841446;10.8210144043;19.5953807831;16.3488674164;20.1897792816;8.6451625824;25.132232666
273;8688.0;10.0;1973.0;15.0;7.26084280014;9.01083755493;5.16891956329;7.26084280014;4.90120267868;6.03541326523;5.83458375931;5.58876943588;7.12889671326;9.01083755493;8.70537757874;6.24719667435;5.16891956329;6.92107248306;6.64574384689;12.1798496246;5.38016176224;7.49756669998;7.26084280014;9.01083755493;5.16891956329
