index;time;month;year;day;Sédhiou;Thiès;Kédougou;Sédhiou.1;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès.1;Louga;Fatick;Kédougou.1;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1;Dakar+Thies
35;1444.0;12.0;1953.0;15.0;307.586181641;307.191772461;309.985900879;307.586181641;309.171569824;308.491973877;307.010681152;308.526641846;310.602233887;307.191772461;308.825164795;308.5597229;309.985900879;310.219726562;309.430328369;308.43069458;310.678741455;307.233398438;307.586181641;307.191772461;309.985900879;34.0305328369
36;1475.0;1.0;1954.0;15.0;308.465270996;307.743011475;310.202392578;308.465270996;309.712554932;309.181945801;306.729553223;308.1902771;309.976165771;307.743011475;308.778106689;309.209869385;310.202392578;310.169921875;309.47769165;308.968688965;310.569335938;308.196014404;308.465270996;307.743011475;310.202392578;34.5219726562
37;1506.0;2.0;1954.0;15.0;311.471557617;311.049041748;312.539489746;311.471557617;312.816101074;312.132659912;308.945892334;312.08114624;313.986633301;311.049041748;312.411071777;312.548797607;312.539489746;313.355194092;312.781097412;312.357452393;313.584289551;311.289428711;311.471557617;311.049041748;312.539489746;37.7189331055
38;1534.0;3.0;1954.0;15.0;313.173034668;311.438842773;313.532653809;313.173034668;313.825958252;313.662750244;309.268005371;313.660766602;315.256591797;311.438842773;313.606567383;313.260253906;313.532653809;314.46786499;313.991790771;313.090118408;314.832000732;312.411712646;313.173034668;311.438842773;313.532653809;38.0964622498
39;1565.0;4.0;1954.0;15.0;314.477508545;312.673522949;315.094604492;314.477508545;315.255432129;315.426086426;309.507049561;315.526733398;317.242492676;312.673522949;315.055603027;314.99420166;315.094604492;316.137115479;315.657989502;314.592987061;316.667114258;313.171905518;314.477508545;312.673522949;315.094604492;39.2637290955
40;1595.0;5.0;1954.0;15.0;313.068359375;312.269134521;313.694061279;313.068359375;314.861022949;314.126464844;308.149078369;318.030151367;317.765258789;312.269134521;316.310119629;314.289733887;313.694061279;315.948638916;315.570129395;314.676757812;315.778625488;311.372741699;313.068359375;312.269134521;313.694061279;38.7099571228
41;1626.0;6.0;1954.0;15.0;311.05065918;310.162475586;311.882415771;311.05065918;312.742950439;311.988098145;305.729431152;316.625;315.997650146;310.162475586;314.367584229;312.069549561;311.882415771;313.820587158;313.642486572;312.970947266;313.737335205;309.040283203;311.05065918;310.162475586;311.882415771;36.6073112488
42;1656.0;7.0;1954.0;15.0;310.114624023;308.797576904;310.722442627;310.114624023;311.166442871;310.849151611;305.01385498;315.332611084;314.997528076;308.797576904;313.073883057;310.628143311;310.722442627;312.707977295;312.434143066;311.577209473;312.384155273;308.491912842;310.114624023;308.797576904;310.722442627;35.320400238
43;1687.0;8.0;1954.0;15.0;307.474090576;308.934020996;307.028198242;307.474090576;309.301635742;307.289733887;306.245422363;312.445739746;311.087524414;308.934020996;311.253692627;309.260101318;307.028198242;309.860473633;309.465515137;310.304138184;308.303192139;307.164123535;307.474090576;308.934020996;307.028198242;35.5145263672
44;1718.0;9.0;1954.0;15.0;308.332519531;309.409606934;308.045532227;308.332519531;309.201660156;308.38494873;308.543304443;313.863922119;312.483551025;309.409606934;312.070495605;309.162872314;308.045532227;310.265014648;310.519073486;310.199523926;309.929229736;307.691589355;308.332519531;309.409606934;308.045532227;36.133769989
45;1748.0;10.0;1954.0;15.0;308.690612793;311.107543945;308.652313232;308.690612793;311.311676025;309.380554199;308.356994629;314.871368408;313.496856689;311.107543945;313.804595947;311.172851562;308.652313232;312.063446045;311.73815918;312.519134521;311.071350098;308.33480835;308.690612793;311.107543945;308.652313232;37.6485404968
46;1779.0;11.0;1954.0;15.0;307.816802979;309.843902588;309.242950439;307.816802979;310.09777832;308.583374023;308.489532471;311.682220459;312.008514404;309.843902588;311.343414307;310.307342529;309.242950439;310.776794434;310.545715332;310.647216797;310.735351562;308.369934082;307.816802979;309.843902588;309.242950439;36.5597648621
47;1809.0;12.0;1954.0;15.0;307.944732666;309.02166748;309.650756836;307.944732666;310.174560547;308.555358887;307.923522949;309.596862793;311.119873047;309.02166748;310.081329346;310.049438477;309.650756836;310.637664795;310.02456665;310.103912354;310.800811768;307.970916748;307.944732666;309.02166748;309.650756836;35.7855834961
48;1840.0;1.0;1955.0;15.0;308.354919434;308.487945557;309.872283936;308.354919434;310.441223145;308.989898682;307.123321533;309.306793213;310.771179199;308.487945557;309.820556641;310.057037354;309.872283936;310.833587646;309.938415527;309.906494141;310.560943604;308.499511719;308.354919434;308.487945557;309.872283936;35.2386932373
49;1871.0;2.0;1955.0;15.0;311.360961914;309.793487549;312.060913086;311.360961914;312.528564453;311.829406738;307.161834717;311.706726074;313.539428711;309.793487549;311.912780762;311.989837646;312.060913086;313.026092529;312.318939209;311.746063232;313.133544922;310.653320312;311.360961914;309.793487549;312.060913086;36.42760849
50;1899.0;3.0;1955.0;15.0;313.639648438;312.548065186;314.015075684;313.639648438;315.206542969;314.409240723;310.148712158;315.337860107;316.674133301;312.548065186;315.029998779;314.558807373;314.015075684;315.765960693;315.065826416;314.350341797;315.677093506;312.204559326;313.639648438;312.548065186;314.015075684;39.1720466614
51;1930.0;4.0;1955.0;15.0;315.477935791;313.231903076;314.829071045;315.477935791;316.40020752;315.769256592;310.97088623;316.175750732;318.245391846;313.231903076;315.722076416;315.612609863;314.829071045;317.32824707;316.229309082;315.076690674;316.886932373;314.063354492;315.477935791;313.231903076;314.829071045;39.8970375061
52;1960.0;5.0;1955.0;15.0;313.803344727;312.819213867;313.982879639;313.803344727;315.627838135;314.466278076;308.690307617;318.089050293;317.851013184;312.819213867;316.786529541;315.277130127;313.982879639;316.3543396;315.83114624;315.630126953;315.470916748;312.836334229;313.803344727;312.819213867;313.982879639;39.2843170166
53;1991.0;6.0;1955.0;15.0;310.761383057;309.98135376;310.579071045;310.761383057;311.700286865;311.391021729;306.281707764;317.468933105;314.961303711;309.98135376;314.656219482;311.647003174;310.579071045;312.648834229;313.08984375;312.174987793;312.625610352;309.421691895;310.761383057;309.98135376;310.579071045;36.4885787964
54;2021.0;7.0;1955.0;15.0;308.998016357;311.424255371;309.465911865;308.998016357;311.774047852;309.459655762;308.406036377;316.230957031;314.305603027;311.424255371;314.436218262;312.092254639;309.465911865;312.339538574;312.31918335;312.94418335;311.388702393;308.524017334;308.998016357;311.424255371;309.465911865;37.9772071838
55;2052.0;8.0;1955.0;15.0;306.888214111;309.644348145;306.600982666;306.888214111;308.72744751;306.901794434;307.268188477;312.24710083;310.740386963;309.644348145;311.26763916;309.128143311;306.600982666;309.382263184;309.215484619;310.286193848;308.07711792;306.444061279;306.888214111;309.644348145;306.600982666;36.2486228943
56;2083.0;9.0;1955.0;15.0;308.048736572;309.154510498;306.78036499;308.048736572;309.682739258;307.52746582;306.729187012;312.784912109;311.663696289;309.154510498;311.264038086;309.419342041;306.78036499;310.222320557;309.789428711;310.241271973;308.939575195;307.375579834;308.048736572;309.154510498;306.78036499;35.7623443604
57;2113.0;10.0;1955.0;15.0;309.228546143;311.748626709;308.733856201;309.228546143;311.430328369;309.355285645;311.323242188;313.2265625;312.649291992;311.748626709;312.512298584;311.627319336;308.733856201;311.704528809;311.33883667;311.764251709;311.069671631;308.823059082;309.228546143;311.748626709;308.733856201;38.5445022583
58;2144.0;11.0;1955.0;15.0;309.024505615;311.028747559;309.319946289;309.024505615;311.241821289;309.452636719;310.012512207;312.036956787;312.069976807;311.028747559;311.816070557;311.365997314;309.319946289;311.245727539;310.997314453;311.435974121;310.905700684;309.353942871;309.024505615;311.028747559;309.319946289;37.7772293091
59;2174.0;12.0;1955.0;15.0;307.038299561;307.948425293;309.537414551;307.038299561;308.813476562;307.831115723;308.079864502;308.758026123;309.902587891;307.948425293;308.824523926;308.656616211;309.537414551;309.269683838;309.028961182;308.570343018;309.840789795;306.957580566;307.038299561;307.948425293;309.537414551;34.8069953918
60;2205.0;1.0;1956.0;15.0;308.929443359;308.761108398;310.056182861;308.929443359;310.458496094;309.448150635;306.586395264;309.589538574;310.682098389;308.761108398;310.03616333;310.086669922;310.056182861;310.755096436;310.077301025;310.161071777;310.584228516;308.768005371;308.929443359;308.761108398;310.056182861;35.42786026
61;2236.0;2.0;1956.0;15.0;311.001098633;310.52545166;312.215759277;311.001098633;312.237792969;311.602264404;309.081573486;311.789245605;313.057922363;310.52545166;312.015625;312.070068359;312.215759277;312.601165771;312.213256836;311.892791748;312.844268799;311.0909729;311.001098633;310.52545166;312.215759277;37.2449645996
62;2265.0;3.0;1956.0;15.0;313.151306152;311.758666992;313.444732666;313.151306152;313.844696045;313.854522705;309.392700195;313.954345703;315.249786377;311.758666992;313.648529053;313.711273193;313.444732666;314.339355469;314.055328369;313.273773193;314.759338379;312.847991943;313.151306152;311.758666992;313.444732666;38.4086456299
63;2296.0;4.0;1956.0;15.0;314.308776855;313.815338135;313.042358398;314.308776855;315.68258667;314.385253906;311.044219971;315.733642578;316.949401855;313.815338135;315.317840576;315.778991699;313.042358398;316.098754883;315.242218018;315.364318848;315.33404541;313.606201172;314.308776855;313.815338135;313.042358398;40.4467353821
64;2326.0;5.0;1956.0;15.0;312.818450928;311.973297119;313.55380249;312.818450928;315.123138428;313.906799316;306.216064453;317.598052979;317.961242676;311.973297119;316.380096436;314.658355713;313.55380249;316.154022217;315.522583008;315.472900391;315.686828613;310.931793213;312.818450928;311.973297119;313.55380249;38.3269920349
65;2357.0;6.0;1956.0;15.0;312.362609863;311.5987854;312.875610352;312.362609863;313.340026855;313.696990967;306.823272705;318.194641113;316.988433838;311.5987854;315.99798584;312.498657227;312.875610352;314.837280273;314.876037598;314.347503662;315.018798828;309.470092773;312.362609863;311.5987854;312.875610352;37.9590263367
66;2387.0;7.0;1956.0;15.0;310.443847656;311.880432129;309.764434814;310.443847656;312.470245361;310.459869385;308.936462402;316.009216309;314.25680542;311.880432129;314.134399414;312.506591797;309.764434814;312.784179688;312.641784668;313.476226807;311.986450195;309.110565186;310.443847656;311.880432129;309.764434814;38.4596939087
67;2418.0;8.0;1956.0;15.0;307.885467529;307.190338135;307.311706543;307.885467529;309.213195801;307.894470215;304.573272705;311.860992432;310.91204834;307.190338135;310.273223877;308.618255615;307.311706543;309.636932373;309.249755859;309.177703857;308.481292725;307.242248535;307.885467529;307.190338135;307.311706543;33.8052520752
68;2449.0;9.0;1956.0;15.0;309.78527832;309.720733643;307.828125;309.78527832;310.718475342;309.171722412;306.750091553;313.48828125;312.006408691;309.720733643;312.177612305;310.624572754;307.828125;311.447875977;310.779541016;310.812805176;310.159423828;308.634094238;309.78527832;309.720733643;307.828125;36.3060569763
69;2479.0;10.0;1956.0;15.0;309.939361572;310.878234863;309.664520264;309.939361572;310.460540771;310.146209717;309.794616699;314.025756836;312.668884277;310.878234863;312.592346191;310.819824219;309.664520264;310.83605957;311.51675415;311.411468506;311.24520874;309.723388672;309.939361572;310.878234863;309.664520264;37.5920715332
70;2510.0;11.0;1956.0;15.0;308.223083496;309.526275635;309.289642334;308.223083496;309.427703857;308.670410156;309.433868408;311.273468018;311.598236084;309.526275635;310.804534912;309.587219238;309.289642334;310.082489014;310.218261719;309.97833252;310.379211426;308.326416016;308.223083496;309.526275635;309.289642334;36.3463554382
71;2540.0;12.0;1956.0;15.0;307.714782715;307.930297852;309.080688477;307.714782715;309.460784912;308.068359375;307.494018555;309.131622314;310.361328125;307.930297852;309.398742676;309.120300293;309.080688477;309.899047852;309.354522705;309.123352051;309.991790771;307.87789917;307.714782715;307.930297852;309.080688477;34.7464179993
72;2571.0;1.0;1957.0;15.0;308.943908691;307.909301758;310.495788574;308.943908691;310.519470215;309.547607422;306.562561035;309.022796631;310.904205322;307.909301758;309.663818359;309.962432861;310.495788574;310.926239014;310.103973389;309.793823242;310.984344482;308.800689697;308.943908691;307.909301758;310.495788574;34.6665000916
73;2602.0;2.0;1957.0;15.0;311.68157959;311.336364746;312.468597412;311.68157959;313.119506836;312.330322266;310.643768311;312.403015137;313.769195557;311.336364746;312.679779053;312.974212646;312.468597412;313.466064453;312.913024902;312.512573242;313.64453125;311.799804688;311.68157959;311.336364746;312.468597412;38.1345024109
74;2630.0;3.0;1957.0;15.0;314.185211182;313.102752686;313.956878662;314.185211182;315.435150146;314.689758301;312.220092773;315.057403564;316.404327393;313.102752686;314.922363281;315.261169434;313.956878662;315.841278076;315.186157227;314.887115479;315.846801758;313.808776855;314.185211182;313.102752686;313.956878662;39.9041824341
75;2661.0;4.0;1957.0;15.0;314.119720459;311.609619141;314.515167236;314.119720459;315.399414062;314.919555664;308.293121338;315.789428711;317.341583252;311.609619141;314.982940674;315.059570312;314.515167236;316.015991211;315.46572876;314.507324219;316.197967529;313.754516602;314.119720459;311.609619141;314.515167236;38.2138633728
76;2691.0;5.0;1957.0;15.0;312.543334961;313.458129883;312.991119385;312.543334961;314.924621582;313.474914551;309.008605957;317.847015381;317.312652588;313.458129883;316.861541748;315.174957275;312.991119385;315.841674805;315.338928223;315.984619141;314.892974854;311.373535156;312.543334961;313.458129883;312.991119385;39.9020233154
77;2722.0;6.0;1957.0;15.0;310.479858398;310.43927002;311.019775391;310.479858398;312.019989014;311.421569824;306.530792236;316.788421631;315.822662354;310.43927002;314.534545898;311.896484375;311.019775391;313.482818604;313.356536865;313.206848145;313.052001953;309.405548096;310.479858398;310.43927002;311.019775391;36.9242401123
78;2752.0;7.0;1957.0;15.0;308.650543213;308.958557129;308.219177246;308.650543213;310.239593506;308.642730713;306.174499512;313.876220703;312.851745605;308.958557129;311.913787842;310.094787598;308.219177246;310.917724609;310.755249023;310.939849854;310.200256348;307.827880859;308.650543213;308.958557129;308.219177246;35.5577011108
79;2783.0;8.0;1957.0;15.0;306.194152832;306.795013428;306.055908203;306.194152832;307.773132324;305.757995605;305.035217285;310.989379883;310.226593018;306.795013428;309.678039551;307.473999023;306.055908203;308.489776611;308.172088623;308.539520264;307.216705322;305.968841553;306.194152832;306.795013428;306.055908203;33.4622421265
80;2814.0;9.0;1957.0;15.0;306.876922607;308.777496338;307.028533936;306.876922607;308.347686768;306.966003418;307.543487549;312.495574951;310.115692139;308.777496338;310.670257568;308.556182861;307.028533936;308.654663086;309.045928955;309.051574707;308.343078613;306.525665283;306.876922607;308.777496338;307.028533936;35.4628982544
81;2844.0;10.0;1957.0;15.0;307.696960449;310.650421143;308.580627441;307.696960449;309.703857422;308.140869141;309.606781006;313.445739746;312.3409729;310.650421143;311.831604004;309.989044189;308.580627441;310.756134033;310.659332275;310.988891602;310.420013428;307.279083252;307.696960449;310.650421143;308.580627441;37.3592224121
82;2875.0;11.0;1957.0;15.0;307.757080078;310.336120605;308.786193848;307.757080078;309.694702148;308.437103271;309.949127197;311.910797119;311.784667969;310.336120605;311.475128174;310.179168701;308.786193848;310.461517334;310.391357422;310.768920898;310.335144043;307.893951416;307.757080078;310.336120605;308.786193848;37.1324424744
83;2905.0;12.0;1957.0;15.0;306.795410156;307.401550293;308.670654297;306.795410156;308.647338867;307.671264648;307.049041748;308.627960205;309.924865723;307.401550293;309.044677734;308.28793335;308.670654297;309.471130371;308.844787598;308.655792236;309.556243896;306.373199463;306.795410156;307.401550293;308.670654297;34.2138023376
84;2936.0;1.0;1958.0;15.0;307.489837646;307.538665771;309.579803467;307.489837646;308.905670166;308.453887939;306.753295898;308.370422363;309.898925781;307.538665771;308.993927002;308.588867188;309.579803467;309.750274658;309.140106201;308.902282715;310.031219482;307.111450195;307.489837646;307.538665771;309.579803467;34.3240470886
85;2967.0;2.0;1958.0;15.0;309.970062256;309.328857422;311.966033936;309.970062256;311.068878174;311.023956299;308.127349854;310.597137451;312.504394531;309.328857422;310.889007568;310.917755127;311.966033936;311.852905273;311.468261719;310.729827881;312.50302124;310.014038086;309.970062256;309.328857422;311.966033936;36.0873069763
86;2995.0;3.0;1958.0;15.0;312.84463501;311.834716797;313.457305908;312.84463501;314.123260498;313.607208252;309.657318115;313.826660156;314.970245361;311.834716797;313.698669434;314.149169922;313.457305908;314.459716797;314.001403809;313.554656982;314.651947021;312.962982178;312.84463501;311.834716797;313.457305908;38.5176467896
87;3026.0;4.0;1958.0;15.0;313.317169189;313.092559814;314.405731201;313.317169189;315.199829102;314.324249268;309.125183105;316.560699463;317.566192627;313.092559814;315.991607666;315.04284668;314.405731201;316.221221924;315.619049072;315.436737061;316.022888184;312.371734619;313.317169189;313.092559814;314.405731201;39.5764427185
88;3056.0;5.0;1958.0;15.0;313.945007324;313.721374512;314.819885254;313.945007324;315.736480713;314.923919678;308.428039551;318.898498535;318.717163086;313.721374512;317.861999512;315.495239258;314.819885254;317.062927246;316.612701416;316.653106689;316.579223633;312.359893799;313.945007324;313.721374512;314.819885254;40.0714225769
