index;time;month;year;day;Sédhiou;Thiès;Kédougou;Sédhiou.1;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès.1;Louga;Fatick;Kédougou.1;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1;Diourbel+Kaolack+Louga+Matam+Saint-Louis+Ziguinchor;Diourbel+Kaffrine+Kaolack+Louga+Matam+Saint-Louis+Tambacounda+Ziguinchor;Louga+Matam;Kaffrine+Kolda+Sedhiou;Kolda+Sedhiou;Sedhiou+Ziguinchor+Ziguinchor+Ziguinchor;Kolda+Sedhiou+Ziguinchor+Ziguinchor+Ziguinchor;Louga+Matam+Saint-Louis;Dakar+Kaolack+Louga;Fatick+Kaffrine+Kaolack+Tambacounda;Diourbel+Kaffrine+Louga;Kolda+Sedhiou+Ziguinchor;Kedougou+Louga;Matam+Saint-Louis;Dakar+Fatick+Thies;Kedougou;Matam+Thies;Kaffrine+Matam+Thies
419;13132.0;12.0;1985.0;15.0;297.381530762;297.472442627;298.758300781;297.381530762;298.606018066;297.751342773;296.888946533;297.610900879;298.572357178;297.472442627;298.005767822;298.469970703;298.758300781;298.493896484;298.294494629;298.201721191;298.910308838;297.603637695;297.381530762;297.472442627;298.758300781;24.9559936523;25.2239723206;25.1554508209;24.7733268738;24.4743309021;24.3445606232;24.4697799683;24.9634170532;24.9372367859;25.6179237366;25.011428833;24.4697799683;25.160243988;25.0194969177;24.7797775269;25.6071166992;25.2093429565;25.2418327332
420;13163.0;1.0;1986.0;15.0;298.095581055;296.549530029;300.318969727;298.095581055;298.664428711;298.553314209;295.240478516;296.973266602;298.563690186;296.549530029;297.518432617;298.195709229;300.318969727;298.642150879;298.489898682;297.820159912;299.538116455;298.087158203;298.095581055;296.549530029;300.318969727;24.7008953094;25.2618904114;24.9216995239;25.3308181763;25.2459068298;24.9412021637;25.1663303375;24.6179046631;24.5222244263;26.023727417;24.7118358612;25.1663303375;25.5045928955;24.7471637726;24.1401023865;27.168050766;25.0236625671;25.1383914948
421;13194.0;2.0;1986.0;15.0;299.503082275;297.465576172;301.837097168;299.503082275;299.908355713;300.431762695;296.165344238;298.539123535;300.387573242;297.465576172;298.873138428;299.351715088;301.837097168;300.248260498;300.045135498;298.884216309;301.31817627;299.057159424;299.503082275;297.465576172;301.837097168;26.1951599121;26.8495960236;26.5260810852;27.0094432831;26.9615306854;26.1291866302;26.6896247864;26.2122440338;25.8502635956;27.666009903;26.1035232544;26.6896247864;26.9261932373;26.4640827179;25.1750907898;28.6850242615;26.6725387573;26.7772712708
422;13222.0;3.0;1986.0;15.0;301.568145752;297.680206299;304.725158691;301.568145752;301.37600708;303.3699646;296.052062988;300.593902588;303.731811523;297.680206299;300.499359131;300.316986084;304.725158691;302.592376709;302.477203369;299.929504395;304.693969727;299.97064209;301.568145752;297.680206299;304.725158691;28.3501930237;29.3809108734;29.0641479492;29.546787262;29.5979633331;27.6147556305;28.8808269501;28.6176223755;27.4136009216;30.4603729248;27.8612422943;28.8808269501;29.0647830963;29.270324707;25.7443141937;31.5722789764;29.4135055542;29.4221515656
423;13253.0;4.0;1986.0;15.0;301.963317871;298.103637695;305.755371094;301.963317871;301.804351807;304.24987793;296.379699707;302.279998779;305.377258301;298.103637695;301.519470215;300.800384521;305.755371094;303.401947021;303.561309814;300.493682861;305.958648682;300.048919678;301.963317871;298.103637695;305.755371094;29.5760402679;30.5859031677;30.4167404175;30.2931461334;30.3104476929;27.8515453339;29.4300441742;30.0631561279;28.3155593872;31.4985046387;28.7710971832;29.4300441742;30.0892524719;30.9343948364;26.1954689026;32.6019821167;30.8238620758;30.6857089996
424;13283.0;5.0;1986.0;15.0;302.029785156;298.263214111;305.808410645;302.029785156;301.729064941;304.264190674;296.559173584;303.012359619;306.31539917;298.263214111;301.883209229;300.824676514;305.808410645;303.539672852;303.90322876;300.839996338;306.256652832;299.842590332;302.029785156;298.263214111;305.808410645;30.1259632111;31.0288028717;31.0858097076;30.3613586426;30.342464447;27.7803764343;29.4002494812;30.7504329681;28.5983352661;31.710401535;29.070432663;29.4002494812;30.3271026611;31.7879066467;26.2928791046;32.6549072266;31.6124801636;31.3147850037
425;13314.0;6.0;1986.0;15.0;301.71105957;300.231231689;302.653289795;301.71105957;301.936401367;302.52947998;299.254760742;303.577667236;305.280426025;300.231231689;302.476043701;301.525024414;302.653289795;303.03213501;303.145935059;301.747772217;304.111968994;300.581237793;301.71105957;300.231231689;302.653289795;30.2143917084;30.4093971252;30.8152542114;29.3684329987;29.0966739655;27.9935817719;28.6665630341;30.7103805542;29.1656417847;30.3319454193;29.3957328796;28.6665630341;29.3978118896;31.4221973419;27.6730690002;29.5005569458;31.1572914124;30.8458385468
426;13344.0;7.0;1986.0;15.0;300.677398682;300.555603027;300.53793335;300.677398682;301.387512207;300.690155029;300.093597412;302.829467773;303.29486084;300.555603027;302.071807861;301.111328125;300.53793335;301.836791992;301.759735107;301.423187256;301.705108643;300.26361084;300.677398682;300.555603027;300.53793335;29.2459526062;28.9971046448;29.5711479187;27.9320068359;27.535736084;27.3199329376;27.4265136719;29.6023597717;28.7595748901;28.4893226624;28.7807750702;27.4265136719;28.2979660034;29.9527549744;27.6585826874;27.3860321045;29.6171207428;29.3890991211
427;13375.0;8.0;1986.0;15.0;299.713439941;300.068023682;299.342468262;299.713439941;300.319854736;299.643920898;300.179168701;302.09854126;301.548492432;300.068023682;301.152038574;300.234588623;299.342468262;300.554626465;300.602661133;300.431213379;300.293304443;299.604400635;299.713439941;300.068023682;299.342468262;28.1213703156;27.7755851746;28.213186264;26.8231658936;26.5180664062;26.5096340179;26.5017223358;28.4173069;27.8350143433;27.1836566925;27.7533626556;26.5017223358;27.2663917542;28.6307735443;27.0067462921;26.1901607513;28.113904953;27.9400119781
428;13406.0;9.0;1986.0;15.0;300.064544678;300.873321533;299.887695312;300.064544678;300.898864746;300.037475586;300.738494873;303.30960083;302.571594238;300.873321533;302.122467041;300.904449463;299.887695312;301.130065918;301.344573975;301.163757324;300.851074219;300.154571533;300.064544678;300.873321533;299.887695312;29.09116745;28.5926246643;29.21159935;27.2695884705;26.897146225;26.9608650208;26.9250850677;29.4746189117;28.7272529602;27.7577438354;28.58685112;26.9250850677;28.0638809204;29.7328987122;27.7354202271;26.7351436615;29.0951251984;28.821641922
