index;time;month;year;day;Sédhiou;Thiès;Kédougou;Sédhiou.1;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès.1;Louga;Fatick;Kédougou.1;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1;Diourbel+Kaolack+Louga+Matam+Saint-Louis+Ziguinchor;Diourbel+Kaffrine+Kaolack+Louga+Matam+Saint-Louis+Tambacounda+Ziguinchor;Louga+Matam;Kaffrine+Kolda+Sedhiou;Kolda+Sedhiou;Sedhiou+Ziguinchor+Ziguinchor+Ziguinchor;Kolda+Sedhiou+Ziguinchor+Ziguinchor+Ziguinchor;Louga+Matam+Saint-Louis;Dakar+Kaolack+Louga;Fatick+Kaffrine+Kaolack+Tambacounda;Diourbel+Kaffrine+Louga;Kolda+Sedhiou+Ziguinchor;Kedougou+Louga;Matam+Saint-Louis;Dakar+Fatick+Thies;Kedougou;Matam+Thies;Kaffrine+Matam+Thies
13;775.0;2.0;1952.0;15.0;300.986236572;299.783477783;302.340148926;300.986236572;302.015045166;301.739990234;297.279693604;301.042144775;302.328918457;299.783477783;301.493103027;301.38885498;302.340148926;302.305419922;301.805633545;301.488708496;302.538421631;300.279693604;300.986236572;299.783477783;302.340148926;28.4318332672;28.7708892822;28.7854785919;28.614402771;28.3301048279;27.4810962677;28.0199394226;28.5385608673;28.3468875885;29.1856307983;28.5652179718;28.0199394226;28.6858501434;28.6397151947;27.3048992157;29.188129425;28.6856689453;28.8005332947
14;804.0;3.0;1952.0;15.0;299.472137451;295.905517578;303.297424316;299.472137451;298.925170898;301.371826172;295.095703125;298.113861084;301.193969727;295.905517578;298.079467773;298.109985352;303.297424316;299.988952637;300.236755371;297.596710205;302.428070068;298.060333252;299.472137451;295.905517578;303.297424316;25.9258041382;26.9896411896;26.5826702118;27.3177967072;27.5658836365;25.6121444702;26.8805675507;26.1367301941;25.0203437805;28.128200531;25.4023132324;26.8805675507;27.0490150452;26.7570304871;23.7952213287;30.1443519592;27.0234355927;26.9798145294
15;835.0;4.0;1952.0;15.0;303.225952148;299.27911377;306.618560791;303.225952148;303.423828125;305.283874512;297.204742432;303.487213135;307.207519531;299.27911377;302.954589844;302.177368164;306.618560791;305.201049805;304.911621094;302.029968262;307.269775391;300.828826904;303.225952148;299.27911377;306.618560791;31.0446033478;32.0331611633;32.0610771179;31.6426010132;31.4234199524;28.8705883026;30.4559516907;31.5866107941;29.7701778412;32.9243087769;30.3178291321;30.4559516907;31.2917251587;32.50365448;27.4529323578;33.4651107788;32.5274009705;32.4126472473
16;865.0;5.0;1952.0;15.0;303.448883057;299.360351562;306.614990234;303.448883057;303.496337891;305.493286133;296.907623291;305.298919678;308.559356689;299.360351562;303.932037354;302.232971191;306.614990234;305.57611084;305.571899414;302.573242188;307.707641602;300.759185791;303.448883057;299.360351562;306.614990234;32.1608276367;32.8906593323;33.2374191284;31.9116859436;31.6371326447;28.9460792542;30.5963764191;32.9393157959;30.5607872009;33.2822036743;31.0779933929;30.5963764191;31.8707027435;34.0497016907;27.5092926025;33.4622344971;33.6348724365;33.3406295776
17;896.0;6.0;1952.0;15.0;302.821746826;300.710540771;303.683624268;302.821746826;303.240753174;303.619781494;299.011138916;305.035095215;306.63381958;300.710540771;303.735870361;302.504364014;303.683624268;304.487762451;304.336608887;302.799377441;305.259399414;301.635070801;302.821746826;300.710540771;303.683624268;31.5212898254;31.6804733276;32.1237449646;30.589307785;30.194152832;29.0754184723;29.7524986267;32.0599784851;30.4007377625;31.5265731812;30.6840934753;29.7524986267;30.5635643005;32.8187866211;28.3633499146;30.5310077667;32.3412742615;32.096244812
18;926.0;7.0;1952.0;15.0;301.900909424;301.430908203;300.844970703;301.900909424;302.914123535;301.503051758;300.476928711;303.511749268;303.9453125;301.430908203;303.08706665;302.479766846;300.844970703;303.308349609;302.557769775;302.678894043;302.145446777;301.55581665;301.900909424;301.430908203;300.844970703;30.1398468018;29.8014888763;30.3919639587;29.0648975372;28.4905910492;28.578168869;28.4681549072;30.3847007751;29.8509654999;29.2899990082;29.948846817;28.4681549072;29.0247840881;30.6159267426;28.7503223419;27.6930122375;30.3101348877;30.272693634
19;957.0;8.0;1952.0;15.0;300.633911133;300.834686279;298.958068848;300.633911133;301.443725586;299.987518311;300.791564941;301.971862793;301.800750732;300.834686279;301.648864746;301.283477783;298.958068848;301.567016602;300.910980225;301.490661621;300.225585938;300.482147217;300.633911133;300.834686279;298.958068848;28.5020275116;28.0721912384;28.5798854828;27.5274848938;27.0607967377;27.4085712433;27.1304607391;28.6474895477;28.4449272156;27.5130157471;28.4571533203;27.1304607391;27.405424118;28.7238826752;27.9036445618;25.8063220978;28.4648551941;28.4527320862
20;988.0;9.0;1952.0;15.0;299.972259521;301.310852051;299.243469238;299.972259521;301.075500488;299.464752197;301.480560303;302.63369751;301.041625977;301.310852051;301.642852783;301.170379639;299.243469238;301.008514404;300.738952637;301.32522583;299.986083984;300.191223145;299.972259521;301.310852051;299.243469238;28.3592662811;27.8689155579;28.1751651764;26.9609203339;26.4904708862;26.9339141846;26.6327953339;28.5380516052;28.3899230957;27.2220115662;28.2811355591;26.6327953339;27.5178794861;28.5605602264;28.1023750305;26.0906162262;27.9445648193;27.9229316711
21;1018.0;10.0;1952.0;15.0;302.204376221;303.315216064;302.032806396;302.204376221;303.446136475;302.374786377;302.537841797;305.296447754;304.312103271;303.315216064;304.446838379;303.366821289;302.032806396;303.815307617;303.586639404;303.890136719;303.302703857;302.060699463;302.204376221;303.315216064;302.032806396;31.1598300934;30.8227672577;31.2258529663;29.6823616028;29.166475296;28.9834537506;29.1004753113;31.4812889099;31.0802383423;30.2582626343;31.0576648712;29.1004753113;30.3152637482;31.5760059357;30.1603755951;28.8797912598;30.9699649811;30.895029068
22;1049.0;11.0;1952.0;15.0;301.068969727;301.211303711;301.572357178;301.068969727;301.721405029;301.516021729;300.830657959;302.127502441;302.388946533;301.211303711;302.002624512;301.540496826;301.572357178;302.076782227;301.930908203;301.706970215;302.299041748;300.850799561;301.068969727;301.211303711;301.572357178;28.8731174469;28.9588336945;29.0573215485;28.4582595825;28.2118988037;27.8097705841;28.0800514221;29.0358829498;28.7782287598;28.9850406647;28.8382072449;28.0800514221;28.6766777039;29.1304340363;28.206495285;28.4199886322;29.0116539001;28.9908828735
23;1079.0;12.0;1952.0;15.0;299.147766113;298.78805542;300.323394775;299.147766113;299.916625977;299.276184082;297.998321533;299.145812988;299.749084473;298.78805542;299.407012939;299.598449707;300.323394775;299.954223633;299.68838501;299.378326416;300.233734131;299.289733887;299.147766113;298.78805542;300.323394775;26.3236217499;26.585931778;26.4372673035;26.3309268951;26.0822486877;26.0697288513;26.0974445343;26.3152637482;26.3160934448;26.9432411194;26.4029426575;26.0974445343;26.627374649;26.3462352753;25.9948348999;27.1715335846;26.4127635956;26.508480072
24;1110.0;1.0;1953.0;15.0;297.82623291;296.208404541;299.750610352;297.82623291;297.982696533;297.910430908;294.984130859;296.052246094;297.334838867;296.208404541;296.666229248;297.56262207;299.750610352;297.814819336;297.666107178;297.04208374;298.531616211;298.01083374;297.82623291;296.208404541;299.750610352;23.7952270508;24.3326835632;23.87018013;24.7090625763;24.7318458557;24.768535614;24.7651195526;23.60247612;23.7135639191;25.1131534576;23.8761806488;24.7651195526;24.7683124542;23.6471996307;23.6588363647;26.5996513367;23.9660301208;24.1373100281
25;1141.0;2.0;1953.0;15.0;299.943878174;297.644683838;301.348205566;299.943878174;300.180633545;300.333709717;295.722991943;298.468017578;299.985229492;297.644683838;298.937774658;299.569915771;301.348205566;300.283782959;299.907562256;299.143829346;300.843811035;299.799224854;299.943878174;297.644683838;301.348205566;26.1632003784;26.6918010712;26.3426361084;27.0790462494;27.0495071411;26.7209529877;26.9461669922;26.0596160889;25.9405078888;27.4110813141;26.1823253632;26.9461669922;26.7659473419;26.1998291016;25.3441677094;28.196559906;26.3816604614;26.5660705566
26;1169.0;3.0;1953.0;15.0;303.065246582;299.504333496;305.972351074;303.065246582;303.594390869;304.757476807;296.505279541;303.918212891;306.644195557;299.504333496;303.627044678;302.328155518;305.972351074;305.193267822;304.735046387;302.640960693;306.482269287;301.216339111;303.065246582;299.504333496;305.972351074;31.222410202;31.9104785919;32.0761222839;31.3765830994;31.0234050751;28.9855098724;30.2594013214;31.7154769897;30.3220100403;32.4448471069;30.7925281525;30.2594013214;31.4268226624;32.3543205261;27.6020584106;32.8193321228;32.1150665283;32.0984840393
27;1200.0;4.0;1953.0;15.0;303.043334961;299.574768066;307.087097168;303.043334961;303.194763184;305.63760376;297.547790527;304.381988525;307.830291748;299.574768066;303.461578369;302.171661377;307.087097168;305.255767822;305.367645264;302.209716797;307.886108398;301.017456055;303.043334961;299.574768066;307.087097168;31.5865821838;32.5593681335;32.629524231;31.7720375061;31.5919857025;28.8761787415;30.6310062408;32.2455215454;30.143239975;33.3118858337;30.6618289948;30.6310062408;31.7828769684;33.2409744263;27.607416153;33.9339027405;33.0876693726;32.8491859436
28;1230.0;5.0;1953.0;15.0;302.590209961;299.64956665;306.119232178;302.590209961;302.735748291;304.749359131;297.991455078;304.888153076;307.789855957;299.64956665;303.395172119;301.892974854;306.119232178;304.689605713;304.969573975;302.090606689;306.935302734;300.626342773;302.590209961;299.64956665;306.119232178;31.6040649414;32.24451828;32.5783424377;31.0926609039;30.8538417816;28.4544887543;29.9824333191;32.3492240906;30.0193347931;32.5367546082;30.4522171021;29.9824333191;31.3514099121;33.4313240051;27.5282745361;32.96616745;33.0707244873;32.6975021362
29;1261.0;6.0;1953.0;15.0;301.59588623;299.535736084;303.529205322;301.59588623;301.464019775;302.821990967;298.528533936;302.995880127;305.171356201;299.535736084;301.89541626;300.927947998;303.529205322;302.697296143;303.047241211;301.176086426;304.393737793;300.340789795;301.59588623;299.535736084;303.529205322;29.8144035339;30.2164936066;30.4848232269;29.3528366089;29.2483558655;27.815038681;28.7171478271;30.3106842041;28.601266861;30.3558769226;28.8840274811;28.7171478271;29.4086494446;31.1156711578;27.0242938995;30.3762874603;30.935251236;30.5964107513
30;1291.0;7.0;1953.0;15.0;300.971405029;301.380462646;300.873718262;300.971405029;302.033508301;300.681518555;300.921691895;303.367919922;303.25201416;301.380462646;302.601074219;301.900695801;300.873718262;302.268768311;302.081573486;302.060760498;301.848480225;300.850158691;300.971405029;301.380462646;300.873718262;29.6178703308;29.3061180115;29.7968940735;28.1436710358;27.63189888;27.7617778778;27.6494541168;29.9144554138;29.3154678345;28.7898654938;29.295841217;27.6494541168;28.7481956482;30.1530857086;28.4649829865;27.7208194733;29.7415676117;29.588766098
31;1322.0;8.0;1953.0;15.0;300.446533203;301.465118408;299.823760986;300.446533203;301.649902344;300.003173828;301.296600342;303.800048828;303.038085938;301.465118408;302.933288574;301.620910645;299.823760986;301.900482178;301.752471924;302.074523926;301.035766602;300.406677246;300.446533203;301.465118408;299.823760986;29.6794643402;29.0750789642;29.8391036987;27.6061859131;27.0065326691;27.2778682709;27.0710811615;30.0641040802;29.521692276;28.1432723999;29.3971710205;27.0710811615;28.51912117;30.208814621;28.3880596161;26.6711807251;29.5852298737;29.3799209595
32;1353.0;9.0;1953.0;15.0;300.962188721;301.796661377;301.197509766;300.962188721;301.738922119;301.109649658;301.206817627;304.277496338;303.480438232;301.796661377;303.182006836;301.795379639;301.197509766;301.964782715;302.352722168;302.331512451;301.962463379;300.711883545;300.962188721;301.796661377;301.197509766;30.0344333649;29.5770053864;30.1908302307;28.2197341919;27.9088516235;27.6871681213;27.8194618225;30.4505882263;29.7349262238;28.7767333984;29.5959472656;27.8194618225;29.2244777679;30.6661510468;28.6244258881;28.0443706512;30.0063781738;29.7136764526
33;1383.0;10.0;1953.0;15.0;301.811767578;300.948364258;302.480102539;301.811767578;301.832702637;302.518951416;300.403289795;304.414459229;304.824768066;300.948364258;303.086334229;301.564086914;302.480102539;302.598907471;303.115539551;302.00112915;303.446746826;301.094116211;301.811767578;300.948364258;302.480102539;30.474489212;30.3417320251;30.85887146;29.2366313934;29.1246166229;28.3005390167;28.81965065;30.9725914001;29.6583175659;29.8249568939;29.6747970581;28.81965065;29.6880264282;31.5064296722;28.0781669617;29.3265419006;30.9281082153;30.566078186
34;1414.0;11.0;1953.0;15.0;300.263427734;299.846435547;301.280700684;300.263427734;300.575592041;300.828552246;299.035461426;301.034454346;301.678192139;299.846435547;300.910888672;300.356994629;301.280700684;300.944824219;301.051055908;300.544891357;301.504425049;299.934875488;300.263427734;299.846435547;301.280700684;27.9060020447;28.0299015045;28.1673221588;27.5907382965;27.4834766388;26.9483089447;27.3033771515;28.0896072388;27.6618328094;28.0638027191;27.7265796661;27.3033771515;27.9095859528;28.2593517303;26.9100646973;28.1283130646;28.1742763519;28.0812416077
35;1444.0;12.0;1953.0;15.0;296.35635376;295.449707031;297.958068848;296.35635376;296.66619873;296.425018311;295.045471191;295.336395264;296.729095459;295.449707031;295.837982178;296.492218018;297.958068848;296.633728027;296.59564209;296.013214111;297.336242676;296.896972656;296.35635376;295.449707031;297.958068848;22.9978408813;23.387386322;23.1600456238;23.331609726;23.2516040802;23.4791164398;23.3805408478;22.8909339905;22.8171367645;23.9233932495;22.926858902;23.3805408478;23.5478897095;22.9958724976;22.7858905792;24.8061542511;23.3316249847;23.3688106537
36;1475.0;1.0;1954.0;15.0;297.13861084;295.384429932;299.500701904;297.13861084;297.339141846;297.405487061;293.800720215;295.43939209;296.974182129;295.384429932;296.113616943;296.935638428;299.500701904;297.272247314;297.169128418;296.472229004;298.121337891;297.353515625;297.13861084;295.384429932;299.500701904;23.2732696533;23.8421039581;23.4189014435;24.1497440338;24.1638126373;24.0966892242;24.1744194031;23.1064586639;23.1310462952;24.6388149261;23.3236713409;24.1744194031;24.3381767273;23.1807250977;22.9155693054;26.34973526;23.5155982971;23.6642379761
37;1506.0;2.0;1954.0;15.0;299.810974121;296.406005859;302.717132568;299.810974121;300.037200928;300.957550049;293.961730957;298.867767334;301.468109131;296.406005859;299.097564697;299.02835083;302.717132568;300.79107666;300.54800415;298.824951172;302.199432373;298.887664795;299.810974121;296.406005859;302.717132568;26.6534576416;27.4395713806;27.2034664154;27.4922904968;27.4120006561;26.1962718964;26.9794692993;26.7931365967;26.0052719116;28.3027362823;26.3811569214;26.9794692993;27.4148712158;27.2297592163;24.4242210388;29.5641136169;27.339673996;27.4142990112
38;1534.0;3.0;1954.0;15.0;301.706298828;299.185119629;303.394805908;301.706298828;301.912811279;302.681976318;297.067840576;300.883483887;302.695129395;299.185119629;301.013000488;301.456481934;303.394805908;302.353363037;302.125823975;300.855712891;303.284332275;301.31930542;301.706298828;299.185119629;303.394805908;28.4263496399;28.9924755096;28.7556018829;29.1990661621;29.1952896118;28.3630523682;28.9311714172;28.473941803;27.9415245056;29.6737289429;28.2151012421;28.9311714172;28.8301410675;28.7878875732;27.0472011566;30.2421627045;28.8663234711;28.9494075775
39;1565.0;4.0;1954.0;15.0;302.531585693;299.714080811;305.36831665;302.531585693;302.967529297;304.425109863;297.383850098;303.099273682;305.633239746;299.714080811;302.708190918;302.257598877;305.36831665;304.29989624;304.079406738;301.995849609;305.871673584;301.056884766;302.531585693;299.714080811;305.36831665;30.3937263489;31.1416816711;31.1103973389;30.805524826;30.6214809418;28.6418838501;29.9213256836;30.7910022736;29.4953956604;31.8416213989;29.9155006409;29.9213256836;30.638212204;31.4250202179;27.704202652;32.2153244019;31.3402137756;31.2948284149
40;1595.0;5.0;1954.0;15.0;302.175537109;298.903381348;305.493164062;302.175537109;302.336456299;304.286773682;296.810058594;304.255249023;307.210083008;298.903381348;302.824829102;301.401000977;305.493164062;304.253448486;304.417114258;301.583648682;306.41192627;300.003051758;302.175537109;298.903381348;305.493164062;31.025642395;31.6934871674;32.0026893616;30.6500034332;30.4076747894;27.9343891144;29.4901866913;31.7574748993;29.4660453796;32.0415420532;29.9259471893;29.4901866913;30.7581176758;32.8288078308;26.8856658936;32.3401145935;32.4584083557;32.1283607483
41;1626.0;6.0;1954.0;15.0;302.17276001;299.892974854;303.982421875;302.17276001;302.43347168;303.321533203;298.296966553;305.170013428;306.934265137;299.892974854;303.534912109;301.658050537;303.982421875;304.003723145;304.172149658;302.245574951;305.176116943;300.634185791;302.17276001;299.892974854;303.982421875;31.4295787811;31.5608081818;32.1889724731;30.1476402283;29.7745704651;28.2490959167;29.1828022003;32.144744873;30.081319809;31.2370357513;30.3634433746;29.1828022003;30.5651073456;33.0510368347;27.5390148163;30.8300495148;32.427154541;32.0426712036
42;1656.0;7.0;1954.0;15.0;301.118438721;300.299468994;301.186981201;301.118438721;301.452758789;301.320465088;299.713562012;302.325531006;303.253936768;300.299468994;301.735534668;301.056121826;301.186981201;301.971801758;301.858551025;301.26449585;302.062438965;300.580963135;301.118438721;300.299468994;301.186981201;29.0506954193;28.9914531708;29.3912639618;28.3495101929;28.1007270813;27.6983547211;27.9273395538;29.332906723;28.4931526184;28.7423820496;28.5951099396;27.9273395538;28.3612422943;29.7180709839;27.4934024811;28.0346031189;29.5346450806;29.3603401184
43;1687.0;8.0;1954.0;15.0;298.921051025;300.664581299;298.408325195;298.921051025;300.511016846;298.689788818;300.551635742;302.703033447;301.876953125;300.664581299;301.882720947;300.65725708;298.408325195;300.809692383;300.573242188;301.184906006;299.744567871;299.3387146;298.921051025;300.664581299;298.408325195;28.5863361359;27.923500061;28.7302207947;26.3213214874;25.6199531555;25.9827098846;25.7672424316;28.9585151672;28.461812973;26.932849884;28.3541488647;25.7672424316;27.3208255768;29.0748004913;27.5114517212;25.2565898895;28.4940719604;28.2887268066
44;1718.0;9.0;1954.0;15.0;300.293487549;301.284729004;300.124176025;300.293487549;301.182952881;300.298431396;300.93536377;303.619415283;302.786865234;301.284729004;302.625427246;301.158660889;300.124176025;301.626983643;301.673858643;301.621490479;301.227661133;300.28137207;300.293487549;301.284729004;300.124176025;29.4152870178;28.9456634521;29.5614128113;27.6046581268;27.1470794678;27.1382770538;27.1430549622;29.8131904602;29.1848907471;28.1344947815;29.082572937;27.1430549622;28.4583206177;29.9871520996;28.0622596741;26.9715881348;29.3477077484;29.1340045929
45;1748.0;10.0;1954.0;15.0;300.305267334;301.778900146;300.295227051;300.305267334;301.809448242;300.493896484;301.609008789;303.691345215;303.660461426;301.778900146;302.861114502;301.880981445;300.295227051;302.105957031;302.148254395;302.233428955;301.999298096;300.615447998;300.305267334;301.778900146;300.295227051;29.8636817932;29.4918251038;30.1358890533;27.8562068939;27.2795906067;27.3134632111;27.3283882141;30.2490291595;29.499332428;28.8392372131;29.4292144775;27.3283882141;28.6684074402;30.5255832672;28.675579071;27.142868042;30.1482925415;29.8556995392
46;1779.0;11.0;1954.0;15.0;299.174804688;298.631317139;300.391113281;299.174804688;299.828735352;299.746856689;298.665008545;299.847229004;301.452636719;298.631317139;299.659790039;299.598968506;300.391113281;300.09487915;300.31854248;299.357971191;301.332214355;299.391937256;299.174804688;298.631317139;300.391113281;27.0789089203;27.3948230743;27.4608230591;26.5881671906;26.4002475739;26.1349105835;26.3598995209;27.250667572;26.5188446045;27.6682109833;26.594171524;26.3598995209;26.8056125641;27.6322479248;25.9537258148;27.2387332916;27.7587661743;27.5597000122
47;1809.0;12.0;1954.0;15.0;297.307525635;297.139404297;299.359558105;297.307525635;298.520629883;297.874420166;296.231811523;298.163513184;299.279602051;297.139404297;298.343109131;298.167602539;299.359558105;298.746154785;298.652709961;298.14755249;299.448974609;297.539215088;297.307525635;297.139404297;299.359558105;25.376449585;25.6662597656;25.688709259;24.8965110779;24.5292053223;24.275182724;24.4937839508;25.5021419525;25.1785907745;25.9691143036;25.2794857025;24.4937839508;25.6040325165;25.6622200012;24.4488983154;26.2076129913;25.7159004211;25.686296463
